incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
11/16/2013,80,13320080,11/16/2013 11:51:00 AM,11/16/2013 12:00:00 PM,835 POPLAR ST,,WEST  END ,735,Alarm system sounded due to malfunction,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
06/11/2013,135,13162135,06/11/2013 04:04:00 PM,06/11/2013 04:25:00 PM,2001 Pogue Street,,O'BRYONVIL,444,Power line down,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/07/2013,76,13188076,07/07/2013 10:35:00 AM,07/07/2013 11:03:00 AM,1631 NORTHWOOD DR,,ROSELAWN  ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
07/04/2013,127,13185127,07/04/2013 05:47:00 PM,07/04/2013 06:12:00 PM,2162 GRAND AV,,SOUTH  FAI,552,Police matter,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
03/05/2013,41,13064041,03/05/2013 08:55:00 AM,03/05/2013 09:24:00 AM,21 MCMILLAN ST,,FAIRVIEW  ,113,"Cooking fire, confined to container",0,9,28,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
01/08/2013,136,13008136,01/08/2013 03:25:00 PM,01/08/2013 03:32:00 PM,1701 LLANFAIR AV,,COLLEGE  H,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
05/17/2013,13,13137013,05/17/2013 03:00:00 AM,05/17/2013 03:08:00 AM,3418 READING RD,,AVONDALE  ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
12/03/2013,89,13337089,12/03/2013 02:09:00 PM,12/03/2013 02:38:00 PM,5435 KENWOOD RD,,MADISONVIL,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
10/08/2013,137,13281137,10/08/2013 04:54:00 PM,10/08/2013 05:07:00 PM,1200 LAIDLAW AV,,BONDHILL  ,600,"Good intent call, other",0,3,12,0,0,0,0,1,"Cincinnati 45237
(39.19171689800004, -84.45486811699999)"
01/03/2013,89,13003089,01/03/2013 11:38:00 AM,01/03/2013 11:44:00 AM,3400 VINE ST,,AVONDALE  ,740,"Unintentional transmission of alarm, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
08/29/2013,27,13241027,08/29/2013 05:52:00 AM,08/29/2013 06:15:00 AM,1601 MADISON RD,604,EAST WALNU,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
02/20/2013,150,13051150,02/20/2013 06:46:00 PM,02/20/2013 06:48:00 PM,801 PLUM ST,,WEST  END ,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
11/18/2013,111,13322111,11/18/2013 01:34:00 PM,11/18/2013 01:46:00 PM,201 5TH ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,3,12,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/01/2013,50,13244050,09/01/2013 08:35:00 AM,09/01/2013 08:51:00 AM,4612 EASTERN AV,,COLUMBIA /,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
04/12/2013,175,13102175,04/12/2013 09:04:00 PM,04/12/2013 09:21:00 PM,1171 TOWNE ST,,BONDHILL  ,710,"Malicious, mischievous false call, other",0,2,8,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
01/19/2013,49,13019049,01/19/2013 08:22:00 AM,01/19/2013 08:56:00 AM,5131 GLENCROSSING WY,,WESTWOOD  ,445,"Arcing, shorted electrical equipment",0,6,19,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
11/16/2013,182,13320182,11/16/2013 10:22:00 PM,11/16/2013 10:34:00 PM,2600 QUEEN CITY AV,,WESTWOOD  ,622,No incident found on arrival at dispatch address,0,10,32,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
07/02/2013,183,13183183,07/02/2013 06:58:00 PM,07/02/2013 07:13:00 PM,1711 ASHBROOK DR,,WEST PRICE,651,"Smoke scare, odor of smoke",1,1,4,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
02/23/2013,186,13054186,02/23/2013 06:23:00 PM,02/23/2013 06:28:00 PM,3250 VICTORY PY ,,EVANSTON  ,746,"Carbon monoxide detector activation, no CO",0,3,9,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
03/22/2013,46,13081046,03/22/2013 08:41:00 AM,03/22/2013 09:11:00 AM,1706 BALTIMORE AV,,NORTH FAIR,400,"Hazardous condition, other",0,1,4,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/15/2013,207,13166207,06/15/2013 10:45:00 PM,06/15/2013 11:15:00 PM,4823 WINONA TE,,MADISONVIL,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
12/09/2013,83,13343083,12/09/2013 12:43:00 PM,12/09/2013 12:50:00 PM,6037 CARY AV,,COLLEGE  H,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
03/15/2013,153,13074153,03/15/2013 06:33:00 PM,03/15/2013 06:57:00 PM,5435 KENWOOD RD,,MADISONVIL,740,"Unintentional transmission of alarm, other",0,3,9,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
12/06/2013,60,13340060,12/06/2013 09:24:00 AM,12/06/2013 09:35:00 AM,2330 KEMPER LN,,WALNUT HIL,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
03/31/2013,248,13090248,03/31/2013 10:22:00 PM,03/31/2013 10:34:00 PM,1865 QUEEN CITY AV,,SOUTH  FAI,550,"Public service assistance, other",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
12/04/2013,4,13338004,12/04/2013 12:20:00 AM,12/04/2013 12:33:00 AM,2955 MCMICKEN AV,,CLIFTON/UN,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
06/27/2013,79,13178079,06/27/2013 12:20:00 PM,06/27/2013 12:31:00 PM,1633 WAVERLY AV,,SOUTH  FAI,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
05/16/2013,70,13136070,05/16/2013 10:19:00 AM,05/16/2013 10:53:00 AM,2013 MOHAWK PL,,OVER-THE-R,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
04/01/2013,181,13091181,04/01/2013 02:48:00 PM,04/01/2013 03:04:00 PM,2646 STRATFORD AV,,CLIFTON/UN,735,Alarm system sounded due to malfunction,0,3,12,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
02/04/2013,264,13035264,02/04/2013 08:10:00 PM,02/04/2013 09:04:00 PM,1775 WILARAY TE,,MT.  WASHI,424,Carbon monoxide incident,0,1,4,0,0,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
12/28/2013,39,13362039,12/28/2013 07:07:00 AM,12/28/2013 08:23:00 AM,476 RIDDLE RD,,CLIFTON/UN,740,"Unintentional transmission of alarm, other",0,3,12,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
04/03/2013,194,13093194,04/03/2013 11:18:00 PM,04/03/2013 11:31:00 PM,30 MEHRING WY,190,C. B. D. /,142,Brush or brush-and-grass mixture fire,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/23/2013,197,13266197,09/23/2013 11:58:00 PM,09/24/2013 12:07:00 AM,2820 BEARCAT WY UC ,,CLIFTON/UN,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
08/21/2013,43,13233043,08/21/2013 08:17:00 AM,08/21/2013 08:27:00 AM,36 7TH ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/22/2013,204,13203204,07/22/2013 08:35:00 PM,07/22/2013 08:47:00 PM,0 FERGUS ST,,NORTHSIDE ,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
12/14/2013,59,13348059,12/14/2013 08:23:00 AM,12/14/2013 08:42:00 AM,4173 PAXTON WOODS LN,,OAKLEY    ,113,"Cooking fire, confined to container",0,3,7,0,0,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
02/07/2013,86,13038086,02/07/2013 11:07:00 AM,02/07/2013 11:15:00 AM,3418 READING RD,,AVONDALE  ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/18/2013,201,13169201,06/18/2013 09:06:00 PM,06/18/2013 09:12:00 PM,1610 ILIFF AV,,WEST PRICE,440,"Electrical  wiring/equipment problem, other",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
04/01/2013,40,13091040,04/01/2013 08:14:00 AM,04/01/2013 08:31:00 AM,1090 TUSCULUM AV,,COLUMBIA /,444,Power line down,0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
10/11/2013,54,13284054,10/11/2013 09:35:00 AM,10/11/2013 10:36:00 AM,1364 SPRING LAWN AV,,NORTHSIDE ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
02/08/2013,49,13039049,02/08/2013 08:04:00 AM,02/08/2013 08:34:00 AM,3202 MCHENRY AV,,WESTWOOD  ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
10/10/2013,193,13283193,10/10/2013 08:16:00 PM,10/10/2013 08:36:00 PM,3667 ALLVIEW CR ,,WESTWOOD  ,440,"Electrical  wiring/equipment problem, other",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
09/30/2013,177,13273177,09/30/2013 07:01:00 PM,09/30/2013 07:43:00 PM,1893 ASHBROOK DR,,WEST PRICE,444,Power line down,0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
12/25/2013,134,13359134,12/25/2013 09:13:00 PM,12/25/2013 09:58:00 PM,5802 RIDGE AV,4,PLEASANT R,111,Fire - Building,0,8,27,0,0,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
09/05/2013,75,13248075,09/05/2013 09:45:00 AM,09/05/2013 09:54:00 AM,6207 SAVANNAH AV,,COLLEGE  H,740,"Unintentional transmission of alarm, other",0,3,12,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
05/26/2013,31,13146031,05/26/2013 05:18:00 AM,05/26/2013 05:45:00 AM,121  W ELDER ST,,OVER-THE-R,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
11/02/2013,19,13306019,11/02/2013 01:26:00 AM,11/02/2013 01:39:00 AM,2389 WYOMING AV,,SOUTH  FAI,553,Public service,0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
06/11/2013,120,13162120,06/11/2013 03:05:00 PM,06/11/2013 03:26:00 PM,7022 VAN KIRK AV,,CARTHAGE  ,440,"Electrical  wiring/equipment problem, other",1,1,4,0,,0,0,1,"CINC 45215
(39.23246870400004, -84.45845709099996)"
07/13/2013,10,13194010,07/13/2013 12:49:00 AM,07/13/2013 04:43:00 AM,3330 JEFFERSON AV,,CLIFTON   ,481,Attempt to burn,0,12,37,1,2,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
10/18/2013,119,13291119,10/18/2013 02:30:00 PM,10/18/2013 02:44:00 PM,0 GLENVIEW AV,,MOUNT AIRY,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
09/17/2013,182,13260182,09/17/2013 08:59:00 PM,09/17/2013 10:14:00 PM,3601 GERINGER ST,,CAMP  WASH,133,Rail vehicle fire,0,6,21,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
06/16/2013,12,13167012,06/16/2013 01:09:00 AM,06/16/2013 01:33:00 AM,6333 ASPEN WY,,COLLEGE  H,600,"Good intent call, other",0,2,8,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
04/14/2013,141,13104141,04/14/2013 11:50:00 AM,04/14/2013 11:55:00 AM,4446 DARROW AV,,Spring Gro,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
09/06/2013,101,13249101,09/06/2013 01:11:00 PM,09/06/2013 01:17:00 PM,0 DALY RD,,COLLEGE  H,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
01/03/2013,115,13003115,01/03/2013 02:01:00 PM,01/03/2013 02:12:00 PM,4747 SPRING GROVE AV,,Spring Gro,744,"Detector activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
02/20/2013,5,13051005,02/20/2013 01:34:00 AM,02/20/2013 01:56:00 AM,4593 ANTHONY AV,,NORTHSIDE ,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/19/2013,20,13231020,08/19/2013 03:33:00 AM,08/19/2013 04:11:00 AM,5515 DAVIES PL,,MADISONVIL,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
08/26/2013,176,13238176,08/26/2013 05:59:00 PM,08/26/2013 06:40:00 PM,34 GREEN ST,,OVER-THE-R,652,"Steam, vapor, fog or dust thought to be smoke",0,13,44,1,2,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
04/12/2013,70,13102070,04/12/2013 11:30:00 AM,04/12/2013 11:54:00 AM,1834 SECTION RD,,ROSELAWN  ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,1,4,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
01/18/2013,187,13018187,01/18/2013 08:43:00 PM,01/18/2013 08:49:00 PM,910 ROCKDALE AV,,AVONDALE  ,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
05/11/2013,166,13131166,05/11/2013 11:15:00 PM,05/11/2013 11:49:00 PM,2142 HIGHLAND AV,,MOUNT  AUB,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
03/25/2013,246,13084246,03/25/2013 07:18:00 PM,03/25/2013 07:21:00 PM,1176 BEVERLY HILL DR,,MT.  LOOKO,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
03/01/2013,42,13060042,03/01/2013 07:42:00 AM,03/01/2013 07:50:00 AM,3656 MONTEITH AV,,HYDE PARK ,911,Citizen complaint,0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
07/11/2013,83,13192083,07/11/2013 11:56:00 AM,07/11/2013 12:13:00 PM,3320 MILLCREEK RD,,MILLVALE  ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
02/04/2013,112,13035112,02/04/2013 01:37:00 PM,02/04/2013 01:43:00 PM,3550 SHAW AV,,HYDE PARK ,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
04/14/2013,164,13104164,04/14/2013 12:42:00 PM,04/14/2013 12:53:00 PM,3200 VINE ST,MEDI,CORRYVILLE,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
04/28/2013,24,13118024,04/28/2013 02:12:00 AM,04/28/2013 02:23:00 AM,3494 READING RD,,AVONDALE  ,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/22/2013,178,13326178,11/22/2013 07:03:00 PM,11/22/2013 07:17:00 PM,6142 MONTGOMERY RD,,PLEASANT R,710,"Malicious, mischievous false call, other",0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
09/21/2013,94,13264094,09/21/2013 10:49:00 AM,09/21/2013 11:00:00 AM,5300 HAMILTON AV,,COLLEGE  H,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/27/2013,68,13178068,06/27/2013 11:11:00 AM,06/27/2013 11:28:00 AM,2603 EDEN AV,,CORRYVILLE,220,"Overpressure rupture from air or gas, other",0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
02/12/2013,239,13043239,02/12/2013 08:47:00 PM,02/12/2013 09:03:00 PM,224 8TH ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/25/2013,92,13206092,07/25/2013 11:47:00 AM,07/25/2013 11:59:00 AM,5719 KIPLINGWOOD DR,,MOUNT AIRY,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/31/2013,173,13243173,08/31/2013 06:09:00 PM,08/31/2013 06:53:00 PM,5741 BRAMBLE AV,,MADISONVIL,813,"Wind storm, tornado/hurricane assessment",0,1,4,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
07/13/2013,136,13194136,07/13/2013 03:48:00 PM,07/13/2013 04:05:00 PM,2310 WILLIAMSBURG DR,A,FAY APARTM,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
10/17/2013,143,13290143,10/17/2013 04:37:00 PM,10/17/2013 05:01:00 PM,6252 CORBLY ST,7,MT.  WASHI,651,"Smoke scare, odor of smoke",0,12,36,1,2,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
12/20/2013,29,13354029,12/20/2013 07:12:00 AM,12/20/2013 07:24:00 AM,2904 VICTORIA AV,4,HYDE PARK ,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
11/09/2013,151,13313151,11/09/2013 05:19:00 PM,11/09/2013 05:32:00 PM,2723 BAKER AV,,SOUTH  FAI,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
01/20/2013,77,13020077,01/20/2013 11:39:00 AM,01/20/2013 11:53:00 AM,312 WALNUT ST,,,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/15/2013,408,13105408,04/15/2013 10:55:00 PM,04/15/2013 11:11:00 PM,534 RIDDLE CREST LN,,CLIFTON/UN,600,"Good intent call, other",0,4,14,0,0,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
05/25/2013,62,13145062,05/25/2013 09:23:00 AM,05/25/2013 09:38:00 AM,3418 READING RD,,AVONDALE  ,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
01/12/2013,148,13012148,01/12/2013 04:59:00 PM,01/12/2013 05:14:00 PM,1011 MORADO DR,,WEST PRICE,700,"False alarm or false call, other",0,1,4,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
05/25/2013,194,13145194,05/25/2013 10:10:00 PM,05/25/2013 10:17:00 PM,3239 HARVEST AV,,PLEASANT R,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
03/16/2013,26,13075026,03/16/2013 02:39:00 AM,03/16/2013 03:06:00 AM,1945 MILLVALE CT,,MILLVALE  ,600,"Good intent call, other",0,4,13,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
05/04/2013,92,13124092,05/04/2013 01:02:00 PM,05/04/2013 01:19:00 PM,7142 READING RD,,ROSELAWN  ,324,Motor vehicle accident with no injuries.,0,3,12,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
08/30/2013,155,13242155,08/30/2013 05:49:00 PM,08/30/2013 06:07:00 PM,3555 KELLOGG AV,,EAST  END ,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
06/15/2013,119,13166119,06/15/2013 03:00:00 PM,06/15/2013 03:16:00 PM,2660 NORTH BEND RD,4,MOUNT AIRY,531,Smoke or odor removal,0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
04/17/2013,88,13107088,04/17/2013 09:48:00 AM,04/17/2013 09:55:00 AM,2629 MELROSE AV,,WALNUT HIL,743,"Smoke detector activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
01/20/2013,99,13020099,01/20/2013 01:25:00 PM,01/20/2013 01:45:00 PM,5131 GLENCROSSING WY,,WESTWOOD  ,745,"Alarm system activation, no fire - unintentional",0,2,8,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
03/31/2013,66,13090066,03/31/2013 09:32:00 AM,03/31/2013 09:45:00 AM,3049 HEGRY CR ,,WESTWOOD  ,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
07/27/2013,160,13208160,07/27/2013 06:21:00 PM,07/27/2013 06:38:00 PM,2211 QUEBEC RD,,WEST PRICE,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
08/16/2013,133,13228133,08/16/2013 02:49:00 PM,08/16/2013 03:02:00 PM,6645 PLANTATION WY,,COLLEGE  H,710,"Malicious, mischievous false call, other",0,1,4,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
05/11/2013,57,13131057,05/11/2013 09:53:00 AM,05/11/2013 10:02:00 AM,440 LAFAYETTE AV,OFF,CLIFTON   ,353,Removal of victim(s) from stalled elevator,0,1,4,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
09/20/2013,134,13263134,09/20/2013 03:58:00 PM,09/20/2013 04:05:00 PM,634 SYCAMORE ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/11/2013,50,13223050,08/11/2013 05:43:00 AM,08/11/2013 05:57:00 AM,1000 BROADWAY ST,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/03/2013,66,13337066,12/03/2013 10:20:00 AM,12/03/2013 10:29:00 AM,2110 SALVADOR ST,,MT.  WASHI,911,Citizen complaint,0,3,9,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
04/08/2013,205,13098205,04/08/2013 05:03:00 PM,04/08/2013 05:37:00 PM,750 GRAND AV,ELE,EAST PRICE,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
04/16/2013,150,13106150,04/16/2013 04:52:00 PM,04/16/2013 05:03:00 PM,3700 EASTERN AV,,COLUMBIA /,324,Motor vehicle accident with no injuries.,0,2,8,0,0,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
06/23/2013,221,13174221,06/23/2013 11:42:00 PM,06/24/2013 12:01:00 AM,7126 HIRSCH DR,,ROSELAWN  ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
08/26/2013,169,13238169,08/26/2013 05:25:00 PM,08/26/2013 05:30:00 PM,20 FAR HILLS DR,,HYDE PARK ,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
07/25/2013,49,13206049,07/25/2013 08:37:00 AM,07/25/2013 08:59:00 AM,3020 MADISON RD,2,OAKLEY    ,600,"Good intent call, other",0,3,12,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
05/14/2013,68,13134068,05/14/2013 11:27:00 AM,05/14/2013 11:55:00 AM,205 4TH ST,,C. B. D. /,442,Overheated motor,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/03/2013,150,13154150,06/03/2013 07:23:00 PM,06/03/2013 07:31:00 PM,3450 BEEKMAN ST,,MILLVALE  ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
11/23/2013,175,13327175,11/23/2013 09:08:00 PM,11/23/2013 09:18:00 PM,1524 ELM ST,,OVER-THE-R,911,Citizen complaint,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/10/2013,141,13191141,07/10/2013 04:00:00 PM,07/10/2013 04:13:00 PM,434 FOREST AV,,AVONDALE  ,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
10/13/2013,128,13286128,10/13/2013 04:54:00 PM,10/13/2013 05:03:00 PM,2222 KEMPER LN,,WALNUT HIL,743,"Smoke detector activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/24/2013,156,13205156,07/24/2013 08:04:00 PM,07/24/2013 08:13:00 PM,174 ESCALON ST,,CARTHAGE  ,911,Citizen complaint,0,2,8,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
01/22/2013,175,13022175,01/22/2013 06:34:00 PM,01/22/2013 06:46:00 PM,5 12TH ST,,OVER-THE-R,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/12/2013,1,13346001,12/12/2013 12:29:00 AM,12/12/2013 12:40:00 AM,3951 GLENCROSS AV,,NORTH AVON,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
12/20/2013,181,13354181,12/20/2013 11:20:00 PM,12/20/2013 11:30:00 PM,1674 CENTRAL PY ,,OVER-THE-R,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
03/30/2013,48,13089048,03/30/2013 10:08:00 AM,03/30/2013 10:20:00 AM,2401 INGLESIDE AV,7B,EAST WALNU,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
08/16/2013,216,13228216,08/16/2013 10:15:00 PM,08/16/2013 10:34:00 PM,3900 VINE ST,3,NORTH AVON,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
