"ix","iy","lat","long"
113,39,39.135597688953,-84.6217316541721
114,39,39.1355960971448,-84.6239908655282
115,39,39.1355944617254,-84.6262500767807
116,39,39.1355927826949,-84.6285092879269
117,39,39.1355910600533,-84.6307684989639
118,39,39.1355892938006,-84.633027709889
119,39,39.1355874839368,-84.6352869206994
120,39,39.1355856304619,-84.6375461313922
121,39,39.1355837333758,-84.6398053419647
122,39,39.1355817926787,-84.642064552414
123,39,39.1355798083705,-84.6443237627375
124,39,39.1355777804512,-84.6465829729321
125,39,39.1355757089208,-84.6488421829953
126,39,39.1355735937794,-84.6511013929241
127,39,39.1355714350269,-84.6533606027158
128,39,39.1355692326633,-84.6556198123676
129,39,39.1355669866887,-84.6578790218766
130,39,39.135564697103,-84.6601382312402
131,39,39.1355623639063,-84.6623974404554
132,39,39.1355599870986,-84.6646566495194
133,39,39.1355575666798,-84.6669158584296
134,39,39.13555510265,-84.669175067183
135,39,39.1355525950092,-84.6714342757769
136,39,39.1355500437574,-84.6736934842086
137,39,39.1355474488946,-84.6759526924751
138,39,39.1355448104208,-84.6782119005736
139,39,39.135542128336,-84.6804711085015
140,39,39.1355394026402,-84.6827303162559
141,39,39.1355366333335,-84.6849895238339
142,39,39.1355338204158,-84.6872487312329
143,39,39.1355309638872,-84.6895079384499
144,39,39.1355280637476,-84.6917671454823
145,39,39.135525119997,-84.6940263523271
146,39,39.1355221326356,-84.6962855589817
147,39,39.1355191016632,-84.6985447654431
148,39,39.1355160270799,-84.7008039717087
149,39,39.1355129088857,-84.7030631777755
150,39,39.1355097470806,-84.7053223836409
151,39,39.1355065416646,-84.7075815893019
152,39,39.1355032926377,-84.7098407947559
153,39,39.1355,-84.7121
1,40,39.13775,-84.3687
2,40,39.1377532926914,-84.3709592052436
3,40,39.1377565417712,-84.3732184106971
4,40,39.1377597472395,-84.3754776163577
5,40,39.1377629090961,-84.3777368222226
6,40,39.1377660273412,-84.379996028289
7,40,39.1377691019746,-84.3822552345541
8,40,39.1377721329964,-84.3845144410152
9,40,39.1377751204066,-84.3867736476694
10,40,39.1377780642051,-84.3890328545139
11,40,39.137780964392,-84.3912920615459
12,40,39.1377838209672,-84.3935512687626
13,40,39.1377866339307,-84.3958104761612
14,40,39.1377894032826,-84.398069683739
15,40,39.1377921290228,-84.4003288914931
16,40,39.1377948111513,-84.4025880994207
17,40,39.1377974496681,-84.4048473075191
18,40,39.1378000445732,-84.4071065157854
19,40,39.1378025958667,-84.4093657242168
20,40,39.1378051035483,-84.4116249328105
21,40,39.1378075676183,-84.4138841415638
22,40,39.1378099880765,-84.4161433504738
23,40,39.137812364923,-84.4184025595377
24,40,39.1378146981578,-84.4206617687528
25,40,39.1378169877808,-84.4229209781162
26,40,39.137819233792,-84.4251801876251
27,40,39.1378214361915,-84.4274393972768
28,40,39.1378235949792,-84.4296986070684
29,40,39.1378257101551,-84.4319578169972
30,40,39.1378277817192,-84.4342170270603
31,40,39.1378298096716,-84.436476237255
32,40,39.1378317940122,-84.4387354475784
33,40,39.1378337347409,-84.4409946580277
34,40,39.1378356318579,-84.4432538686002
35,40,39.137837485363,-84.4455130792931
36,40,39.1378392952564,-84.4477722901034
37,40,39.1378410615379,-84.4500315010286
38,40,39.1378427842076,-84.4522907120657
39,40,39.1378444632654,-84.4545499232119
40,40,39.1378460987114,-84.4568091344645
41,40,39.1378476905456,-84.4590683458207
42,40,39.137849238768,-84.4613275572776
43,40,39.1378507433785,-84.4635867688325
44,40,39.1378522043771,-84.4658459804825
45,40,39.1378536217639,-84.4681051922249
46,40,39.1378549955388,-84.4703644040569
47,40,39.1378563257019,-84.4726236159756
48,40,39.1378576122531,-84.4748828279783
49,40,39.1378588551924,-84.4771420400621
50,40,39.1378600545198,-84.4794012522243
51,40,39.1378612102354,-84.4816604644621
52,40,39.1378623223391,-84.4839196767727
53,40,39.1378633908309,-84.4861788891532
54,40,39.1378644157108,-84.4884381016009
55,40,39.1378653969789,-84.4906973141129
56,40,39.137866334635,-84.4929565266866
57,40,39.1378672286792,-84.495215739319
58,40,39.1378680791115,-84.4974749520074
59,40,39.137868885932,-84.499734164749
60,40,39.1378696491405,-84.501993377541
61,40,39.1378703687372,-84.5042525903805
62,40,39.1378710447219,-84.5065118032648
63,40,39.1378716770947,-84.5087710161911
64,40,39.1378722658556,-84.5110302291566
65,40,39.1378728110046,-84.5132894421584
66,40,39.1378733125417,-84.5155486551939
67,40,39.1378737704668,-84.5178078682601
68,40,39.1378741847801,-84.5200670813543
69,40,39.1378745554814,-84.5223262944737
70,40,39.1378748825708,-84.5245855076155
71,40,39.1378751660483,-84.5268447207769
72,40,39.1378754059139,-84.5291039339551
73,40,39.1378756021675,-84.5313631471473
74,40,39.1378757548093,-84.5336223603507
75,40,39.1378758638391,-84.5358815735625
76,40,39.1378759292569,-84.5381407867798
77,40,39.1378759510629,-84.5404
78,40,39.1378759292569,-84.5426592132202
79,40,39.1378758638391,-84.5449184264375
80,40,39.1378757548093,-84.5471776396493
81,40,39.1378756021675,-84.5494368528527
82,40,39.1378754059139,-84.5516960660449
83,40,39.1378751660483,-84.5539552792231
84,40,39.1378748825708,-84.5562144923845
85,40,39.1378745554814,-84.5584737055263
86,40,39.1378741847801,-84.5607329186457
87,40,39.1378737704668,-84.5629921317399
88,40,39.1378733125417,-84.5652513448061
89,40,39.1378728110046,-84.5675105578416
90,40,39.1378722658556,-84.5697697708435
91,40,39.1378716770947,-84.5720289838089
92,40,39.1378710447219,-84.5742881967352
93,40,39.1378703687372,-84.5765474096195
94,40,39.1378696491405,-84.5788066224591
95,40,39.137868885932,-84.581065835251
96,40,39.1378680791115,-84.5833250479926
97,40,39.1378672286792,-84.585584260681
98,40,39.137866334635,-84.5878434733134
99,40,39.1378653969789,-84.590102685887
100,40,39.1378644157108,-84.5923618983991
101,40,39.1378633908309,-84.5946211108468
102,40,39.1378623223391,-84.5968803232273
103,40,39.1378612102354,-84.5991395355379
104,40,39.1378600545198,-84.6013987477757
105,40,39.1378588551924,-84.6036579599379
106,40,39.1378576122531,-84.6059171720217
107,40,39.1378563257019,-84.6081763840244
108,40,39.1378549955388,-84.6104355959431
109,40,39.1378536217639,-84.6126948077751
110,40,39.1378522043771,-84.6149540195175
111,40,39.1378507433785,-84.6172132311675
112,40,39.137849238768,-84.6194724427224
113,40,39.1378476905456,-84.6217316541793
114,40,39.1378460987115,-84.6239908655355
115,40,39.1378444632654,-84.6262500767881
116,40,39.1378427842076,-84.6285092879343
117,40,39.1378410615379,-84.6307684989714
118,40,39.1378392952564,-84.6330277098966
119,40,39.137837485363,-84.635286920707
120,40,39.1378356318579,-84.6375461313998
121,40,39.1378337347409,-84.6398053419723
122,40,39.1378317940122,-84.6420645524216
123,40,39.1378298096716,-84.644323762745
124,40,39.1378277817192,-84.6465829729397
125,40,39.1378257101551,-84.6488421830028
126,40,39.1378235949792,-84.6511013929316
127,40,39.1378214361915,-84.6533606027232
128,40,39.137819233792,-84.6556198123749
129,40,39.1378169877808,-84.6578790218838
130,40,39.1378146981578,-84.6601382312472
131,40,39.137812364923,-84.6623974404623
132,40,39.1378099880765,-84.6646566495263
133,40,39.1378075676183,-84.6669158584362
134,40,39.1378051035483,-84.6691750671895
135,40,39.1378025958667,-84.6714342757832
136,40,39.1378000445733,-84.6736934842147
137,40,39.1377974496681,-84.6759526924809
138,40,39.1377948111513,-84.6782119005793
139,40,39.1377921290228,-84.6804711085069
140,40,39.1377894032826,-84.682730316261
141,40,39.1377866339307,-84.6849895238388
142,40,39.1377838209672,-84.6872487312374
143,40,39.137780964392,-84.6895079384542
144,40,39.1377780642051,-84.6917671454862
145,40,39.1377751204066,-84.6940263523306
146,40,39.1377721329964,-84.6962855589848
147,40,39.1377691019746,-84.6985447654459
148,40,39.1377660273412,-84.700803971711
149,40,39.1377629090961,-84.7030631777774
150,40,39.1377597472395,-84.7053223836424
151,40,39.1377565417712,-84.7075815893029
152,40,39.1377532926914,-84.7098407947564
153,40,39.13775,-84.7121
1,41,39.14,-84.3687
2,41,39.1400032927451,-84.3709592052431
3,41,39.1400065418778,-84.3732184106961
4,41,39.1400097473983,-84.3754776163562
5,41,39.1400129093065,-84.3777368222207
6,41,39.1400160276024,-84.3799960282867
7,41,39.1400191022859,-84.3822552345514
8,41,39.1400221333571,-84.384514441012
9,41,39.1400251208159,-84.3867736476658
10,41,39.1400280646624,-84.38903285451
11,41,39.1400309648966,-84.3912920615416
12,41,39.1400338215183,-84.3935512687581
13,41,39.1400366345277,-84.3958104761564
14,41,39.1400394039248,-84.3980696837339
15,41,39.1400421297094,-84.4003288914877
16,41,39.1400448118816,-84.4025880994151
17,41,39.1400474504414,-84.4048473075132
18,41,39.1400500453888,-84.4071065157793
19,41,39.1400525967238,-84.4093657242105
20,41,39.1400551044463,-84.411624932804
21,41,39.1400575685565,-84.4138841415571
22,41,39.1400599890541,-84.416143350467
23,41,39.1400623659394,-84.4184025595308
24,41,39.1400646992121,-84.4206617687457
25,41,39.1400669888724,-84.422920978109
26,41,39.1400692349203,-84.4251801876178
27,41,39.1400714373556,-84.4274393972694
28,41,39.1400735961785,-84.429698607061
29,41,39.1400757113889,-84.4319578169897
30,41,39.1400777829868,-84.4342170270528
31,41,39.1400798109722,-84.4364762372474
32,41,39.1400817953451,-84.4387354475708
33,41,39.1400837361055,-84.4409946580201
34,41,39.1400856332534,-84.4432538685926
35,41,39.1400874867888,-84.4455130792854
36,41,39.1400892967116,-84.4477722900959
37,41,39.1400910630219,-84.4500315010211
38,41,39.1400927857196,-84.4522907120582
39,41,39.1400944648049,-84.4545499232045
40,41,39.1400961002775,-84.4568091344572
41,41,39.1400976921377,-84.4590683458134
42,41,39.1400992403852,-84.4613275572704
43,41,39.1401007450202,-84.4635867688254
44,41,39.1401022060427,-84.4658459804755
45,41,39.1401036234526,-84.4681051922181
46,41,39.1401049972499,-84.4703644040501
47,41,39.1401063274346,-84.472623615969
48,41,39.1401076140068,-84.4748828279718
49,41,39.1401088569664,-84.4771420400558
50,41,39.1401100563134,-84.4794012522182
51,41,39.1401112120478,-84.4816604644562
52,41,39.1401123241696,-84.4839196767669
53,41,39.1401133926788,-84.4861788891476
54,41,39.1401144175754,-84.4884381015955
55,41,39.1401153988594,-84.4906973141077
56,41,39.1401163365309,-84.4929565266816
57,41,39.1401172305897,-84.4952157393142
58,41,39.1401180810359,-84.4974749520028
59,41,39.1401188878694,-84.4997341647446
60,41,39.1401196510904,-84.5019933775367
61,41,39.1401203706988,-84.5042525903765
62,41,39.1401210466945,-84.506511803261
63,41,39.1401216790776,-84.5087710161876
64,41,39.1401222678481,-84.5110302291533
65,41,39.140122813006,-84.5132894421554
66,41,39.1401233145513,-84.5155486551911
67,41,39.1401237724839,-84.5178078682575
68,41,39.1401241868039,-84.520067081352
69,41,39.1401245575112,-84.5223262944717
70,41,39.140124884606,-84.5245855076138
71,41,39.1401251680881,-84.5268447207754
72,41,39.1401254079576,-84.5291039339538
73,41,39.1401256042144,-84.5313631471463
74,41,39.1401257568586,-84.5336223603499
75,41,39.1401258658902,-84.535881573562
76,41,39.1401259313092,-84.5381407867796
77,41,39.1401259531155,-84.5404
78,41,39.1401259313092,-84.5426592132204
79,41,39.1401258658902,-84.5449184264381
80,41,39.1401257568586,-84.5471776396501
81,41,39.1401256042144,-84.5494368528537
82,41,39.1401254079576,-84.5516960660462
83,41,39.1401251680881,-84.5539552792246
84,41,39.140124884606,-84.5562144923863
85,41,39.1401245575112,-84.5584737055283
86,41,39.1401241868039,-84.560732918648
87,41,39.1401237724839,-84.5629921317425
88,41,39.1401233145513,-84.5652513448089
89,41,39.140122813006,-84.5675105578446
90,41,39.1401222678481,-84.5697697708467
91,41,39.1401216790776,-84.5720289838124
92,41,39.1401210466945,-84.574288196739
93,41,39.1401203706988,-84.5765474096235
94,41,39.1401196510904,-84.5788066224633
95,41,39.1401188878694,-84.5810658352554
96,41,39.1401180810359,-84.5833250479972
97,41,39.1401172305897,-84.5855842606858
98,41,39.1401163365308,-84.5878434733184
99,41,39.1401153988594,-84.5901026858923
100,41,39.1401144175754,-84.5923618984045
101,41,39.1401133926788,-84.5946211108524
102,41,39.1401123241696,-84.5968803232331
103,41,39.1401112120478,-84.5991395355439
104,41,39.1401100563134,-84.6013987477818
105,41,39.1401088569664,-84.6036579599442
106,41,39.1401076140068,-84.6059171720282
107,41,39.1401063274346,-84.608176384031
108,41,39.1401049972499,-84.6104355959499
109,41,39.1401036234526,-84.612694807782
110,41,39.1401022060427,-84.6149540195245
111,41,39.1401007450202,-84.6172132311746
112,41,39.1400992403852,-84.6194724427296
113,41,39.1400976921377,-84.6217316541866
114,41,39.1400961002775,-84.6239908655428
115,41,39.1400944648049,-84.6262500767955
116,41,39.1400927857196,-84.6285092879418
117,41,39.1400910630219,-84.630768498979
118,41,39.1400892967116,-84.6330277099041
119,41,39.1400874867888,-84.6352869207145
120,41,39.1400856332534,-84.6375461314074
121,41,39.1400837361055,-84.6398053419799
122,41,39.1400817953451,-84.6420645524292
123,41,39.1400798109722,-84.6443237627526
124,41,39.1400777829868,-84.6465829729472
125,41,39.1400757113889,-84.6488421830103
126,41,39.1400735961785,-84.651101392939
127,41,39.1400714373556,-84.6533606027306
128,41,39.1400692349203,-84.6556198123822
129,41,39.1400669888724,-84.657879021891
130,41,39.1400646992121,-84.6601382312543
131,41,39.1400623659394,-84.6623974404692
132,41,39.1400599890541,-84.6646566495331
133,41,39.1400575685565,-84.6669158584429
134,41,39.1400551044463,-84.669175067196
135,41,39.1400525967238,-84.6714342757895
136,41,39.1400500453888,-84.6736934842207
137,41,39.1400474504414,-84.6759526924868
138,41,39.1400448118816,-84.6782119005849
139,41,39.1400421297094,-84.6804711085123
140,41,39.1400394039248,-84.6827303162661
141,41,39.1400366345277,-84.6849895238436
142,41,39.1400338215183,-84.687248731242
143,41,39.1400309648966,-84.6895079384584
144,41,39.1400280646624,-84.69176714549
145,41,39.1400251208159,-84.6940263523342
146,41,39.1400221333571,-84.696285558988
147,41,39.1400191022859,-84.6985447654486
148,41,39.1400160276024,-84.7008039717133
149,41,39.1400129093065,-84.7030631777793
150,41,39.1400097473983,-84.7053223836438
151,41,39.1400065418778,-84.7075815893039
152,41,39.1400032927451,-84.7098407947569
153,41,39.14,-84.7121
1,42,39.14225,-84.3687
2,42,39.1422532927987,-84.3709592052426
3,42,39.1422565419844,-84.3732184106951
4,42,39.1422597475571,-84.3754776163547
5,42,39.1422629095168,-84.3777368222187
6,42,39.1422660278634,-84.3799960282843
7,42,39.1422691025971,-84.3822552345486
8,42,39.1422721337176,-84.3845144410089
9,42,39.1422751212252,-84.3867736476623
10,42,39.1422780651196,-84.3890328545061
11,42,39.142280965401,-84.3912920615374
12,42,39.1422838220693,-84.3935512687535
13,42,39.1422866351245,-84.3958104761516
14,42,39.1422894045667,-84.3980696837287
15,42,39.1422921303957,-84.4003288914823
16,42,39.1422948126116,-84.4025880994094
17,42,39.1422974512144,-84.4048473075073
18,42,39.1423000462041,-84.4071065157732
19,42,39.1423025975806,-84.4093657242042
20,42,39.142305105344,-84.4116249327975
21,42,39.1423075694943,-84.4138841415505
22,42,39.1423099900314,-84.4161433504601
23,42,39.1423123669553,-84.4184025595238
24,42,39.1423147002661,-84.4206617687386
25,42,39.1423169899637,-84.4229209781018
26,42,39.1423192360481,-84.4251801876106
27,42,39.1423214385194,-84.4274393972621
28,42,39.1423235973774,-84.4296986070535
29,42,39.1423257126223,-84.4319578169822
30,42,39.1423277842539,-84.4342170270452
31,42,39.1423298122724,-84.4364762372398
32,42,39.1423317966776,-84.4387354475632
33,42,39.1423337374696,-84.4409946580125
34,42,39.1423356346484,-84.443253868585
35,42,39.1423374882139,-84.4455130792779
36,42,39.1423392981662,-84.4477722900883
37,42,39.1423410645053,-84.4500315010135
38,42,39.1423427872311,-84.4522907120507
39,42,39.1423444663437,-84.4545499231971
40,42,39.142346101843,-84.4568091344498
41,42,39.1423476937291,-84.4590683458062
42,42,39.1423492420019,-84.4613275572633
43,42,39.1423507466614,-84.4635867688183
44,42,39.1423522077077,-84.4658459804686
45,42,39.1423536251406,-84.4681051922112
46,42,39.1423549989603,-84.4703644040434
47,42,39.1423563291667,-84.4726236159624
48,42,39.1423576157598,-84.4748828279654
49,42,39.1423588587397,-84.4771420400495
50,42,39.1423600581062,-84.4794012522121
51,42,39.1423612138594,-84.4816604644502
52,42,39.1423623259994,-84.4839196767611
53,42,39.142363394526,-84.486178889142
54,42,39.1423644194393,-84.48843810159
55,42,39.1423654007393,-84.4906973141025
56,42,39.142366338426,-84.4929565266765
57,42,39.1423672324994,-84.4952157393094
58,42,39.1423680829594,-84.4974749519981
59,42,39.1423688898061,-84.4997341647402
60,42,39.1423696530396,-84.5019933775325
61,42,39.1423703726596,-84.5042525903725
62,42,39.1423710486664,-84.5065118032573
63,42,39.1423716810598,-84.5087710161841
64,42,39.1423722698399,-84.51103022915
65,42,39.1423728150067,-84.5132894421523
66,42,39.1423733165601,-84.5155486551883
67,42,39.1423737745002,-84.517807868255
68,42,39.1423741888269,-84.5200670813497
69,42,39.1423745595403,-84.5223262944696
70,42,39.1423748866404,-84.5245855076119
71,42,39.1423751701271,-84.5268447207739
72,42,39.1423754100005,-84.5291039339526
73,42,39.1423756062606,-84.5313631471452
74,42,39.1423757589072,-84.5336223603491
75,42,39.1423758679406,-84.5358815735614
76,42,39.1423759333606,-84.5381407867793
77,42,39.1423759551673,-84.5404
78,42,39.1423759333606,-84.5426592132207
79,42,39.1423758679406,-84.5449184264386
80,42,39.1423757589072,-84.5471776396509
81,42,39.1423756062606,-84.5494368528548
82,42,39.1423754100005,-84.5516960660475
83,42,39.1423751701271,-84.5539552792262
84,42,39.1423748866404,-84.5562144923881
85,42,39.1423745595403,-84.5584737055304
86,42,39.1423741888269,-84.5607329186503
87,42,39.1423737745002,-84.562992131745
88,42,39.1423733165601,-84.5652513448117
89,42,39.1423728150067,-84.5675105578477
90,42,39.1423722698399,-84.56976977085
91,42,39.1423716810598,-84.572028983816
92,42,39.1423710486664,-84.5742881967427
93,42,39.1423703726596,-84.5765474096275
94,42,39.1423696530396,-84.5788066224675
95,42,39.1423688898061,-84.5810658352598
96,42,39.1423680829594,-84.5833250480019
97,42,39.1423672324994,-84.5855842606907
98,42,39.142366338426,-84.5878434733235
99,42,39.1423654007393,-84.5901026858975
100,42,39.1423644194393,-84.59236189841
101,42,39.142363394526,-84.5946211108581
102,42,39.1423623259994,-84.5968803232389
103,42,39.1423612138594,-84.5991395355498
104,42,39.1423600581062,-84.6013987477879
105,42,39.1423588587397,-84.6036579599505
106,42,39.1423576157598,-84.6059171720346
107,42,39.1423563291667,-84.6081763840376
108,42,39.1423549989603,-84.6104355959566
109,42,39.1423536251406,-84.6126948077888
110,42,39.1423522077077,-84.6149540195314
111,42,39.1423507466614,-84.6172132311817
112,42,39.1423492420019,-84.6194724427368
113,42,39.1423476937291,-84.6217316541939
114,42,39.142346101843,-84.6239908655502
115,42,39.1423444663437,-84.6262500768029
116,42,39.1423427872311,-84.6285092879493
117,42,39.1423410645053,-84.6307684989865
118,42,39.1423392981662,-84.6330277099117
119,42,39.1423374882139,-84.6352869207221
120,42,39.1423356346484,-84.637546131415
121,42,39.1423337374696,-84.6398053419875
122,42,39.1423317966776,-84.6420645524368
123,42,39.1423298122724,-84.6443237627602
124,42,39.1423277842539,-84.6465829729548
125,42,39.1423257126223,-84.6488421830178
126,42,39.1423235973774,-84.6511013929465
127,42,39.1423214385194,-84.6533606027379
128,42,39.1423192360481,-84.6556198123895
129,42,39.1423169899637,-84.6578790218982
130,42,39.1423147002661,-84.6601382312614
131,42,39.1423123669553,-84.6623974404762
132,42,39.1423099900314,-84.6646566495399
133,42,39.1423075694943,-84.6669158584496
134,42,39.142305105344,-84.6691750672025
135,42,39.1423025975806,-84.6714342757959
136,42,39.1423000462041,-84.6736934842268
137,42,39.1422974512144,-84.6759526924927
138,42,39.1422948126116,-84.6782119005906
139,42,39.1422921303957,-84.6804711085177
140,42,39.1422894045667,-84.6827303162713
141,42,39.1422866351245,-84.6849895238485
142,42,39.1422838220693,-84.6872487312465
143,42,39.142280965401,-84.6895079384626
144,42,39.1422780651196,-84.6917671454939
145,42,39.1422751212252,-84.6940263523377
146,42,39.1422721337176,-84.6962855589911
147,42,39.1422691025971,-84.6985447654514
148,42,39.1422660278634,-84.7008039717157
149,42,39.1422629095168,-84.7030631777813
150,42,39.1422597475571,-84.7053223836453
151,42,39.1422565419844,-84.7075815893049
152,42,39.1422532927987,-84.7098407947575
153,42,39.14225,-84.7121
1,43,39.1445,-84.3687
2,43,39.1445032928523,-84.370959205242
3,43,39.1445065420909,-84.3732184106941
4,43,39.1445097477158,-84.3754776163533
5,43,39.144512909727,-84.3777368222168
6,43,39.1445160281244,-84.379996028282
7,43,39.1445191029081,-84.3822552345459
8,43,39.1445221340781,-84.3845144410057
9,43,39.1445251216342,-84.3867736476588
10,43,39.1445280655766,-84.3890328545022
11,43,39.1445309659052,-84.3912920615332
12,43,39.14453382262,-84.393551268749
13,43,39.1445366357211,-84.3958104761467
14,43,39.1445394052083,-84.3980696837236
15,43,39.1445421310817,-84.4003288914769
16,43,39.1445448133413,-84.4025880994038
17,43,39.1445474519871,-84.4048473075014
18,43,39.144550047019,-84.4071065157671
19,43,39.1445525984371,-84.4093657241979
20,43,39.1445551062413,-84.411624932791
21,43,39.1445575704317,-84.4138841415438
22,43,39.1445599910082,-84.4161433504533
23,43,39.1445623679709,-84.4184025595168
24,43,39.1445647013196,-84.4206617687315
25,43,39.1445669910545,-84.4229209780946
26,43,39.1445692371755,-84.4251801876033
27,43,39.1445714396827,-84.4274393972547
28,43,39.1445735985758,-84.4296986070461
29,43,39.1445757138551,-84.4319578169747
30,43,39.1445777855205,-84.4342170270377
31,43,39.144579813572,-84.4364762372322
32,43,39.1445817980095,-84.4387354475556
33,43,39.1445837388331,-84.4409946580049
34,43,39.1445856360428,-84.4432538685774
35,43,39.1445874896385,-84.4455130792703
36,43,39.1445892996203,-84.4477722900808
37,43,39.1445910659882,-84.450031501006
38,43,39.144592788742,-84.4522907120433
39,43,39.144594467882,-84.4545499231897
40,43,39.1445961034079,-84.4568091344425
41,43,39.1445976953199,-84.4590683457989
42,43,39.1445992436179,-84.4613275572561
43,43,39.1446007483019,-84.4635867688113
44,43,39.144602209372,-84.4658459804616
45,43,39.144603626828,-84.4681051922044
46,43,39.1446050006701,-84.4703644040367
47,43,39.1446063308982,-84.4726236159558
48,43,39.1446076175122,-84.4748828279589
49,43,39.1446088605123,-84.4771420400432
50,43,39.1446100598983,-84.4794012522059
51,43,39.1446112156704,-84.4816604644442
52,43,39.1446123278284,-84.4839196767553
53,43,39.1446133963725,-84.4861788891363
54,43,39.1446144213025,-84.4884381015846
55,43,39.1446154026184,-84.4906973140972
56,43,39.1446163403204,-84.4929565266715
57,43,39.1446172344083,-84.4952157393045
58,43,39.1446180848822,-84.4974749519935
59,43,39.1446188917421,-84.4997341647357
60,43,39.1446196549879,-84.5019933775283
61,43,39.1446203746197,-84.5042525903685
62,43,39.1446210506375,-84.5065118032535
63,43,39.1446216830412,-84.5087710161805
64,43,39.1446222718309,-84.5110302291467
65,43,39.1446228170065,-84.5132894421493
66,43,39.1446233185681,-84.5155486551855
67,43,39.1446237765157,-84.5178078682524
68,43,39.1446241908492,-84.5200670813474
69,43,39.1446245615686,-84.5223262944676
70,43,39.144624888674,-84.5245855076101
71,43,39.1446251721653,-84.5268447207723
72,43,39.1446254120426,-84.5291039339512
73,43,39.1446256083059,-84.5313631471442
74,43,39.1446257609551,-84.5336223603483
75,43,39.1446258699902,-84.5358815735609
76,43,39.1446259354113,-84.5381407867791
77,43,39.1446259572183,-84.5404
78,43,39.1446259354113,-84.542659213221
79,43,39.1446258699902,-84.5449184264391
80,43,39.1446257609551,-84.5471776396517
81,43,39.1446256083059,-84.5494368528558
82,43,39.1446254120426,-84.5516960660488
83,43,39.1446251721653,-84.5539552792277
84,43,39.144624888674,-84.5562144923899
85,43,39.1446245615686,-84.5584737055324
86,43,39.1446241908492,-84.5607329186526
87,43,39.1446237765157,-84.5629921317476
88,43,39.1446233185681,-84.5652513448145
89,43,39.1446228170065,-84.5675105578507
90,43,39.1446222718309,-84.5697697708533
91,43,39.1446216830412,-84.5720289838195
92,43,39.1446210506375,-84.5742881967465
93,43,39.1446203746197,-84.5765474096315
94,43,39.1446196549879,-84.5788066224717
95,43,39.1446188917421,-84.5810658352643
96,43,39.1446180848822,-84.5833250480065
97,43,39.1446172344083,-84.5855842606955
98,43,39.1446163403204,-84.5878434733285
99,43,39.1446154026184,-84.5901026859028
100,43,39.1446144213025,-84.5923618984154
101,43,39.1446133963725,-84.5946211108637
102,43,39.1446123278284,-84.5968803232447
103,43,39.1446112156704,-84.5991395355558
104,43,39.1446100598983,-84.6013987477941
105,43,39.1446088605123,-84.6036579599568
106,43,39.1446076175122,-84.6059171720411
107,43,39.1446063308982,-84.6081763840442
108,43,39.1446050006701,-84.6104355959633
109,43,39.144603626828,-84.6126948077956
110,43,39.144602209372,-84.6149540195384
111,43,39.1446007483019,-84.6172132311888
112,43,39.1445992436179,-84.6194724427439
113,43,39.1445976953199,-84.6217316542011
114,43,39.1445961034079,-84.6239908655575
115,43,39.144594467882,-84.6262500768103
116,43,39.144592788742,-84.6285092879568
117,43,39.1445910659882,-84.630768498994
118,43,39.1445892996203,-84.6330277099193
119,43,39.1445874896385,-84.6352869207297
120,43,39.1445856360428,-84.6375461314226
121,43,39.1445837388331,-84.6398053419951
122,43,39.1445817980095,-84.6420645524444
123,43,39.144579813572,-84.6443237627678
124,43,39.1445777855205,-84.6465829729623
125,43,39.1445757138551,-84.6488421830253
126,43,39.1445735985758,-84.6511013929539
127,43,39.1445714396826,-84.6533606027453
128,43,39.1445692371755,-84.6556198123968
129,43,39.1445669910545,-84.6578790219054
130,43,39.1445647013196,-84.6601382312685
131,43,39.1445623679709,-84.6623974404832
132,43,39.1445599910082,-84.6646566495467
133,43,39.1445575704317,-84.6669158584562
134,43,39.1445551062413,-84.669175067209
135,43,39.1445525984371,-84.6714342758021
136,43,39.144550047019,-84.6736934842329
137,43,39.1445474519871,-84.6759526924986
138,43,39.1445448133413,-84.6782119005962
139,43,39.1445421310817,-84.6804711085231
140,43,39.1445394052083,-84.6827303162764
141,43,39.1445366357211,-84.6849895238533
142,43,39.14453382262,-84.687248731251
143,43,39.1445309659052,-84.6895079384668
144,43,39.1445280655766,-84.6917671454978
145,43,39.1445251216342,-84.6940263523412
146,43,39.1445221340781,-84.6962855589943
147,43,39.1445191029081,-84.6985447654542
148,43,39.1445160281244,-84.7008039717181
149,43,39.144512909727,-84.7030631777832
150,43,39.1445097477158,-84.7053223836468
151,43,39.1445065420909,-84.7075815893059
152,43,39.1445032928523,-84.709840794758
153,43,39.1445,-84.7121
1,44,39.14675,-84.3687
2,44,39.1467532929059,-84.3709592052415
3,44,39.1467565421974,-84.3732184106931
4,44,39.1467597478745,-84.3754776163518
5,44,39.1467629099371,-84.3777368222149
6,44,39.1467660283853,-84.3799960282796
7,44,39.1467691032191,-84.3822552345431
8,44,39.1467721344383,-84.3845144410026
9,44,39.1467751220431,-84.3867736476553
10,44,39.1467780660334,-84.3890328544983
11,44,39.1467809664093,-84.391292061529
12,44,39.1467838231706,-84.3935512687444
13,44,39.1467866363174,-84.3958104761419
14,44,39.1467894058497,-84.3980696837185
15,44,39.1467921317675,-84.4003288914715
16,44,39.1467948140707,-84.4025880993981
17,44,39.1467974527595,-84.4048473074956
18,44,39.1468000478336,-84.407106515761
19,44,39.1468025992932,-84.4093657241916
20,44,39.1468051071383,-84.4116249327846
21,44,39.1468075713688,-84.4138841415372
