cell_id,min_walk_score,max_walk_score,mean_walk_score,med_sale_pbo_n,log_sum_cost_pedestrian_events,log_num_near_misses,log_n_rqst,log_access,log_dblprk,log_dnotyld,log_jywalk,log_lvisib,log_lwfws,log_nobikef,log_noswlk,log_other,log_prkint,log_prkswlk,log_speed,log_vrrlss,log_wlksig,log_xwalk,log_assist,log_bikes,log_drives,log_other.1,log_walks,log_num_walk_scores,log_sum_lane_cnt,log_sum_width,log_sum_area,log_num_streets,log_num_fire_incd,log_med_sale_res_y,log_med_sale_res_n,log_med_sale_com_y,log_med_sale_com_n,log_med_sale_ind_y,log_med_sale_ind_n,log_med_sale_pbo_y,log_sum_cost.y,log_num_events.y,log_dist,log_n_object,log_animals_insects,log_building.related,log_construction,log_food,log_others,log_police.property,log_service.complaint,log_street_sidewalk,log_traffic_sig0l,log_trash,log_trees_plants,log_water.leak,log_zoning_parking,log_n_request
600067,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,11.51476877,11.29162521,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-5.361190715,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
610021,62,62,62,0,0.098124398,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,3.891822339,6.139884768,12.75371128,2.079454042,-9.210340372,11.4579158,11.23477225,-9.210340372,-9.210340372,14.06681738,-9.210340372,-9.210340372,6.297070829,4.143136314,-5.813847037,1.609457912,-9.210340372,1.00E-04,1.00E-04,-9.210340372,3.091046999,-9.210340372,-9.210340372,2.197235688,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,3.526363466
610022,44,48,46,0,2.649014733,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.43372244,8.226840917,13.89338415,3.931827594,-9.210340372,11.4579158,11.23477225,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.792220138,5.63121214,-6.627744556,1.609457912,-9.210340372,2.079454042,1.00E-04,-9.210340372,5.541263937,0.693197179,-9.210340372,3.465739028,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.700443908
610023,74,74,74,0,0.30535007,-9.210340372,2.639064472,-9.210340372,-9.210340372,0.693197179,0.693197179,1.00E-04,-9.210340372,-9.210340372,-9.210340372,1.098645621,-9.210340372,-9.210340372,1.386319361,1.00E-04,-9.210340372,1.00E-04,-9.210340372,-9.210340372,1.098645621,-9.210340372,2.397904364,1.00E-04,4.955827762,7.251345054,13.20568194,3.850149729,0.693197179,11.4579158,11.23477225,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.83177054,5.662960827,-6.995411227,1.609457912,-9.210340372,3.258100384,-9.210340372,-9.210340372,3.784191907,1.00E-04,-9.210340372,2.484914983,-9.210340372,1.00E-04,1.00E-04,1.00E-04,-9.210340372,4.454348459
610024,44,48,46,0,-1.190398684,-9.210340372,2.995737274,-9.210340372,-9.210340372,1.609457912,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.945924435,-9.210340372,-9.210340372,0.693197179,1.386319361,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,2.995737274,-9.210340372,4.762174789,7.361375493,13.2760025,3.496510592,-9.210340372,11.4579158,11.23477225,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.948671044,5.758902089,-7.042916571,2.890377313,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.127135998,1.00E-04,-9.210340372,3.29584057,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.510860605
610025,92,92,92,0,-9.210340372,-9.210340372,1.386319361,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,1.098645621,1.00E-04,5.45958594,8.564458403,14.33994555,4.700481275,-9.210340372,11.4579158,11.23477225,12.07999909,-9.210340372,-9.210340372,-9.210340372,-9.210340372,6.895819429,4.700481275,-6.312178481,2.484914983,-9.210340372,0.693197179,-9.210340372,-9.210340372,4.110875504,-9.210340372,-9.210340372,2.772594972,1.00E-04,0.693197179,0.693197179,-9.210340372,-9.210340372,4.430817989
610026,44,48,46,0,-1.190398684,1.00E-04,1.00E-04,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,3.218879825,6.486160941,12.11345833,2.397904364,-9.210340372,11.4579158,11.23477225,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,6.874062085,4.672829769,-6.494714936,2.484914983,-9.210340372,1.945924435,-9.210340372,-9.210340372,3.526363466,1.609457912,-9.210340372,2.484914983,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.077539139
610027,44,48,46,0,1.034642495,-9.210340372,1.098645621,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,-9.210340372,-9.210340372,-9.210340372,4.844187874,6.91274292,13.52789115,3.367299278,-9.210340372,11.77674905,7.164720456,12.03654687,9.925603732,-9.210340372,-9.210340372,-9.210340372,7.189108189,4.997212949,-7.657805141,1.791776136,2.639064472,5.33753856,1.098645621,-9.210340372,4.919981656,3.0445272,0.693197179,3.332208082,1.098645621,4.941643137,2.639064472,1.00E-04,-9.210340372,6.347389385
610028,86,86,86,0,-1.190398684,-9.210340372,1.386319361,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,1.00E-04,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,1.098645621,0.693197179,4.382027885,6.760414807,12.40359065,3.555350919,-9.210340372,12.48710768,5.738989052,12.32950635,10.84349481,-9.210340372,-9.210340372,-9.210340372,7.088631709,4.934474653,-7.341959425,2.484914983,0.693197179,4.442652433,-9.210340372,-9.210340372,4.682132153,2.639064472,2.079454042,3.583521716,0.693197179,5.590987354,2.708056868,1.098645621,1.00E-04,6.295266186
610029,78,82,80,0,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,0.693197179,2.833219226,5.257495893,11.04220158,2.197235688,-9.210340372,12.36050043,10.31178199,12.47070357,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.210508035,3.0445272,-6.501432539,2.484914983,1.098645621,4.007335003,-9.210340372,-9.210340372,4.753591053,3.091046999,0.693197179,3.29584057,-9.210340372,5.093750814,2.639064472,1.386319361,-9.210340372,6.006353406
610030,74,78,75.33333333,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,2.995737274,5.267858675,11.32056569,1.945924435,-9.210340372,10.20025325,10.84349481,12.24989813,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.360470702,3.091046999,-6.530101341,2.484914983,1.386319361,3.761202441,-9.210340372,-9.210340372,4.219509176,1.945924435,-9.210340372,2.708056868,-9.210340372,5.313206472,2.197235688,-9.210340372,1.386319361,5.86646834
610031,76,76,76,0,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,0.693197179,3.850149729,6.169610942,11.8175089,2.772594972,-9.210340372,10.18588067,10.59663474,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,6.00653073,3.806664712,-6.732616121,1.791776136,1.098645621,3.583521716,-9.210340372,-9.210340372,4.094346229,2.079454042,-9.210340372,2.639064472,-9.210340372,5.351858607,3.784191907,-9.210340372,0.693197179,5.93489446
610032,71,72,71.5,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,4.276667508,6.606650321,12.43964958,3.258100384,-9.210340372,9.888616022,10.4574876,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.207183504,2.944444242,-5.751614923,2.639064472,1.386319361,3.713574506,1.00E-04,1.00E-04,4.682132153,1.098645621,1.098645621,2.995737274,-9.210340372,5.402677832,2.639064472,-9.210340372,-9.210340372,6.033086462
610033,44,48,46,0,2.310761574,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.583521716,5.94803525,12.19772288,2.639064472,-9.210340372,9.93304636,10.40329268,11.81939862,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.810907732,3.610920615,-5.799021717,2.639064472,1.945924435,4.499810781,1.00E-04,-9.210340372,4.828314537,1.945924435,1.00E-04,3.0445272,-9.210340372,5.361292635,3.465739028,-9.210340372,-9.210340372,6.208590227
610034,82,91,86.5,0,0.098124398,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,4.317489447,6.533788983,12.88710676,3.218879825,-9.210340372,10.70996342,10.81852801,11.61998454,11.4146509,-9.210340372,-9.210340372,-9.210340372,6.564481706,4.356710109,-6.537930475,1.791776136,2.833219226,4.9487606,-9.210340372,-9.210340372,5.030438575,2.56495705,1.791776136,2.484914983,-9.210340372,5.872118071,3.583521716,1.00E-04,-9.210340372,6.598509165
610035,88,88,88,0,0.098124398,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,4.836282701,7.140453122,13.21357426,3.465739028,1.609457912,11.62312426,11.41843125,11.63779445,11.79900626,-9.210340372,-9.210340372,-9.210340372,7.142039818,4.86753522,-7.031716611,1.945924435,0.693197179,3.135498564,-9.210340372,-9.210340372,4.330734656,1.00E-04,-9.210340372,2.397904364,1.00E-04,3.178057997,1.098645621,1.00E-04,-9.210340372,4.955827762
610036,44,48,46,0,0.791226251,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.43399043,5.762051697,11.47917218,2.079454042,-9.210340372,12.03209419,11.02160831,11.55344341,11.28269436,-9.210340372,-9.210340372,-9.210340372,6.565907158,4.317489447,-6.263152018,1.945924435,0.693197179,3.688881954,-9.210340372,-9.210340372,4.276667508,1.386319361,1.386319361,2.995737274,-9.210340372,5.093750814,2.772594972,-9.210340372,2.995737274,5.831882771
610037,76,85,81,0,-1.190398684,-9.210340372,1.791776136,1.00E-04,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,1.00E-04,1.386319361,-9.210340372,1.098645621,4.934474653,7.177018842,12.56622304,3.637588791,-9.210340372,11.41359507,10.98243271,10.73072574,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.321424706,5.153292173,-5.968657418,1.00E-04,1.791776136,3.912025005,-9.210340372,-9.210340372,4.727388704,2.197235688,1.00E-04,3.401200715,-9.210340372,5.204007237,3.29584057,-9.210340372,-9.210340372,6.035481672
610038,44,48,46,0,0.373699205,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.488637493,6.79234454,12.5735347,3.218879825,-9.210340372,11.33492257,11.31043614,13.84574789,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.822946647,5.587249033,-6.898511138,1.945924435,1.00E-04,3.401200715,1.00E-04,-9.210340372,4.442652433,1.945924435,1.00E-04,4.304066445,-9.210340372,4.59512086,2.484914983,1.00E-04,-9.210340372,5.739793234
610039,44,48,46,0,1.309710249,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.583521716,5.90808321,12.03631582,2.079454042,-9.210340372,11.53357969,11.31043614,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.553533612,5.318120484,-6.612128847,2.397904364,-9.210340372,1.791776136,-9.210340372,-9.210340372,3.258100384,-9.210340372,-9.210340372,3.0445272,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,4.007335003
610040,44,48,46,0,2.414582535,-9.210340372,2.639064472,-9.210340372,-9.210340372,1.791776136,1.00E-04,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,1.098645621,1.00E-04,-9.210340372,1.00E-04,-9.210340372,-9.210340372,1.098645621,1.00E-04,2.302595093,-9.210340372,3.178057997,5.505331942,11.71388885,1.945924435,-9.210340372,11.53357969,11.31043614,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.878018531,2.639064472,-5.714873048,1.386319361,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.098645621,-9.210340372,-9.210340372,3.258100384,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,3.401200715
610041,44,48,46,0,0.098124398,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.332208082,5.652489531,12.05555204,2.079454042,-9.210340372,10.70449059,10.77029388,11.74973521,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.573047549,3.29584057,-6.854843146,1.386319361,0.693197179,2.639064472,-9.210340372,-9.210340372,3.178057997,-9.210340372,1.098645621,2.302595093,-9.210340372,4.158884646,1.386319361,-9.210340372,-9.210340372,4.795791372
610042,61,61,61,0,0.098124398,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,1.00E-04,3.912025005,6.152732907,12.11096495,2.639064472,-9.210340372,11.30541687,11.28340522,11.75878504,10.13368616,-9.210340372,-9.210340372,-9.210340372,5.951212963,3.66356421,-7.921463159,1.00E-04,1.00E-04,3.43399043,-9.210340372,-9.210340372,3.9702938,1.791776136,0.693197179,2.639064472,-9.210340372,4.6913488,2.708056868,-9.210340372,1.00E-04,5.446737803
610043,54,54,54,0,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,-9.210340372,-9.210340372,1.00E-04,3.806664712,6.120297639,11.8815191,2.639064472,-9.210340372,9.22085204,10.34175603,10.06509607,10.60871152,-9.210340372,-9.210340372,-9.210340372,5.929993583,3.737671999,-7.423029115,1.00E-04,-9.210340372,3.29584057,1.00E-04,-9.210340372,4.025353476,1.00E-04,-9.210340372,3.951245642,-9.210340372,4.143136314,2.772594972,-9.210340372,-9.210340372,5.375278871
610044,38,47,40.25,0,-1.190398684,-9.210340372,2.302595093,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,1.00E-04,0.693197179,0.693197179,1.098645621,1.00E-04,-9.210340372,-9.210340372,1.00E-04,1.00E-04,1.098645621,0.693197179,1.098645621,1.386319361,3.258100384,5.605802434,11.45107134,2.484914983,-9.210340372,9.523178372,10.57453224,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,5.27206117,3.218879825,-6.335135835,1.00E-04,1.386319361,3.091046999,-9.210340372,-9.210340372,4.663440038,1.00E-04,1.609457912,3.401200715,-9.210340372,5.583496685,3.258100384,-9.210340372,1.00E-04,6.13339826
610045,32,34,33,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,4.543295846,6.836259385,13.25743608,3.526363466,-9.210340372,11.14438035,6.614457602,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,4.393684665,2.302595093,-5.523960038,1.00E-04,1.00E-04,1.791776136,-9.210340372,-9.210340372,3.871203094,1.00E-04,1.00E-04,2.56495705,1.00E-04,5.10594608,1.791776136,-9.210340372,-9.210340372,5.488938139
610046,18,23,20.5,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,4.663440038,7.019296743,12.75911833,3.951245642,-9.210340372,11.18920162,11.10915891,-9.210340372,11.7238314,-9.210340372,-9.210340372,-9.210340372,4.430401236,2.397904364,-5.08957948,1.00E-04,1.00E-04,1.609457912,1.00E-04,-9.210340372,2.995737274,0.693197179,-9.210340372,2.302595093,-9.210340372,4.143136314,1.00E-04,-9.210340372,-9.210340372,4.634729959
610047,3,36,28,0,0.341530849,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.609457912,4.532600568,6.946976088,12.53679266,3.66356421,-9.210340372,9.835984647,10.38452385,10.01054663,11.222279,-9.210340372,-9.210340372,-9.210340372,7.286643051,5.123964575,-5.151180771,0.693197179,0.693197179,2.890377313,-9.210340372,-9.210340372,5.225747211,2.484914983,2.197235688,3.931827594,1.098645621,5.739793234,3.806664712,1.00E-04,-9.210340372,6.45833844
610048,41,49,47,0,-0.711107506,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.386319361,4.875198087,7.206377366,12.97694909,3.583521716,-9.210340372,10.42111996,10.34277421,13.07822338,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.759825775,5.583496685,-5.639176893,0.693197179,2.302595093,3.367299278,0.693197179,-9.210340372,4.92725441,0.693197179,0.693197179,3.610920615,1.00E-04,5.529429484,3.66356421,-9.210340372,1.00E-04,6.24027604
610049,56,62,59,0,0.911519367,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,0.693197179,3.555350919,5.874931012,12.11331022,2.302595093,1.00E-04,9.967869816,11.10846535,11.80123859,11.03910657,-9.210340372,-9.210340372,-9.210340372,8.086763474,5.913503276,-6.595281574,0.693197179,1.791776136,3.688881954,-9.210340372,-9.210340372,4.941643137,0.693197179,1.791776136,3.637588791,1.00E-04,5.192957406,2.995737274,-9.210340372,-9.210340372,6.070737959
610050,68,68,68,0,-0.497415937,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.00E-04,5.398163154,7.633369698,13.89853282,4.127135998,2.079454042,10.35386229,10.49692489,11.69561362,-9.210340372,-9.210340372,-9.210340372,-9.210340372,7.92693868,5.765191416,-6.661001457,0.693197179,1.386319361,3.367299278,1.00E-04,1.00E-04,4.820282372,2.944444242,1.386319361,3.66356421,1.609457912,5.762051697,3.178057997,1.00E-04,2.484914983,6.364750929
610056,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,11.51476877,11.29162521,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-5.449656901,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
610059,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.465739028,5.802118677,13.77899387,2.079454042,-9.210340372,11.51476877,11.29162521,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.025732726,1.386319361,-6.74294787,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.386319361,-9.210340372,-9.210340372,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,1.791776136
610060,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,11.51476877,11.29162521,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-6.313460946,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
610061,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,11.51476877,11.29162521,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-5.546930789,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
610062,44,48,46,0,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,3.9702938,6.333279806,12.5589805,-9.210340372,-9.210340372,11.51476877,11.29162521,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-5.248066555,0.693197179,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372,-9.210340372
