"ix","iy","cell_id","lat","long","State","County","City","Name","RegionID"
47,41,470041,39.1412319770489,-84.4737532039053,"OH","Hamilton","Cincinnati","Evanston","200632"
48,41,480041,39.1412332418249,-84.4760124159492,"OH","Hamilton","Cincinnati","Evanston","200632"
49,41,490041,39.1412344629879,-84.4782716280728,"OH","Hamilton","Cincinnati","Evanston","200632"
50,41,500041,39.141235640538,-84.4805308402734,"OH","Hamilton","Cincinnati","Evanston","200632"
51,41,510041,39.1412367744752,-84.4827900525482,"OH","Hamilton","Cincinnati","Evanston","200632"
52,41,520041,39.1412378647994,-84.4850492648943,"OH","Hamilton","Cincinnati","Avondale","199345"
53,41,530041,39.1412389115107,-84.487308477309,"OH","Hamilton","Cincinnati","Avondale","199345"
54,41,540041,39.141239914609,-84.4895676897896,"OH","Hamilton","Cincinnati","Avondale","199345"
55,41,550041,39.1412408740943,-84.491826902333,"OH","Hamilton","Cincinnati","Avondale","199345"
56,41,560041,39.1412417899667,-84.4940861149367,"OH","Hamilton","Cincinnati","Avondale","199345"
57,41,570041,39.1412426622261,-84.4963453275978,"OH","Hamilton","Cincinnati","Avondale","199345"
58,41,580041,39.1412434908726,-84.4986045403135,"OH","Hamilton","Cincinnati","Avondale","199345"
59,41,590041,39.1412442759061,-84.5008637530809,"OH","Hamilton","Cincinnati","Corryville","200172"
60,41,600041,39.1412450173266,-84.5031229658973,"OH","Hamilton","Cincinnati","Corryville","200172"
61,41,610041,39.1412457151342,-84.5053821787599,"OH","Hamilton","Cincinnati","Corryville","200172"
62,41,620041,39.1412463693288,-84.5076413916659,"OH","Hamilton","Cincinnati","Corryville","200172"
63,41,630041,39.1412469799104,-84.5099006046125,"OH","Hamilton","Cincinnati","Clifton","200052"
64,41,640041,39.141247546879,-84.5121598175969,"OH","Hamilton","Cincinnati","Clifton","200052"
65,41,650041,39.1412480702347,-84.5144190306163,"OH","Hamilton","Cincinnati","CUF","273417"
66,41,660041,39.1412485499773,-84.5166782436678,"OH","Hamilton","Cincinnati","CUF","273417"
67,41,670041,39.141248986107,-84.5189374567488,"OH","Hamilton","Cincinnati","CUF","273417"
68,41,680041,39.1412493786237,-84.5211966698563,"OH","Hamilton","Cincinnati","Clifton","200052"
69,41,690041,39.1412497275274,-84.5234558829876,"OH","Hamilton","Cincinnati","Clifton","200052"
70,41,700041,39.1412500328182,-84.52571509614,"OH","Hamilton","Cincinnati","Clifton","200052"
71,41,710041,39.1412502944959,-84.5279743093105,"OH","Hamilton","Cincinnati","Clifton","200052"
72,41,720041,39.1412505125607,-84.5302335224964,"OH","Hamilton","Cincinnati","Clifton","200052"
73,41,730041,39.1412506870125,-84.5324927356949,"OH","Hamilton","Cincinnati","Camp Washington","199841"
74,41,740041,39.1412508178512,-84.5347519489032,"OH","Hamilton","Cincinnati","Camp Washington","199841"
75,41,750041,39.1412509050771,-84.5370111621186,"OH","Hamilton","Cincinnati","Camp Washington","199841"
76,41,760041,39.1412509486899,-84.5392703753381,"OH","Hamilton","Cincinnati","Camp Washington","199841"
77,41,770041,39.1412509486897,-84.541529588559,"OH","Hamilton","Cincinnati","Camp Washington","199841"
78,41,780041,39.1412509050765,-84.5437888017785,"OH","Hamilton","Cincinnati","Camp Washington","199841"
79,41,790041,39.1412508178504,-84.5460480149938,"OH","Hamilton","Cincinnati","Camp Washington","199841"
80,41,800041,39.1412506870112,-84.5483072282021,"OH","Hamilton","Cincinnati","East Westwood","273574"
81,41,810041,39.1412505125591,-84.5505664414006,"OH","Hamilton","Cincinnati","East Westwood","273574"
82,41,820041,39.141250294494,-84.5528256545865,"OH","Hamilton","Cincinnati","North Fairmount","274707"
83,41,830041,39.1412500328159,-84.5550848677571,"OH","Hamilton","Cincinnati","North Fairmount","274707"
84,41,840041,39.1412497275248,-84.5573440809094,"OH","Hamilton","Cincinnati","North Fairmount","274707"
85,41,850041,39.1412493786207,-84.5596032940407,"OH","Hamilton","Cincinnati","North Fairmount","274707"
86,41,860041,39.1412489861036,-84.5618625071483,"OH","Hamilton","Cincinnati","North Fairmount","274707"
87,41,870041,39.1412485499736,-84.5641217202292,"OH","Hamilton","Cincinnati","North Fairmount","274707"
88,41,880041,39.1412480702306,-84.5663809332808,"OH","Hamilton","Cincinnati","North Fairmount","274707"
89,41,890041,39.1412475468746,-84.5686401463002,"OH","Hamilton","Cincinnati","North Fairmount","274707"
90,41,900041,39.1412469799056,-84.5708993592845,"OH","Hamilton","Cincinnati","North Fairmount","274707"
91,41,910041,39.1412463693236,-84.5731585722311,"OH","Hamilton","Cincinnati","Westwood","204284"
92,41,920041,39.1412457151287,-84.5754177851371,"OH","Hamilton","Cincinnati","Westwood","204284"
93,41,930041,39.1412450173208,-84.5776769979997,"OH","Hamilton","Cincinnati","Westwood","204284"
94,41,940041,39.1412442758999,-84.5799362108161,"OH","Hamilton","Cincinnati","Westwood","204284"
95,41,950041,39.141243490866,-84.5821954235836,"OH","Hamilton","Cincinnati","Westwood","204284"
96,41,960041,39.1412426622192,-84.5844546362992,"OH","Hamilton","Cincinnati","Westwood","204284"
97,41,970041,39.1412417899594,-84.5867138489603,"OH","Hamilton","Cincinnati","Westwood","204284"
98,41,980041,39.1412408740867,-84.5889730615639,"OH","Hamilton","Cincinnati","Westwood","204284"
99,41,990041,39.141239914601,-84.5912322741075,"OH","Hamilton","Cincinnati","Westwood","204284"
100,41,1000041,39.1412389115023,-84.593491486588,"OH","Hamilton","Cincinnati","Westwood","204284"
101,41,1010041,39.1412378647907,-84.5957506990027,"OH","Hamilton","Cincinnati","Westwood","204284"
102,41,1020041,39.1412367744661,-84.5980099113489,"OH","Hamilton","Cincinnati","Westwood","204284"
103,41,1030041,39.1412356405286,-84.6002691236236,"OH","Hamilton","Cincinnati","Westwood","204284"
104,41,1040041,39.1412344629781,-84.6025283358242,"OH","Hamilton","Cincinnati","Westwood","204284"
105,41,1050041,39.1412332418147,-84.6047875479478,"OH","Hamilton","Cincinnati","Westwood","204284"
106,41,1060041,39.1412319770384,-84.6070467599917,"OH","Hamilton","Cincinnati","Westwood","204284"
107,41,1070041,39.1412306686491,-84.6093059719529,"OH","Hamilton","Cincinnati","Westwood","204284"
108,41,1080041,39.1412293166469,-84.6115651838288,"OH","Hamilton","Cincinnati","Westwood","204284"
109,41,1090041,39.1412279210317,-84.6138243956165,"OH","Hamilton","Cincinnati","Westwood","204284"
110,41,1100041,39.1412264818037,-84.6160836073133,"OH","Hamilton","Cincinnati","Westwood","204284"
111,41,1110041,39.1412249989627,-84.6183428189162,"OH","Hamilton","Cincinnati","Westwood","204284"
112,41,1120041,39.1412234725088,-84.6206020304226,"OH","Hamilton","Cincinnati","Westwood","204284"
113,41,1130041,39.141221902442,-84.6228612418296,"OH","Hamilton","Cincinnati","Westwood","204284"
17,42,170042,39.1434237545684,-84.4059768935634,"OH","Hamilton","Cincinnati","Hyde Park","201414"
18,42,180042,39.1434263277723,-84.4082361019121,"OH","Hamilton","Cincinnati","Hyde Park","201414"
19,42,190042,39.1434288573627,-84.4104953104246,"OH","Hamilton","Cincinnati","Hyde Park","201414"
20,42,200042,39.1434313433395,-84.412754519098,"OH","Hamilton","Cincinnati","Hyde Park","201414"
21,42,210042,39.1434337857029,-84.4150137279295,"OH","Hamilton","Cincinnati","Hyde Park","201414"
22,42,220042,39.1434361844528,-84.4172729369165,"OH","Hamilton","Cincinnati","Hyde Park","201414"
23,42,230042,39.1434385395892,-84.419532146056,"OH","Hamilton","Cincinnati","Hyde Park","201414"
24,42,240042,39.143440851112,-84.4217913553453,"OH","Hamilton","Cincinnati","Hyde Park","201414"
25,42,250042,39.1434431190213,-84.4240505647816,"OH","Hamilton","Cincinnati","Hyde Park","201414"
26,42,260042,39.1434453433171,-84.426309774362,"OH","Hamilton","Cincinnati","Hyde Park","201414"
27,42,270042,39.1434475239993,-84.4285689840838,"OH","Hamilton","Cincinnati","Hyde Park","201414"
28,42,280042,39.143449661068,-84.4308281939442,"OH","Hamilton","Cincinnati","Hyde Park","201414"
29,42,290042,39.1434517545231,-84.4330874039404,"OH","Hamilton","Cincinnati","Hyde Park","201414"
30,42,300042,39.1434538043646,-84.4353466140695,"OH","Hamilton","Cincinnati","Hyde Park","201414"
31,42,310042,39.1434558105926,-84.4376058243288,"OH","Hamilton","Cincinnati","Hyde Park","201414"
32,42,320042,39.1434577732071,-84.4398650347155,"OH","Hamilton","Cincinnati","Hyde Park","201414"
33,42,330042,39.1434596922079,-84.4421242452268,"OH","Hamilton","Cincinnati","Hyde Park","201414"
34,42,340042,39.1434615675952,-84.4443834558598,"OH","Hamilton","Cincinnati","Hyde Park","201414"
35,42,350042,39.1434633993688,-84.4466426666118,"OH","Hamilton","Cincinnati","Hyde Park","201414"
36,42,360042,39.1434651875289,-84.44890187748,"OH","Hamilton","Cincinnati","Hyde Park","201414"
37,42,370042,39.1434669320754,-84.4511610884616,"OH","Hamilton","Cincinnati","Hyde Park","201414"
38,42,380042,39.1434686330082,-84.4534202995538,"OH","Hamilton","Cincinnati","Hyde Park","201414"
39,42,390042,39.1434702903275,-84.4556795107537,"OH","Hamilton","Cincinnati","Hyde Park","201414"
40,42,400042,39.1434719040332,-84.4579387220586,"OH","Hamilton","Cincinnati","Hyde Park","201414"
41,42,410042,39.1434734741252,-84.4601979334657,"OH","Hamilton","Cincinnati","Evanston","200632"
42,42,420042,39.1434750006036,-84.4624571449722,"OH","Hamilton","Cincinnati","Evanston","200632"
43,42,430042,39.1434764834684,-84.4647163565753,"OH","Hamilton","Cincinnati","Evanston","200632"
44,42,440042,39.1434779227196,-84.4669755682721,"OH","Hamilton","Cincinnati","Evanston","200632"
45,42,450042,39.1434793183571,-84.46923478006,"OH","Hamilton","Cincinnati","Evanston","200632"
46,42,460042,39.1434806703809,-84.471493991936,"OH","Hamilton","Cincinnati","Evanston","200632"
47,42,470042,39.1434819787912,-84.4737532038974,"OH","Hamilton","Cincinnati","Evanston","200632"
48,42,480042,39.1434832435878,-84.4760124159414,"OH","Hamilton","Cincinnati","Evanston","200632"
49,42,490042,39.1434844647707,-84.4782716280651,"OH","Hamilton","Cincinnati","Evanston","200632"
50,42,500042,39.14348564234,-84.4805308402659,"OH","Hamilton","Cincinnati","Evanston","200632"
51,42,510042,39.1434867762956,-84.4827900525408,"OH","Hamilton","Cincinnati","Evanston","200632"
52,42,520042,39.1434878666376,-84.4850492648871,"OH","Hamilton","Cincinnati","Avondale","199345"
53,42,530042,39.1434889133659,-84.4873084773021,"OH","Hamilton","Cincinnati","Avondale","199345"
54,42,540042,39.1434899164806,-84.4895676897828,"OH","Hamilton","Cincinnati","Avondale","199345"
55,42,550042,39.1434908759816,-84.4918269023265,"OH","Hamilton","Cincinnati","Avondale","199345"
56,42,560042,39.1434917918689,-84.4940861149303,"OH","Hamilton","Cincinnati","Avondale","199345"
57,42,570042,39.1434926641425,-84.4963453275916,"OH","Hamilton","Cincinnati","Avondale","199345"
58,42,580042,39.1434934928025,-84.4986045403075,"OH","Hamilton","Cincinnati","Avondale","199345"
59,42,590042,39.1434942778487,-84.5008637530751,"OH","Hamilton","Cincinnati","Avondale","199345"
60,42,600042,39.1434950192813,-84.5031229658917,"OH","Hamilton","Cincinnati","Avondale","199345"
61,42,610042,39.1434957171003,-84.5053821787546,"OH","Hamilton","Cincinnati","Avondale","199345"
62,42,620042,39.1434963713055,-84.5076413916608,"OH","Hamilton","Cincinnati","Avondale","199345"
63,42,630042,39.1434969818971,-84.5099006046077,"OH","Hamilton","Cincinnati","Avondale","199345"
64,42,640042,39.1434975488749,-84.5121598175923,"OH","Hamilton","Cincinnati","Clifton","200052"
65,42,650042,39.1434980722391,-84.5144190306119,"OH","Hamilton","Cincinnati","Clifton","200052"
66,42,660042,39.1434985519896,-84.5166782436637,"OH","Hamilton","Cincinnati","Clifton","200052"
67,42,670042,39.1434989881264,-84.5189374567449,"OH","Hamilton","Cincinnati","Clifton","200052"
68,42,680042,39.1434993806495,-84.5211966698527,"OH","Hamilton","Cincinnati","Clifton","200052"
69,42,690042,39.1434997295589,-84.5234558829843,"OH","Hamilton","Cincinnati","Clifton","200052"
70,42,700042,39.1435000348546,-84.5257150961368,"OH","Hamilton","Cincinnati","Clifton","200052"
71,42,710042,39.1435002965366,-84.5279743093076,"OH","Hamilton","Cincinnati","Clifton","200052"
72,42,720042,39.1435005146049,-84.5302335224938,"OH","Hamilton","Cincinnati","Clifton","200052"
73,42,730042,39.1435006890595,-84.5324927356926,"OH","Hamilton","Cincinnati","Clifton","200052"
74,42,740042,39.1435008199004,-84.5347519489011,"OH","Hamilton","Cincinnati","Camp Washington","199841"
75,42,750042,39.1435009071276,-84.5370111621167,"OH","Hamilton","Cincinnati","Camp Washington","199841"
76,42,760042,39.1435009507412,-84.5392703753365,"OH","Hamilton","Cincinnati","Camp Washington","199841"
77,42,770042,39.143500950741,-84.5415295885576,"OH","Hamilton","Cincinnati","Camp Washington","199841"
78,42,780042,39.1435009071271,-84.5437888017774,"OH","Hamilton","Cincinnati","Camp Washington","199841"
79,42,790042,39.1435008198996,-84.546048014993,"OH","Hamilton","Cincinnati","Camp Washington","199841"
80,42,800042,39.1435006890583,-84.5483072282016,"OH","Hamilton","Cincinnati","East Westwood","273574"
81,42,810042,39.1435005146033,-84.5505664414003,"OH","Hamilton","Cincinnati","East Westwood","273574"
82,42,820042,39.1435002965346,-84.5528256545865,"OH","Hamilton","Cincinnati","East Westwood","273574"
83,42,830042,39.1435000348523,-84.5550848677573,"OH","Hamilton","Cincinnati","East Westwood","273574"
84,42,840042,39.1434997295562,-84.5573440809099,"OH","Hamilton","Cincinnati","East Westwood","273574"
85,42,850042,39.1434993806465,-84.5596032940415,"OH","Hamilton","Cincinnati","North Fairmount","274707"
86,42,860042,39.143498988123,-84.5618625071493,"OH","Hamilton","Cincinnati","East Westwood","273574"
87,42,870042,39.1434985519859,-84.5641217202304,"OH","Hamilton","Cincinnati","East Westwood","273574"
88,42,880042,39.143498072235,-84.5663809332822,"OH","Hamilton","Cincinnati","East Westwood","273574"
89,42,890042,39.1434975488705,-84.5686401463019,"OH","Hamilton","Cincinnati","East Westwood","273574"
90,42,900042,39.1434969818923,-84.5708993592865,"OH","Hamilton","Cincinnati","East Westwood","273574"
91,42,910042,39.1434963713004,-84.5731585722333,"OH","Hamilton","Cincinnati","East Westwood","273574"
92,42,920042,39.1434957170948,-84.5754177851395,"OH","Hamilton","Cincinnati","Westwood","204284"
93,42,930042,39.1434950192755,-84.5776769980024,"OH","Hamilton","Cincinnati","Westwood","204284"
94,42,940042,39.1434942778425,-84.579936210819,"OH","Hamilton","Cincinnati","Westwood","204284"
95,42,950042,39.1434934927959,-84.5821954235866,"OH","Hamilton","Cincinnati","Westwood","204284"
96,42,960042,39.1434926641356,-84.5844546363025,"OH","Hamilton","Cincinnati","Westwood","204284"
97,42,970042,39.1434917918616,-84.5867138489638,"OH","Hamilton","Cincinnati","Westwood","204284"
98,42,980042,39.1434908759739,-84.5889730615677,"OH","Hamilton","Cincinnati","Westwood","204284"
99,42,990042,39.1434899164726,-84.5912322741113,"OH","Hamilton","Cincinnati","Westwood","204284"
100,42,1000042,39.1434889133576,-84.593491486592,"OH","Hamilton","Cincinnati","Westwood","204284"
101,42,1010042,39.1434878666289,-84.595750699007,"OH","Hamilton","Cincinnati","Westwood","204284"
102,42,1020042,39.1434867762866,-84.5980099113533,"OH","Hamilton","Cincinnati","Westwood","204284"
103,42,1030042,39.1434856423306,-84.6002691236283,"OH","Hamilton","Cincinnati","Westwood","204284"
104,42,1040042,39.143484464761,-84.602528335829,"OH","Hamilton","Cincinnati","Westwood","204284"
105,42,1050042,39.1434832435776,-84.6047875479528,"OH","Hamilton","Cincinnati","Westwood","204284"
106,42,1060042,39.1434819787807,-84.6070467599967,"OH","Hamilton","Cincinnati","Westwood","204284"
107,42,1070042,39.1434806703701,-84.6093059719582,"OH","Hamilton","Cincinnati","Westwood","204284"
108,42,1080042,39.1434793183459,-84.6115651838342,"OH","Hamilton","Cincinnati","Westwood","204284"
109,42,1090042,39.143477922708,-84.613824395622,"OH","Hamilton","Cincinnati","Westwood","204284"
110,42,1100042,39.1434764834565,-84.6160836073188,"OH","Hamilton","Cincinnati","Westwood","204284"
111,42,1110042,39.1434750005913,-84.6183428189219,"OH","Hamilton","Cincinnati","Westwood","204284"
112,42,1120042,39.1434734741126,-84.6206020304284,"OH","Hamilton","Cincinnati","Westwood","204284"
113,42,1130042,39.1434719040202,-84.6228612418355,"OH","Hamilton","Cincinnati","Westwood","204284"
17,43,170043,39.1456737553621,-84.405976893556,"OH","Hamilton","Cincinnati","Hyde Park","201414"
18,43,180043,39.1456763286079,-84.4082361019045,"OH","Hamilton","Cincinnati","Hyde Park","201414"
19,43,190043,39.1456788582395,-84.4104953104167,"OH","Hamilton","Cincinnati","Hyde Park","201414"
20,43,200043,39.1456813442568,-84.41275451909,"OH","Hamilton","Cincinnati","Hyde Park","201414"
21,43,210043,39.14568378666,-84.4150137279214,"OH","Hamilton","Cincinnati","Hyde Park","201414"
22,43,220043,39.1456861854489,-84.4172729369082,"OH","Hamilton","Cincinnati","Hyde Park","201414"
23,43,230043,39.1456885406236,-84.4195321460476,"OH","Hamilton","Cincinnati","Hyde Park","201414"
24,43,240043,39.1456908521841,-84.4217913553367,"OH","Hamilton","Cincinnati","Oakley","202657"
25,43,250043,39.1456931201303,-84.4240505647729,"OH","Hamilton","Cincinnati","Oakley","202657"
26,43,260043,39.1456953444623,-84.4263097743532,"OH","Hamilton","Cincinnati","Oakley","202657"
27,43,270043,39.14569752518,-84.428568984075,"OH","Hamilton","Cincinnati","Oakley","202657"
28,43,280043,39.1456996622835,-84.4308281939353,"OH","Hamilton","Cincinnati","Oakley","202657"
29,43,290043,39.1457017557727,-84.4330874039314,"OH","Hamilton","Cincinnati","Oakley","202657"
30,43,300043,39.1457038056476,-84.4353466140605,"OH","Hamilton","Cincinnati","Oakley","202657"
31,43,310043,39.1457058119083,-84.4376058243198,"OH","Hamilton","Cincinnati","Oakley","202657"
32,43,320043,39.1457077745546,-84.4398650347065,"OH","Hamilton","Cincinnati","Oakley","202657"
33,43,330043,39.1457096935867,-84.4421242452177,"OH","Hamilton","Cincinnati","Oakley","202657"
37,43,370043,39.1457169335721,-84.4511610884527,"OH","Hamilton","Cincinnati","Hyde Park","201414"
38,43,380043,39.1457186345326,-84.4534202995449,"OH","Hamilton","Cincinnati","Hyde Park","201414"
39,43,390043,39.1457202918789,-84.4556795107449,"OH","Hamilton","Cincinnati","Hyde Park","201414"
40,43,400043,39.1457219056108,-84.4579387220499,"OH","Hamilton","Cincinnati","Evanston","200632"
41,43,410043,39.1457234757284,-84.4601979334571,"OH","Hamilton","Cincinnati","Evanston","200632"
42,43,420043,39.1457250022317,-84.4624571449636,"OH","Hamilton","Cincinnati","Evanston","200632"
43,43,430043,39.1457264851206,-84.4647163565668,"OH","Hamilton","Cincinnati","Evanston","200632"
44,43,440043,39.1457279243952,-84.4669755682638,"OH","Hamilton","Cincinnati","Evanston","200632"
45,43,450043,39.1457293200554,-84.4692347800517,"OH","Hamilton","Cincinnati","Evanston","200632"
46,43,460043,39.1457306721013,-84.4714939919279,"OH","Hamilton","Cincinnati","Evanston","200632"
47,43,470043,39.1457319805329,-84.4737532038894,"OH","Hamilton","Cincinnati","Evanston","200632"
48,43,480043,39.14573324535,-84.4760124159335,"OH","Hamilton","Cincinnati","Evanston","200632"
49,43,490043,39.1457344665529,-84.4782716280575,"OH","Hamilton","Cincinnati","Evanston","200632"
50,43,500043,39.1457356441413,-84.4805308402584,"OH","Hamilton","Cincinnati","Evanston","200632"
51,43,510043,39.1457367781154,-84.4827900525335,"OH","Hamilton","Cincinnati","Avondale","199345"
52,43,520043,39.1457378684751,-84.48504926488,"OH","Hamilton","Cincinnati","Avondale","199345"
53,43,530043,39.1457389152205,-84.4873084772951,"OH","Hamilton","Cincinnati","Avondale","199345"
54,43,540043,39.1457399183515,-84.489567689776,"OH","Hamilton","Cincinnati","Avondale","199345"
55,43,550043,39.1457408778681,-84.4918269023199,"OH","Hamilton","Cincinnati","Avondale","199345"
56,43,560043,39.1457417937703,-84.494086114924,"OH","Hamilton","Cincinnati","Avondale","199345"
57,43,570043,39.1457426660581,-84.4963453275854,"OH","Hamilton","Cincinnati","Avondale","199345"
58,43,580043,39.1457434947316,-84.4986045403015,"OH","Hamilton","Cincinnati","Avondale","199345"
59,43,590043,39.1457442797907,-84.5008637530694,"OH","Hamilton","Cincinnati","Avondale","199345"
60,43,600043,39.1457450212353,-84.5031229658862,"OH","Hamilton","Cincinnati","Avondale","199345"
61,43,610043,39.1457457190656,-84.5053821787493,"OH","Hamilton","Cincinnati","Avondale","199345"
62,43,620043,39.1457463732815,-84.5076413916558,"OH","Hamilton","Cincinnati","Avondale","199345"
63,43,630043,39.145746983883,-84.5099006046028,"OH","Hamilton","Cincinnati","Avondale","199345"
64,43,640043,39.1457475508701,-84.5121598175877,"OH","Hamilton","Cincinnati","Avondale","199345"
65,43,650043,39.1457480742428,-84.5144190306075,"OH","Hamilton","Cincinnati","Clifton","200052"
66,43,660043,39.1457485540011,-84.5166782436596,"OH","Hamilton","Cincinnati","Clifton","200052"
67,43,670043,39.145748990145,-84.518937456741,"OH","Hamilton","Cincinnati","Clifton","200052"
68,43,680043,39.1457493826744,-84.521196669849,"OH","Hamilton","Cincinnati","Clifton","200052"
69,43,690043,39.1457497315895,-84.5234558829809,"OH","Hamilton","Cincinnati","Clifton","200052"
70,43,700043,39.1457500368902,-84.5257150961337,"OH","Hamilton","Cincinnati","Clifton","200052"
71,43,710043,39.1457502985765,-84.5279743093047,"OH","Hamilton","Cincinnati","Clifton","200052"
72,43,720043,39.1457505166483,-84.5302335224912,"OH","Hamilton","Cincinnati","Clifton","200052"
73,43,730043,39.1457506911058,-84.5324927356902,"OH","Hamilton","Cincinnati","Clifton","200052"
74,43,740043,39.1457508219488,-84.534751948899,"OH","Hamilton","Cincinnati","Clifton","200052"
75,43,750043,39.1457509091775,-84.5370111621149,"OH","Hamilton","Cincinnati","Camp Washington","199841"
76,43,760043,39.1457509527917,-84.5392703753349,"OH","Hamilton","Cincinnati","Camp Washington","199841"
77,43,770043,39.1457509527915,-84.5415295885563,"OH","Hamilton","Cincinnati","Camp Washington","199841"
78,43,780043,39.1457509091769,-84.5437888017764,"OH","Hamilton","Cincinnati","Camp Washington","199841"
79,43,790043,39.145750821948,-84.5460480149922,"OH","Hamilton","Cincinnati","Camp Washington","199841"
80,43,800043,39.1457506911046,-84.548307228201,"OH","Hamilton","Cincinnati","East Westwood","273574"
81,43,810043,39.1457505166467,-84.5505664414001,"OH","Hamilton","Cincinnati","East Westwood","273574"
82,43,820043,39.1457502985745,-84.5528256545865,"OH","Hamilton","Cincinnati","East Westwood","273574"
83,43,830043,39.1457500368879,-84.5550848677575,"OH","Hamilton","Cincinnati","East Westwood","273574"
84,43,840043,39.1457497315869,-84.5573440809104,"OH","Hamilton","Cincinnati","East Westwood","273574"
85,43,850043,39.1457493826714,-84.5596032940422,"OH","Hamilton","Cincinnati","East Westwood","273574"
86,43,860043,39.1457489901416,-84.5618625071502,"OH","Hamilton","Cincinnati","East Westwood","273574"
87,43,870043,39.1457485539973,-84.5641217202317,"OH","Hamilton","Cincinnati","East Westwood","273574"
88,43,880043,39.1457480742387,-84.5663809332837,"OH","Hamilton","Cincinnati","East Westwood","273574"
89,43,890043,39.1457475508656,-84.5686401463036,"OH","Hamilton","Cincinnati","East Westwood","273574"
90,43,900043,39.1457469838782,-84.5708993592884,"OH","Hamilton","Cincinnati","East Westwood","273574"
91,43,910043,39.1457463732763,-84.5731585722355,"OH","Hamilton","Cincinnati","East Westwood","273574"
92,43,920043,39.1457457190601,-84.5754177851419,"OH","Hamilton","Cincinnati","Westwood","204284"
93,43,930043,39.1457450212295,-84.577676998005,"OH","Hamilton","Cincinnati","Westwood","204284"
94,43,940043,39.1457442797844,-84.5799362108219,"OH","Hamilton","Cincinnati","Westwood","204284"
95,43,950043,39.145743494725,-84.5821954235897,"OH","Hamilton","Cincinnati","Westwood","204284"
96,43,960043,39.1457426660512,-84.5844546363058,"OH","Hamilton","Cincinnati","Westwood","204284"
97,43,970043,39.145741793763,-84.5867138489673,"OH","Hamilton","Cincinnati","Westwood","204284"
98,43,980043,39.1457408778604,-84.5889730615714,"OH","Hamilton","Cincinnati","Westwood","204284"
99,43,990043,39.1457399183435,-84.5912322741153,"OH","Hamilton","Cincinnati","Westwood","204284"
100,43,1000043,39.1457389152122,-84.5934914865961,"OH","Hamilton","Cincinnati","Westwood","204284"
101,43,1010043,39.1457378684665,-84.5957506990112,"OH","Hamilton","Cincinnati","Westwood","204284"
102,43,1020043,39.1457367781064,-84.5980099113577,"OH","Hamilton","Cincinnati","Westwood","204284"
103,43,1030043,39.1457356441319,-84.6002691236328,"OH","Hamilton","Cincinnati","Westwood","204284"
104,43,1040043,39.1457344665431,-84.6025283358338,"OH","Hamilton","Cincinnati","Westwood","204284"
105,43,1050043,39.1457332453399,-84.6047875479577,"OH","Hamilton","Cincinnati","Westwood","204284"
106,43,1060043,39.1457319805224,-84.6070467600018,"OH","Hamilton","Cincinnati","Westwood","204284"
107,43,1070043,39.1457306720905,-84.6093059719634,"OH","Hamilton","Cincinnati","Westwood","204284"
108,43,1080043,39.1457293200442,-84.6115651838395,"OH","Hamilton","Cincinnati","Westwood","204284"
109,43,1090043,39.1457279243836,-84.6138243956274,"OH","Hamilton","Cincinnati","Westwood","204284"
110,43,1100043,39.1457264851087,-84.6160836073244,"OH","Hamilton","Cincinnati","Westwood","204284"
111,43,1110043,39.1457250022194,-84.6183428189276,"OH","Hamilton","Cincinnati","Westwood","204284"
112,43,1120043,39.1457234757158,-84.6206020304342,"OH","Hamilton","Cincinnati","Westwood","204284"
113,43,1130043,39.1457219055978,-84.6228612418413,"OH","Hamilton","Cincinnati","Westwood","204284"
17,44,170044,39.1479237561556,-84.4059768935486,"OH","Hamilton","Cincinnati","Hyde Park","201414"
18,44,180044,39.1479263294432,-84.4082361018968,"OH","Hamilton","Cincinnati","Hyde Park","201414"
19,44,190044,39.147928859116,-84.4104953104089,"OH","Hamilton","Cincinnati","Hyde Park","201414"
20,44,200044,39.1479313451738,-84.4127545190819,"OH","Hamilton","Cincinnati","Hyde Park","201414"
21,44,210044,39.1479337876167,-84.4150137279132,"OH","Hamilton","Cincinnati","Hyde Park","201414"
22,44,220044,39.1479361864446,-84.4172729368998,"OH","Hamilton","Cincinnati","Hyde Park","201414"
23,44,230044,39.1479385416577,-84.4195321460391,"OH","Hamilton","Cincinnati","Hyde Park","201414"
24,44,240044,39.1479408532558,-84.4217913553281,"OH","Hamilton","Cincinnati","Oakley","202657"
25,44,250044,39.1479431212389,-84.4240505647642,"OH","Hamilton","Cincinnati","Oakley","202657"
26,44,260044,39.1479453456071,-84.4263097743444,"OH","Hamilton","Cincinnati","Oakley","202657"
27,44,270044,39.1479475263603,-84.4285689840661,"OH","Hamilton","Cincinnati","Oakley","202657"
28,44,280044,39.1479496634985,-84.4308281939264,"OH","Hamilton","Cincinnati","Oakley","202657"
29,44,290044,39.1479517570218,-84.4330874039224,"OH","Hamilton","Cincinnati","Oakley","202657"
30,44,300044,39.1479538069301,-84.4353466140515,"OH","Hamilton","Cincinnati","Oakley","202657"
31,44,310044,39.1479558132234,-84.4376058243107,"OH","Hamilton","Cincinnati","Oakley","202657"
32,44,320044,39.1479577759017,-84.4398650346974,"OH","Hamilton","Cincinnati","Oakley","202657"
33,44,330044,39.147959694965,-84.4421242452086,"OH","Hamilton","Cincinnati","Oakley","202657"
36,44,360044,39.1479651904649,-84.448901877462,"OH","Hamilton","Cincinnati","Hyde Park","201414"
