"cell_id","lat","long","Name","sum_cost","num_fire_incd","num_prop_sales","num_streets","num_walk_scores","num_reports","num_near_misses","median_sale_price.imputed","max_sale_price.imputed","mean_walk_score.imputed","min_walk_score.imputed","max_walk_score.imputed","sum_lane_cnt.imputed","sum_width.imputed","sum_area.imputed","categoryagricultural","categorycommercial","categoryindustrial","categorypublicly.owned","categorypublic.utilities","categoryresidential"
670047,39.1547489982116,-84.5189374567255,"Clifton",0,0,24,8,4,6,0,5e+05,993000,18.75,2,27,24,240,68145,0,0,0,0,0,1
670048,39.1569990002264,-84.5189374567216,"Clifton",0,0,0,2,0,0,0,82700,323000,46,44,48,4,48,42940,NA,NA,NA,NA,NA,NA
670049,39.1592490022404,-84.5189374567177,"Clifton",0,0,7,4,0,1,0,160000,280000,46,44,48,11,102,85706,0,0,0,0,0,1
670050,39.1614990042536,-84.5189374567138,"Clifton",0,0,5,21,0,1,0,301000,525000,46,44,48,63,546,541527,0,0,0,0,0,1
670051,39.1637490062661,-84.5189374567099,"Northside",0,0,2,3,1,0,0,2515685.5,3825000,51,51,51,18,174,62946,0,1,0,0,0,0
670052,39.1659990082778,-84.5189374567061,"Winton Place",0.304,5,0,2,0,0,0,82700,323000,46,44,48,7,64,21719,NA,NA,NA,NA,NA,NA
670053,39.1682490102888,-84.5189374567022,"Winton Place",0,0,23,15,1,0,0,56000,2e+05,41,41,41,43,399,151752,0,0,0,0,0,1
670054,39.1704990122989,-84.5189374566983,"Winton Place",0,0,19,12,0,2,0,50000,155000,46,44,48,41,416,161375,0,0,0,0,0,1
670055,39.1727490143084,-84.5189374566944,"Winton Place",0,0,27,9,0,0,0,42000,103500,46,44,48,34,349,127239,0,0,0,0,0,1
670056,39.174999016317,-84.5189374566905,"Winton Place",0,13,13,31,0,0,0,65000,1811438,46,44,48,94,1040,1385885,0,0,0,0,0,1
670057,39.1772490183249,-84.5189374566867,"Winton Place",0.304,0,11,15,0,0,0,56000,169900,46,44,48,37,421,267751,0,0,0,0,0,1
670058,39.179499020332,-84.5189374566828,"Winton Place",0.141,0,7,95,0,0,0,34000,6e+05,46,44,48,284,2789,3908566,0,0,0,0,0,1
670059,39.1817490223383,-84.5189374566789,"Winton Place",0,0,0,53,0,0,0,82700,323000,46,44,48,106,1272,1589205,NA,NA,NA,NA,NA,NA
670060,39.1839990243439,-84.518937456675,"Winton Hills",0,0,3,0,1,0,0,99900,118000,20,20,20,53,563,284640,0,0,0,0,0,1
670061,39.1862490263487,-84.5189374566711,"Winton Hills",0,0,0,46,0,0,0,82700,323000,46,44,48,92,874,2533864,NA,NA,NA,NA,NA,NA
670062,39.1884990283528,-84.5189374566672,"Winton Hills",0,0,4,19,0,0,0,33000,110000,46,44,48,38,361,1046596,0,0,0,0,0,1
670063,39.1907490303561,-84.5189374566634,"Winton Hills",1.103,2,0,45,0,0,0,82700,323000,46,44,48,164,1521,1524772,NA,NA,NA,NA,NA,NA
670064,39.1929990323586,-84.5189374566595,"Winton Hills",0,9,1,16,0,0,0,1838,1838,46,44,48,16,144,192512,0,0,0,0,0,1
670065,39.1952490343604,-84.5189374566556,"Winton Hills",0,0,2,51,0,0,0,263000,280000,46,44,48,102,1275,2706621,0,0,0,0,0,1
670066,39.1974990363614,-84.5189374566517,"Winton Hills",0,0,1,0,1,0,0,192000,192000,36,36,36,53,563,284640,0,0,0,0,0,1
670067,39.1997490383616,-84.5189374566478,"Winton Hills",0,0,23,2,1,0,0,57000,127000,37,37,37,6,54,39516,0,0,0,0,0,1
680020,39.0939993359058,-84.5211966699325,"Central Business District",0,0,0,112,0,0,0,82700,323000,46,44,48,549,5110,2557737,NA,NA,NA,NA,NA,NA
680021,39.0962493379477,-84.5211966699289,"Central Business District",0,0,0,28,0,0,0,82700,323000,46,44,48,103,1278,1004477,NA,NA,NA,NA,NA,NA
680022,39.0984993399888,-84.5211966699253,"Central Business District",0,0,0,9,0,0,0,82700,323000,46,44,48,19,674,256732,NA,NA,NA,NA,NA,NA
680023,39.1007493420291,-84.5211966699216,"Central Business District",0.046,0,0,8,0,0,0,82700,323000,46,44,48,0,792,186600,NA,NA,NA,NA,NA,NA
680024,39.1029993440687,-84.521196669918,"West End",1.407,0,3,19,0,17,0,1200000,6250000,46,44,48,93,919,725075,0,1,0,0,0,0
680025,39.1052493461075,-84.5211966699144,"West End",3.164,0,30,81,1,0,0,156500,1166667,86,86,86,362,3599,1584038,0,0,0,0,0,1
680026,39.1074993481455,-84.5211966699107,"West End",1.407,0,74,19,2,3,0,160000,1400000,80,80,80,63,619,126815,0,0,0,0,0,1
680027,39.1097493501827,-84.5211966699071,"West End",1.548,0,15,43,0,0,0,255000,1675000,46,44,48,134,1369,286022,0,1,0,0,0,0
680028,39.1119993522192,-84.5211966699035,"West End",10.386,0,30,61,1,0,0,103120,1675000,94,94,94,168,1682,260472,0,1,0,0,0,0
680029,39.1142493542549,-84.5211966698999,"Over-The-Rhine",1.689,0,60,33,3,1,0,172000,1750000,90.6666666666667,84,94,111,1160,326845,0,1,0,0,0,0
680030,39.1164993562899,-84.5211966698962,"Over-The-Rhine",0,0,25,62,1,2,0,45000,369270,91,91,91,168,1713,356280,0,1,0,0,0,0
680031,39.1187493583241,-84.5211966698926,"Over-The-Rhine",0,0,76,46,3,0,0,65200,750000,91,89,93,127,1339,277944,0,1,0,0,0,0
680032,39.1209993603575,-84.521196669889,"Over-The-Rhine",0,0,60,24,3,2,0,50000,909000,55.6666666666667,2,83,76,768,145341,0,0,0,0,0,1
680033,39.1232493623901,-84.5211966698853,"CUF",0.141,0,56,6,2,0,0,103500,237500,79.5,73,86,20,196,61566,0,0,0,0,0,1
680034,39.125499364422,-84.5211966698817,"CUF",0,0,93,13,3,4,0,109500,3595000,35.6666666666667,9,89,39,378,147763,0,0,0,0,0,1
680035,39.1277493664531,-84.5211966698781,"CUF",6.377,0,36,27,0,1,0,116500,3024214,46,44,48,100,993,268525,0,0,0,0,0,1
680036,39.1299993684835,-84.5211966698744,"CUF",6.872,10,7,7,0,0,1,5,232500,46,44,48,25,264,158277,0,0,0,0,0,1
680037,39.1322493705131,-84.5211966698708,"CUF",0.445,0,16,26,1,3,0,351000,763000,79,79,79,103,1085,273112,0,1,0,0,0,0
680038,39.1344993725419,-84.5211966698672,"CUF",1.711,0,11,63,0,0,0,201000,763000,46,44,48,357,3613,925022,0,0,0,0,0,1
680039,39.1367493745699,-84.5211966698636,"CUF",0,0,1,1,0,0,0,235000,235000,46,44,48,4,43,73022,0,1,0,0,0,0
680040,39.1389993765972,-84.5211966698599,"CUF",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
680041,39.1412493786237,-84.5211966698563,"Clifton",4.553,0,1,10,1,0,0,265000,265000,81,81,81,9,379,61238,0,0,0,0,0,1
680042,39.1434993806495,-84.5211966698527,"Clifton",4.998,5,24,14,3,12,0,263500,1400000,81.6666666666667,81,82,44,465,133390,0,0,0,0,0,1
680043,39.1457493826744,-84.521196669849,"Clifton",0.304,0,22,21,2,1,0,335500,1620000,74.5,67,82,62,606,186219,0,1,0,0,0,0
680044,39.1479993846987,-84.5211966698454,"Clifton",0,0,23,16,3,3,0,375000,528900,70.3333333333333,67,72,49,488,154872,0,0,0,0,0,1
680045,39.1502493867221,-84.5211966698418,"Clifton",0.141,0,8,4,1,0,0,307000,4e+05,2,2,2,15,146,105661,0,0,0,0,0,1
680046,39.1524993887448,-84.5211966698381,"Clifton",0,0,23,7,1,0,0,280330,1035000,33,33,33,28,281,182083,0,0,0,0,0,1
680047,39.1547493907667,-84.5211966698345,"Clifton",0,0,8,2,0,1,0,320000,446000,46,44,48,10,100,112172,0,0,0,0,0,1
680048,39.1569993927878,-84.5211966698309,"Clifton",0,0,4,57,1,0,0,490750,625000,12,12,12,147,1526,966696,0,0,0,0,0,1
680049,39.1592493948082,-84.5211966698273,"Clifton",0,0,0,1,0,0,0,82700,323000,46,44,48,3,29,17795,NA,NA,NA,NA,NA,NA
680050,39.1614993968278,-84.5211966698236,"Northside",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
680051,39.1637493988466,-84.52119666982,"Northside",0,0,0,16,0,0,0,82700,323000,46,44,48,96,1008,571488,NA,NA,NA,NA,NA,NA
680052,39.1659994008647,-84.5211966698163,"Winton Place",0,0,1,37,0,0,0,3825000,3825000,46,44,48,215,2262,1329588,0,0,1,0,0,0
680053,39.168249402882,-84.5211966698127,"Winton Place",0,0,15,4,1,0,0,18000,154400,44,44,44,16,159,113373,0,0,0,0,0,1
680054,39.1704994048986,-84.5211966698091,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
680055,39.1727494069143,-84.5211966698054,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
680056,39.1749994089293,-84.5211966698018,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
680057,39.1772494109436,-84.5211966697982,"Winton Place",0,0,12,1,1,0,1,71749.5,130000,19,19,19,2,22,128269,0,0,0,0,0,1
680058,39.179499412957,-84.5211966697946,"Winton Hills",0,0,0,2,0,0,0,82700,323000,46,44,48,8,86,129556,NA,NA,NA,NA,NA,NA
680059,39.1817494149697,-84.5211966697909,"Winton Hills",0,0,0,28,0,0,0,82700,323000,46,44,48,76,866,1523950,NA,NA,NA,NA,NA,NA
680060,39.1839994169817,-84.5211966697873,"Winton Hills",0,0,1,0,0,0,0,60000,60000,46,44,48,53,563,284640,0,0,0,0,0,1
680061,39.1862494189929,-84.5211966697836,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
680062,39.1884994210032,-84.52119666978,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
680063,39.1907494230129,-84.5211966697764,"Winton Hills",0,0,0,63,0,0,0,82700,323000,46,44,48,167,1529,1175720,NA,NA,NA,NA,NA,NA
680064,39.1929994250217,-84.5211966697728,"Winton Hills",0,0,0,56,0,0,0,82700,323000,46,44,48,105,1264,2318671,NA,NA,NA,NA,NA,NA
680065,39.1952494270298,-84.5211966697691,"Winton Hills",0,0,0,11,0,0,0,82700,323000,46,44,48,22,275,583781,NA,NA,NA,NA,NA,NA
680066,39.1974994290372,-84.5211966697655,"Winton Hills",0,0,6,19,0,0,0,236725,247450,46,44,48,38,473,968237,0,0,0,0,0,1
680067,39.1997494310437,-84.5211966697619,"Winton Hills",1.103,1,0,77,0,0,0,82700,323000,46,44,48,391,4085,5237699,NA,NA,NA,NA,NA,NA
690020,39.0939996846897,-84.5234558830585,"Central Business District",0,0,0,20,0,0,0,82700,323000,46,44,48,78,824,335840,NA,NA,NA,NA,NA,NA
690021,39.0962496867373,-84.5234558830552,"Central Business District",11.63,0,8,7,0,0,0,41393,148700,46,44,48,27,287,241351,0,0,0,0,0,1
690022,39.0984996887841,-84.5234558830518,"Central Business District",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690023,39.1007496908302,-84.5234558830484,"Central Business District",0,0,0,10,0,0,0,82700,323000,46,44,48,40,598,240068,NA,NA,NA,NA,NA,NA
690024,39.1029996928754,-84.5234558830451,"West End",0.141,0,0,27,0,0,0,82700,323000,46,44,48,131,1192,747871,NA,NA,NA,NA,NA,NA
690025,39.10524969492,-84.5234558830417,"West End",0,4,58,34,1,0,0,222000,335000,82,82,82,126,1199,252360,0,0,0,0,0,1
690026,39.1074996969637,-84.5234558830383,"West End",0,0,26,62,0,2,0,130000,1800000,46,44,48,156,1661,270255,0,0,0,0,0,1
690027,39.1097496990067,-84.5234558830349,"West End",1.407,0,11,123,2,0,0,189900,216200,86,85,87,284,2565,618057,0,0,0,0,0,1
690028,39.1119997010489,-84.5234558830315,"West End",0.304,0,45,41,2,0,0,64000,367000,89,89,89,102,1103,127290,0,0,0,0,0,1
690029,39.1142497030903,-84.5234558830282,"West End",2.51,0,36,56,2,0,0,169000,1600000,91,91,91,160,1589,245704,0,0,0,0,0,1
690030,39.1164997051309,-84.5234558830248,"West End",1.548,0,13,46,0,0,0,79000,350000,46,44,48,140,1383,613894,0,1,0,0,0,0
690031,39.1187497071708,-84.5234558830214,"Over-The-Rhine",3.613,8,52,129,1,2,1,52500,825000,86,86,86,543,5320,3830594,0,1,0,0,0,0
690032,39.12099970921,-84.523455883018,"Over-The-Rhine",1.407,0,92,27,103,0,0,15500,242000,70.1941747572816,0,86,66,659,113252,0,0,0,0,0,1
690033,39.1232497112483,-84.5234558830147,"CUF",0,0,139,16,3,1,0,98000,3024214,84.3333333333333,83,87,36,382,173816,0,0,0,0,0,1
690034,39.1254997132859,-84.5234558830113,"CUF",10.082,0,146,26,0,0,0,104000,3024214,46,44,48,54,562,221782,0,0,0,0,0,1
690035,39.1277497153227,-84.5234558830079,"CUF",0.749,0,48,25,0,1,0,112750,2277000,46,44,48,83,954,295639,0,0,0,0,0,1
690036,39.1299997173588,-84.5234558830045,"CUF",10.386,0,48,20,4,0,0,135980.5,2.7e+07,79.25,76,87,66,675,152947,0,0,0,0,0,1
690037,39.132249719394,-84.5234558830011,"CUF",0,0,8,7,1,1,0,260000,456000,78,78,78,15,171,47001,0,1,0,0,0,0
690038,39.1344997214285,-84.5234558829978,"CUF",0,0,18,11,2,2,0,183000,3024214,69,65,73,28,280,116079,0,0,0,0,0,1
690039,39.1367497234623,-84.5234558829944,"CUF",0,0,16,16,2,0,0,136000,244000,50,43,57,40,459,441905,0,0,0,0,0,1
690040,39.1389997254952,-84.523455882991,"CUF",0,0,3,20,1,0,0,45000,96000,64,64,64,72,838,958903,0,0,0,0,0,1
690041,39.1412497275274,-84.5234558829876,"Clifton",0.141,0,16,22,1,0,0,101000,1199978,80,80,80,59,797,310025,0,0,0,0,0,1
690042,39.1434997295589,-84.5234558829843,"Clifton",0.912,3,11,21,0,2,0,289495,398000,46,44,48,77,766,252458,0,0,0,0,0,1
690043,39.1457497315895,-84.5234558829809,"Clifton",0,0,12,5,2,0,0,419500,745000,73,67,79,13,134,56962,0,0,0,0,0,1
690044,39.1479997336194,-84.5234558829775,"Clifton",0,0,10,17,1,0,0,427500,5e+05,75,75,75,47,467,159474,0,0,0,0,0,1
690045,39.1502497356485,-84.5234558829741,"Clifton",0,0,1,5,0,0,0,342000,342000,46,44,48,14,147,172647,0,0,0,0,0,1
690046,39.1524997376769,-84.5234558829707,"Clifton",0,0,6,46,1,0,0,531500,621500,40,40,40,95,885,584880,0,0,0,0,0,1
690047,39.1547497397045,-84.5234558829674,"Clifton",0,0,0,3,0,0,0,82700,323000,46,44,48,6,63,96582,NA,NA,NA,NA,NA,NA
690048,39.1569997417313,-84.523455882964,"Clifton",0,0,8,22,1,1,0,479000,6e+06,51,51,51,44,462,708268,0,0,0,0,0,1
690049,39.1592497437573,-84.5234558829606,"Clifton",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690050,39.1614997457826,-84.5234558829572,"Northside",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690051,39.1637497478071,-84.5234558829538,"Winton Place",0,0,0,7,0,0,0,82700,323000,46,44,48,40,621,412313,NA,NA,NA,NA,NA,NA
690052,39.1659997498308,-84.5234558829505,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690053,39.1682497518538,-84.5234558829471,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690054,39.170499753876,-84.5234558829437,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690055,39.1727497558974,-84.5234558829403,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690056,39.1749997579181,-84.5234558829369,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690057,39.177249759938,-84.5234558829335,"Winton Place",0,0,0,1,0,0,0,82700,323000,46,44,48,2,22,128269,NA,NA,NA,NA,NA,NA
690058,39.1794997619571,-84.5234558829302,"Winton Hills",0,0,0,2,0,0,0,82700,323000,46,44,48,4,44,256538,NA,NA,NA,NA,NA,NA
690059,39.1817497639754,-84.5234558829268,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
690060,39.183999765993,-84.5234558829234,"Winton Hills",0,11,1,1,0,0,0,60000,60000,46,44,48,4,44,148888,0,0,0,0,0,1
690061,39.1862497680098,-84.52345588292,"Winton Hills",0,0,0,52,0,0,0,82700,323000,46,44,48,208,2288,7742176,NA,NA,NA,NA,NA,NA
690062,39.1884997700258,-84.5234558829166,"Winton Hills",0,0,0,69,0,0,0,82700,323000,46,44,48,276,3036,10273272,NA,NA,NA,NA,NA,NA
690063,39.1907497720411,-84.5234558829133,"Winton Hills",0.304,0,0,3,0,0,0,82700,323000,46,44,48,11,113,332670,NA,NA,NA,NA,NA,NA
690064,39.1929997740556,-84.5234558829099,"Winton Hills",0,2,0,1,0,0,0,82700,323000,46,44,48,4,44,160866,NA,NA,NA,NA,NA,NA
690065,39.1952497760693,-84.5234558829065,"Winton Hills",0,0,2,13,0,0,0,7700,7700,46,44,48,52,572,2091258,0,1,0,0,0,0
690066,39.1974997780823,-84.5234558829031,"College Hill",0,0,1,50,0,0,0,7700,7700,46,44,48,200,2200,8043300,0,0,0,0,0,1
690067,39.1997497800945,-84.5234558828997,"College Hill",0.304,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700020,39.0939999898756,-84.5257150962056,"Central Business District",0,0,0,34,0,5,0,82700,323000,46,44,48,163,1602,900670,NA,NA,NA,NA,NA,NA
700021,39.0962499919282,-84.5257150962024,"Central Business District",0,0,0,6,0,0,0,82700,323000,46,44,48,20,200,130090,NA,NA,NA,NA,NA,NA
700022,39.09849999398,-84.5257150961993,"Central Business District",0,0,1,32,0,0,0,17500,17500,46,44,48,175,1758,1147244,0,0,0,0,0,1
700023,39.1007499960311,-84.5257150961962,"Central Business District",10.082,0,4,20,0,3,0,3012500,6600000,46,44,48,114,1152,615727,0,1,0,0,0,0
700024,39.1029999980814,-84.5257150961931,"West End",0,0,3,41,0,0,0,2677500,3600000,46,44,48,88,872,656248,0,1,0,0,0,0
700025,39.1052500001309,-84.52571509619,"West End",0,0,10,15,0,1,0,190000,1200000,46,44,48,54,517,117402,0,0,0,0,0,1
700026,39.1075000021796,-84.5257150961868,"West End",11.185,0,29,29,0,0,0,212829,287000,46,44,48,75,682,148414,0,0,0,0,0,1
700027,39.1097500042276,-84.5257150961837,"West End",1.244,0,47,479,2,0,0,176750,236500,85,85,85,1010,9473,2034374,0,0,0,0,0,1
700028,39.1120000062748,-84.5257150961806,"West End",1.548,0,7,69,0,0,0,104000,179900,46,44,48,160,1615,164145,0,0,0,0,0,1
700029,39.1142500083212,-84.5257150961775,"West End",1.244,0,34,18,1,0,0,47500,805000,87,87,87,54,554,137218,0,1,0,0,0,0
700030,39.1165000103669,-84.5257150961743,"West End",10.386,0,64,40,0,4,0,15250,160000,46,44,48,86,867,161574,0,0,0,0,0,1
700031,39.1187500124118,-84.5257150961712,"West End",0.608,0,35,68,2,1,0,18140,337000,86,86,86,230,2390,905864,0,0,0,0,0,1
700032,39.1210000144559,-84.5257150961681,"Over-The-Rhine",0.187,1,95,124,3,3,0,14000,405000,86,82,88,566,5841,3714792,0,0,0,0,0,1
700033,39.1232500164992,-84.525715096165,"CUF",0.608,0,106,22,6,0,0,58450,576350,83.8333333333333,82,85,56,564,153131,0,0,0,0,0,1
700034,39.1255000185418,-84.5257150961618,"CUF",0.141,0,105,26,1,1,0,107000,360000,72,72,72,79,773,206396,0,0,0,0,0,1
700035,39.1277500205836,-84.5257150961587,"CUF",11.185,0,46,30,2,0,0,125000,2705000,87,87,87,87,1135,311006,0,0,0,0,0,1
700036,39.1300000226246,-84.5257150961556,"CUF",0,0,46,11,6,0,0,71237.5,3595000,76.5,72,81,37,369,81991,0,0,0,0,0,1
700037,39.1322500246649,-84.5257150961525,"CUF",0,0,0,2,0,0,0,82700,323000,46,44,48,6,56,16352,NA,NA,NA,NA,NA,NA
700038,39.1345000267043,-84.5257150961493,"CUF",0,0,18,8,1,0,0,87500,300500,57,57,57,24,246,153214,0,0,0,0,0,1
700039,39.1367500287431,-84.5257150961462,"CUF",0,4,52,12,1,0,0,119500,650000,52,52,52,33,311,106484,0,0,0,0,0,1
700040,39.139000030781,-84.5257150961431,"CUF",0,0,28,37,1,0,0,77000,1810000,42,42,42,140,1551,3044817,0,0,0,0,0,1
700041,39.1412500328182,-84.52571509614,"Clifton",0.141,0,15,3,1,0,0,347000,1254000,67,67,67,9,102,136980,0,1,0,0,0,0
700042,39.1435000348546,-84.5257150961368,"Clifton",0.141,0,24,12,2,0,0,265750,410000,73,73,73,41,395,136881,0,0,0,0,0,1
700043,39.1457500368902,-84.5257150961337,"Clifton",0,0,32,38,2,0,0,245450,498593,73,73,73,108,1024,609139,0,0,0,0,0,1
700044,39.1480000389251,-84.5257150961306,"Clifton",0,0,16,0,1,0,0,382000,609000,67,67,67,53,563,284640,0,0,0,0,0,1
700045,39.1502500409592,-84.5257150961275,"Clifton",0,0,13,2,0,2,0,146500,224000,46,44,48,6,61,74902,0,0,0,0,0,1
700046,39.1525000429925,-84.5257150961243,"Clifton",0,0,2,0,0,0,0,397000,430000,46,44,48,53,563,284640,0,0,0,0,0,1
700047,39.154750045025,-84.5257150961212,"Clifton",0,0,1,6,2,0,0,379900,379900,15,15,15,12,126,193164,0,0,0,0,0,1
700048,39.1570000470568,-84.5257150961181,"Clifton",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700049,39.1592500490878,-84.525715096115,"Clifton",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700050,39.161500051118,-84.5257150961118,"Northside",0,0,0,1,0,0,0,82700,323000,46,44,48,6,99,112445,NA,NA,NA,NA,NA,NA
700051,39.1637500531475,-84.5257150961087,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700052,39.1660000551762,-84.5257150961056,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700053,39.1682500572041,-84.5257150961025,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700054,39.1705000592312,-84.5257150960993,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700055,39.1727500612576,-84.5257150960962,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700056,39.1750000632832,-84.5257150960931,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700057,39.177250065308,-84.5257150960899,"Winton Place",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700058,39.1795000673321,-84.5257150960868,"Winton Place",0,0,0,56,0,0,0,82700,323000,46,44,48,112,1232,7183064,NA,NA,NA,NA,NA,NA
700059,39.1817500693554,-84.5257150960837,"Winton Hills",0,4,1,28,0,0,0,60760,60760,46,44,48,56,616,3591532,0,0,0,0,0,1
700060,39.1840000713779,-84.5257150960805,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700061,39.1862500733996,-84.5257150960774,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700062,39.1885000754206,-84.5257150960743,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700063,39.1907500774408,-84.5257150960712,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700064,39.1930000794602,-84.525715096068,"Winton Hills",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700065,39.1952500814789,-84.5257150960649,"College Hill",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700066,39.1975000834968,-84.5257150960618,"College Hill",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
700067,39.1997500855139,-84.5257150960586,"College Hill",0,0,0,1,0,0,0,82700,323000,46,44,48,2,25,2407,NA,NA,NA,NA,NA,NA
710020,39.0940002514635,-84.5279743093707,"Central Business District",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
710021,39.0962502535204,-84.5279743093679,"Central Business District",0,0,0,1,0,0,0,82700,323000,46,44,48,7,74,129578,NA,NA,NA,NA,NA,NA
710022,39.0985002555765,-84.527974309365,"Central Business District",0,0,0,44,0,0,0,82700,323000,46,44,48,264,2464,2360996,NA,NA,NA,NA,NA,NA
710023,39.1007502576318,-84.5279743093621,"Central Business District",0,0,0,8,0,0,0,82700,323000,46,44,48,40,412,421390,NA,NA,NA,NA,NA,NA
710024,39.1030002596864,-84.5279743093593,"Central Business District",0,0,0,28,0,0,0,82700,323000,46,44,48,56,529,555751,NA,NA,NA,NA,NA,NA
710025,39.1052502617402,-84.5279743093564,"West End",0,0,2,11,0,0,0,225000,325000,46,44,48,41,426,230119,0,1,0,0,0,0
710026,39.1075002637932,-84.5279743093535,"West End",1.216,0,1,28,0,0,0,82500,82500,46,44,48,102,975,190101,0,1,0,0,0,0
710027,39.1097502658455,-84.5279743093507,"West End",0.608,2,0,192,0,0,0,82700,323000,46,44,48,428,4249,738157,NA,NA,NA,NA,NA,NA
710028,39.112000267897,-84.5279743093478,"West End",0.445,0,1,12,0,0,0,1e+06,1e+06,46,44,48,48,479,104267,0,1,0,0,0,0
710029,39.1142502699477,-84.5279743093449,"West End",13.673,0,12,11,1,0,0,9000,29713,84,84,84,65,645,210944,0,0,0,0,0,1
710030,39.1165002719976,-84.5279743093421,"West End",23.423,0,122,42,3,2,0,27500,1680600,85,84,87,159,1579,233144,0,0,0,0,0,1
710031,39.1187502740468,-84.5279743093392,"West End",0,0,61,34,2,0,0,50000,8e+05,79,79,79,138,1558,380520,0,0,0,0,0,1
710032,39.1210002760952,-84.5279743093363,"Over-The-Rhine",0.304,0,52,33,1,4,0,26000,1e+06,48,48,48,135,1318,1310621,0,1,0,0,0,0
710033,39.1232502781428,-84.5279743093335,"CUF",0,0,54,11,1,0,0,191750,4e+05,62,62,62,23,219,112092,0,0,0,0,0,1
710034,39.1255002801896,-84.5279743093306,"CUF",0,0,71,16,3,0,0,113833,267275,68.6666666666667,62,72,48,462,170582,0,0,0,0,0,1
710035,39.1277502822357,-84.5279743093277,"CUF",0,0,64,23,2,0,0,121000,276000,44.5,8,81,77,783,341132,0,0,0,0,0,1
710036,39.130000284281,-84.5279743093248,"CUF",0,0,40,49,3,0,0,92250,215000,48,9,78,180,1800,2003897,0,0,0,0,0,1
710037,39.1322502863256,-84.527974309322,"CUF",0,0,27,58,2,1,0,67000,575000,57.5,43,72,128,1324,612287,0,0,0,0,0,1
