incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
05/25/2012,170,12146170,05/25/2012 06:18:00 PM,05/25/2012 06:30:00 PM,0 I74 ,,CAMP  WASH,130,"Mobile property (vehicle) fire, other",0,3,12,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/24/2012,136,12237136,08/24/2012 03:37:00 PM,08/24/2012 03:46:00 PM,3470 BROOKLINE AV,,CLIFTON   ,735,Alarm system sounded due to malfunction,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
05/28/2012,143,12149143,05/28/2012 07:24:00 PM,05/28/2012 07:51:00 PM,1108 Elberon ,,EAST PRICE,480,"Attempted burning, illegal action, other",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
05/28/2012,49,12149049,05/28/2012 09:17:00 AM,05/28/2012 09:44:00 AM,2823 COLONIAL RIDGE CT,,PLEASANT R,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
04/23/2012,44,12114044,04/23/2012 09:04:00 AM,04/23/2012 09:16:00 AM,5050 MADISON RD,,MADISONVIL,700,"False alarm or false call, other",0,3,9,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
11/15/2012,57,12320057,11/15/2012 09:31:00 AM,11/15/2012 09:55:00 AM,7710 READING RD,3,ROSELAWN  ,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
06/02/2012,148,12154148,06/02/2012 08:41:00 PM,06/02/2012 09:11:00 PM,8000 EVERGREEN RIDGE DR,,HARTWELL  ,730,"System malfunction, other",0,2,5,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
01/15/2012,75,12015075,01/15/2012 11:05:00 AM,01/15/2012 11:14:00 AM,3418 READING RD,,AVONDALE  ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
05/31/2012,1,12152001,05/31/2012 12:01:00 AM,05/31/2012 12:33:00 AM,2837 PAXTON AV,,HYDE PARK ,735,Alarm system sounded due to malfunction,0,3,9,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
03/18/2012,84,12078084,03/18/2012 10:38:00 AM,03/18/2012 10:45:00 AM,105 4TH ST,,C. B. D. /,652,"Steam, vapor, fog or dust thought to be smoke",0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
11/28/2012,177,12333177,11/28/2012 07:42:00 PM,11/28/2012 08:03:00 PM,5934 BEACRAFT AV,,PLEASANT R,651,"Smoke scare, odor of smoke",0,2,8,0,0,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
05/15/2012,71,12136071,05/15/2012 11:46:00 AM,05/15/2012 12:01:00 PM,99 2ND ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,4,13,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/29/2012,25,12303025,10/29/2012 03:17:00 AM,10/29/2012 03:24:00 AM,2457 MAPLEWOOD AV,6,MOUNT  AUB,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
09/04/2012,126,12248126,09/04/2012 02:48:00 PM,09/04/2012 02:52:00 PM,318 COLLEGE DR UC ,,CLIFTON/UN,700,"False alarm or false call, other",0,3,9,0,,0,0,1,"CINC 45234
(39.112377097000035, -84.53607626999997)"
04/08/2012,83,12099083,04/08/2012 03:35:00 PM,04/08/2012 03:44:00 PM,624 ROCKDALE AV,3,AVONDALE  ,651,"Smoke scare, odor of smoke",0,2,8,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
03/15/2012,200,12075200,03/15/2012 10:58:00 PM,03/15/2012 11:10:00 PM,108 14TH ST,,OVER-THE-R,531,Smoke or odor removal,0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/18/2012,107,12353107,12/18/2012 03:04:00 PM,12/18/2012 03:19:00 PM,151 GOODMAN ST UC ,,CORRYVILLE,740,"Unintentional transmission of alarm, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
03/05/2012,22,12065022,03/05/2012 03:56:00 AM,03/05/2012 04:55:00 AM,4 CALDWELL DR,,,111,Fire - Building,1,10,30,1,2,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
12/20/2012,204,12355204,12/20/2012 07:10:00 PM,12/20/2012 07:17:00 PM,0 E 13TH ST/JACKSON ST,,OVER-THE-R,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/11/2012,147,12011147,01/11/2012 03:42:00 PM,01/11/2012 04:25:00 PM,2800 MCFARLAN PARK DR,,WESTWOOD  ,324,Motor vehicle accident with no injuries.,0,2,5,0,,0,0,1,"CINC 45251
(39.25258608000007, -84.58942859199999)"
07/12/2012,219,12194219,07/12/2012 07:46:00 PM,07/12/2012 07:57:00 PM,565 FAIRBANKS AV,,EAST PRICE,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
04/25/2012,26,12116026,04/25/2012 07:33:00 AM,04/25/2012 08:08:00 AM,5495 RIVER RD,,RIVERSIDE ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45233
(39.117439029000025, -84.66619614899997)"
08/11/2012,40,12224040,08/11/2012 04:42:00 AM,08/11/2012 05:10:00 AM,3200 VINE ST,,CORRYVILLE,522,Water or steam leak,0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
07/29/2012,27,12211027,07/29/2012 02:51:00 AM,07/29/2012 05:08:00 AM,5316 RAVENNA ST,,,111,Fire - Building,0,11,31,1,2,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
09/01/2012,151,12245151,09/01/2012 02:09:00 PM,09/01/2012 02:22:00 PM,2713 TOWER DR,,WESTWOOD  ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
05/23/2012,159,12144159,05/23/2012 07:59:00 PM,05/23/2012 11:27:00 PM,6202 CORTELYOU AV,2,PLEASANT R,111,Fire - Building,0,13,39,1,2,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
10/29/2012,16,12303016,10/29/2012 01:56:00 AM,10/29/2012 02:06:00 AM,28 4TH ST,,C. B. D. /,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
06/01/2012,177,12153177,06/01/2012 07:22:00 PM,06/01/2012 07:54:00 PM,1201 FRANKLIN AV,,BONDHILL  ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
12/16/2012,30,12351030,12/16/2012 02:26:00 AM,12/16/2012 02:30:00 AM,1 6TH ST,,C. B. D. /,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/05/2012,143,12279143,10/05/2012 03:53:00 PM,10/05/2012 04:03:00 PM,310 BROADWAY ST,,C. B. D. /,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/02/2012,177,12123177,05/02/2012 07:57:00 PM,05/02/2012 08:16:00 PM,5075 CROOKSHANK RD,,WESTWOOD  ,735,Alarm system sounded due to malfunction,0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
05/19/2012,197,12140197,05/19/2012 09:18:00 PM,05/19/2012 09:55:00 PM,5696 WINNESTE AV,,Winton Hil,131,Passenger vehicle fire,0,3,10,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
06/13/2012,3,12165003,06/13/2012 01:13:00 AM,06/13/2012 02:16:00 AM,4767 GLENWAY AV,,WEST PRICE,322,Motor vehicle accident with injuries,0,4,12,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
04/23/2012,141,12114141,04/23/2012 07:42:00 PM,04/23/2012 08:15:00 PM,300 MAIN ST,,C. B. D. /,551,Assist police or other governmental agency,0,4,11,1,2,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/14/2012,137,12349137,12/14/2012 05:31:00 PM,12/14/2012 06:10:00 PM,2643 ERIE AV,,HYDE PARK ,651,"Smoke scare, odor of smoke",0,10,30,1,2,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
11/13/2012,118,12318118,11/13/2012 02:16:00 PM,11/13/2012 02:21:00 PM,1515 CARLL ST,,NORTH FAIR,740,"Unintentional transmission of alarm, other",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
12/31/2012,152,12366152,12/31/2012 07:58:00 PM,12/31/2012 08:09:00 PM,43 WUEST ST,,CLIFTON   ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
05/28/2012,129,12149129,05/28/2012 05:55:00 PM,05/28/2012 06:01:00 PM,2144 CLIFTON AV,,FAIRVIEW  ,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
09/02/2012,129,12246129,09/02/2012 06:34:00 PM,09/02/2012 06:55:00 PM,7324 PADDOCK RD,,CARTHAGE  ,745,"Alarm system activation, no fire - unintentional",0,2,8,0,0,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
06/19/2012,72,12171072,06/19/2012 10:29:00 AM,06/19/2012 10:49:00 AM,2025 WYOMING AV,,WEST PRICE,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
03/17/2012,144,12077144,03/17/2012 05:43:00 PM,03/17/2012 05:58:00 PM,2634 MELROSE AV,,WALNUT HIL,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
06/28/2012,214,12180214,06/28/2012 10:41:00 PM,06/28/2012 10:45:00 PM,108 GREEN ST,6,OVER-THE-R,531,Smoke or odor removal,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/16/2012,167,12107167,04/16/2012 07:47:00 PM,04/16/2012 07:56:00 PM,0 CENTRAL PY ,,CLIFTON   ,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45308
(40.13066824100008, -84.43784872999998)"
02/26/2012,178,12057178,02/26/2012 10:59:00 PM,02/26/2012 11:23:00 PM,405 BROADWAY ST,,C. B. D. /,651,"Smoke scare, odor of smoke",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/13/2012,161,12013161,01/13/2012 08:55:00 PM,01/13/2012 09:26:00 PM,3250 VICTORY PY ,,EVANSTON  ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
02/11/2012,133,12042133,02/11/2012 07:30:00 PM,02/11/2012 07:47:00 PM,1500 GROESBECK RD,,COLLEGE  H,743,"Smoke detector activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
06/30/2012,188,12182188,06/30/2012 08:00:00 PM,06/30/2012 08:21:00 PM,3755 WESTMONT DR,18,WEST PRICE,111,Fire - Building,0,6,19,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
07/04/2012,262,12186262,07/04/2012 11:09:00 PM,07/04/2012 11:35:00 PM,2144 FERGUSON RD,,WEST PRICE,735,Alarm system sounded due to malfunction,0,4,13,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
08/11/2012,168,12224168,08/11/2012 09:37:00 PM,08/11/2012 10:01:00 PM,152 McMillan ,,FAIRVIEW  ,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
02/18/2012,150,12049150,02/18/2012 08:53:00 PM,02/18/2012 09:03:00 PM,4251 FERGUS ST,,NORTHSIDE ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/07/2012,16,12220016,08/07/2012 02:14:00 AM,08/07/2012 02:30:00 AM,6011 MADISON RD,,MADISONVIL,710,"Malicious, mischievous false call, other",0,1,4,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
11/14/2012,99,12319099,11/14/2012 01:26:00 PM,11/14/2012 01:52:00 PM,5555 RIDGE AV,,PLEASANT R,652,"Steam, vapor, fog or dust thought to be smoke",0,1,4,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
06/13/2012,73,12165073,06/13/2012 12:23:00 PM,06/13/2012 12:33:00 PM,3418 READING RD,,AVONDALE  ,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
06/15/2012,54,12167054,06/15/2012 09:22:00 AM,06/15/2012 09:36:00 AM,399 PETE ROSE WY,,C. B. D. /,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/18/2012,124,12200124,07/18/2012 02:17:00 PM,07/18/2012 02:26:00 PM,0 CORWINE ST,,OVER-THE-R,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/17/2012,106,12108106,04/17/2012 02:08:00 PM,04/17/2012 02:28:00 PM,2545 HANDASYDE AV,,HYDE PARK ,730,"System malfunction, other",0,4,13,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
07/10/2012,165,12192165,07/10/2012 05:15:00 PM,07/10/2012 05:28:00 PM,5466 HAMILTON AV,,COLLEGE  H,140,"Natural vegetation fire, other",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
11/03/2012,29,12308029,11/03/2012 04:03:00 AM,11/03/2012 04:18:00 AM,151 5TH ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,0,,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/05/2012,168,12096168,04/05/2012 07:25:00 PM,04/05/2012 07:55:00 PM,312 ELM ST,,C. B. D. /,520,"Water problem, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/04/2012,46,12186046,07/04/2012 06:27:00 AM,07/04/2012 06:43:00 AM,2956 CENTRAL PY ,,CLIFTON/UN,111,Fire - Building,0,2,8,0,0,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
09/27/2012,84,12271084,09/27/2012 11:12:00 AM,09/27/2012 11:41:00 AM,313 14TH ST,204,PENDLETON ,621,Wrong location,0,2,8,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/13/2012,81,12013081,01/13/2012 12:45:00 PM,01/13/2012 12:50:00 PM,4460 CARNATION AV,,WEST PRICE,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
09/18/2012,63,12262063,09/18/2012 09:43:00 AM,09/18/2012 09:52:00 AM,2329 PARK AV,,WALNUT HIL,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
02/19/2012,165,12050165,02/19/2012 10:22:00 PM,02/19/2012 10:51:00 PM,3650 WOODFORD RD,,KENNEDY  H,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45228
(39.06865765200007, -84.42161578999998)"
06/05/2012,34,12157034,06/05/2012 07:15:00 AM,06/05/2012 07:26:00 AM,2964 HIGHFOREST LN,,MOUNT AIRY,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
04/16/2012,154,12107154,04/16/2012 06:53:00 PM,04/16/2012 07:07:00 PM,250 FIFTH ST,E 20,C. B. D. /,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/13/2012,80,12013080,01/13/2012 12:41:00 PM,01/13/2012 12:51:00 PM,1334 LINCOLN AV,,WALNUT HIL,412,Gas leak (natural gas or LPG),0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
12/27/2012,170,12362170,12/27/2012 08:47:00 PM,12/27/2012 08:59:00 PM,5050 MADISON RD,,MADISONVIL,743,"Smoke detector activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
07/04/2012,144,12186144,07/04/2012 04:15:00 PM,07/04/2012 04:25:00 PM,3151 BELLEVUE AV UC ,FLR,CORRYVILLE,730,"System malfunction, other",0,4,13,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
09/07/2012,49,12251049,09/07/2012 07:45:00 AM,09/07/2012 08:17:00 AM,3555 KELLOGG AV,,EAST  END ,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
11/05/2012,90,12310090,11/05/2012 12:12:00 PM,11/05/2012 12:30:00 PM,1435 WEIGOLD AV,,NORTHSIDE ,744,"Detector activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/06/2012,62,12219062,08/06/2012 11:54:00 AM,08/06/2012 12:02:00 PM,601 VINE ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,5,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/13/2012,198,12195198,07/13/2012 08:44:00 PM,07/13/2012 10:03:00 PM,3573 COLUMBIA PY ,,COLUMBIA /,322,Motor vehicle accident with injuries,0,6,19,1,2,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
01/30/2012,145,12030145,01/30/2012 06:01:00 PM,01/30/2012 06:15:00 PM,5343 HAMILTON AV,,COLLEGE  H,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
02/16/2012,116,12047116,02/16/2012 05:16:00 PM,02/16/2012 05:33:00 PM,238 MITCHELL AV,,Spring Gro,440,"Electrical  wiring/equipment problem, other",0,9,28,1,2,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
04/07/2012,126,12098126,04/07/2012 04:33:00 PM,04/07/2012 04:46:00 PM,5747 KENNETH AV,,COLLEGE  H,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/29/2012,22,12242022,08/29/2012 07:11:00 AM,08/29/2012 07:27:00 AM,4600 MADISON RD,,OAKLEY    ,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
11/24/2012,49,12329049,11/24/2012 08:37:00 AM,11/24/2012 08:46:00 AM,5500 WOOSTER RD,,LINWOOD   ,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
02/21/2012,96,12052096,02/21/2012 12:57:00 PM,02/21/2012 01:10:00 PM,5050 MADISON RD,,MADISONVIL,710,"Malicious, mischievous false call, other",0,3,9,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
07/11/2012,181,12193181,07/11/2012 05:07:00 PM,07/11/2012 05:14:00 PM,209 5TH ST,,C. B. D. /,140,"Natural vegetation fire, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/03/2012,158,12216158,08/03/2012 05:45:00 PM,08/03/2012 05:59:00 PM,1799 TUXWORTH AV,,WEST PRICE,113,"Cooking fire, confined to container",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
02/17/2012,39,12048039,02/17/2012 08:30:00 AM,02/17/2012 08:47:00 AM,3718 MEAD AV,,EAST  END ,600,"Good intent call, other",0,10,30,1,2,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
01/23/2012,131,12023131,01/23/2012 04:33:00 PM,01/23/2012 04:41:00 PM,2402 NORTH BEND RD,,MOUNT AIRY,444,Power line down,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
11/03/2012,187,12308187,11/03/2012 09:14:00 PM,11/03/2012 09:49:00 PM,0 HARRISON AV,,WESTWOOD  ,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
10/25/2012,88,12299088,10/25/2012 11:55:00 AM,10/25/2012 12:11:00 PM,3141 WERK RD,,WESTWOOD  ,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
04/25/2012,84,12116084,04/25/2012 02:17:00 PM,04/25/2012 02:25:00 PM,1150 VICTORY PY ,,WALNUT HIL,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
12/25/2012,26,12360026,12/25/2012 02:27:00 AM,12/25/2012 02:32:00 AM,3313 TRIMBLE AV,,EVANSTON  ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
05/11/2012,120,12132120,05/11/2012 05:27:00 PM,05/11/2012 05:36:00 PM,3821 WILLIAM P DOOLEY BY PASS,,NORTHSIDE ,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
09/26/2012,190,12270190,09/26/2012 07:24:00 PM,09/26/2012 07:48:00 PM,5828 MONTGOMERY RD,3,PLEASANT R,445,"Arcing, shorted electrical equipment",0,3,12,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
07/18/2012,4,12200004,07/18/2012 12:47:00 AM,07/18/2012 01:41:00 AM,563 FLATT TE,1,Spring Gro,111,Fire - Building,0,3,9,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
03/28/2012,29,12088029,03/28/2012 06:23:00 AM,03/28/2012 06:42:00 AM,752 MCPHERSON AV,,EAST PRICE,622,No incident found on arrival at dispatch address,1,2,8,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
08/29/2012,4,12242004,08/29/2012 12:44:00 AM,08/29/2012 01:04:00 AM,3792 WESTMONT DR,209,WEST PRICE,531,Smoke or odor removal,0,6,22,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
12/27/2012,135,12362135,12/27/2012 04:58:00 PM,12/27/2012 05:09:00 PM,6632 FAIRPARK AV,,CARTHAGE  ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"Cincinnati 45216
(39.19856897100004, -84.47975630799993)"
04/25/2012,31,12116031,04/25/2012 09:01:00 AM,04/25/2012 09:04:00 AM,8 ELMHURST PL,,HYDE PARK ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
03/09/2012,6,12069006,03/09/2012 01:43:00 AM,03/09/2012 01:49:00 AM,5841 HAMILTON AV,,COLLEGE  H,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
10/02/2012,96,12276096,10/02/2012 01:42:00 PM,10/02/2012 02:13:00 PM,138 COURT ST,,C. B. D. /,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/26/2012,123,12117123,04/26/2012 04:55:00 PM,04/26/2012 05:58:00 PM,100 JOE NUXALL WY,,C. B. D. /,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/27/2012,176,12148176,05/27/2012 08:56:00 PM,05/27/2012 09:10:00 PM,2816 WARSAW AV,,EAST PRICE,561,Unauthorized burning,0,3,9,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
07/27/2012,150,12209150,07/27/2012 05:25:00 PM,07/27/2012 05:34:00 PM,1048 SPRINGBROOK DR,,COLLEGE  H,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
04/01/2012,129,12092129,04/01/2012 08:21:00 PM,04/01/2012 08:40:00 PM,3725 LEDGEWOOD DR,,EVANSTON  ,735,Alarm system sounded due to malfunction,0,4,13,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
04/22/2012,3,12113003,04/22/2012 12:07:00 AM,04/22/2012 12:21:00 AM,3213 GILBERT AV,,EVANSTON  ,531,Smoke or odor removal,0,1,4,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
12/11/2012,45,12346045,12/11/2012 09:03:00 AM,12/11/2012 09:20:00 AM,5738 NAHANT ST,,COLLEGE  H,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
06/30/2012,68,12182068,06/30/2012 08:56:00 AM,06/30/2012 10:51:00 AM,5050 KINGSLEY DR,,MADISONVIL,651,"Smoke scare, odor of smoke",0,3,9,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
08/05/2012,34,12218034,08/05/2012 06:38:00 AM,08/05/2012 06:52:00 AM,5847 LATHROP PL,,COLLEGE  H,444,Power line down,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/27/2012,49,12240049,08/27/2012 08:54:00 AM,08/27/2012 09:06:00 AM,0 MIDWAY AV,,WESTWOOD  ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
09/15/2012,190,12259190,09/15/2012 08:24:00 PM,09/15/2012 08:38:00 PM,1625 ASMANN AV,,PADDOCK  H,353,Removal of victim(s) from stalled elevator,0,3,12,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
06/29/2012,153,12181153,06/29/2012 02:26:00 PM,06/29/2012 02:40:00 PM,4933 HAWAIIAN TE,,MOUNT AIRY,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
12/20/2012,217,12355217,12/20/2012 08:15:00 PM,12/20/2012 10:09:00 PM,2591 OBSERVATORY AV,,HYDE PARK ,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
08/19/2012,55,12232055,08/19/2012 09:22:00 AM,08/19/2012 09:45:00 AM,3458 OBSERVATORY PL,,HYDE PARK ,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
08/22/2012,192,12235192,08/22/2012 08:49:00 PM,08/22/2012 08:58:00 PM,1616 SUTTER AV,,ENGLISH  W,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
04/23/2012,84,12114084,04/23/2012 01:15:00 PM,04/23/2012 01:47:00 PM,258 STETSON ST,,CORRYVILLE,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
