"sum_cost_pedestrian_events","cell_id","num_near_misses","access","dblprk","dnotyld","jywalk","lvisib","lwfws","nobikef","noswlk","other","prkint","prkswlk","speed","vrrlss","wlksig","xwalk","assist","bikes","drives","other.1","walks","n_qst","mean_walk_score","min_walk_score","max_walk_score","num_walk_scores","sum_lane_cnt","sum_width","sum_area","num_streets","num_fire_incd","med_sale_res_y","med_sale_res_n","med_sale_com_y","med_sale_com_n","med_sale_ind_y","med_sale_ind_n","med_sale_pbo_y","med_sale_pbo_n","sum_cost.y","num_events.y","dist","n_object","animals_insects","building.related","construction","food","others","police.property","service.complaint","street_sidewalk","traffic_signal","trash","trees_plants","water.leak","zoning_parking","n_request"
2.156,550042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,147,1481,1180660,34,0,20480,62150,135484.03,0,0,0,0,0,1957.231,218,0.000547650368967922,3,0,37,2,0,85,0,1,28,0,62,2,0,0,217
0.608,550043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,248,2431,2176445,50,0,27039.35,21631.48,0,0,0,0,0,0,1264.542,145,0.00100131040489495,1,1,15,0,9,85,1,2,13,0,32,3,0,0,161
1.103,550044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,42,42,1,56,561,279322,19,0,15875.85,39776,46080,56650,0,0,0,0,292.986,31,0.00142316364525283,1,9,118,0,0,159,12,7,10,0,250,43,0,0,608
0.304,550045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33,33,1,5,51,59537,2,0,75215.35,85957.59,80742.5,88055,0,0,0,0,131.511,15,0.000644630867198314,1,4,16,0,0,30,1,1,9,0,58,4,0,0,123
1.103,550046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,273,2547,1332086,70,0,24857.925,30720.5565,367290,0,0,0,0,0,224.314,25,0.00282033437932561,1,0,9,0,0,51,0,1,9,0,99,0,0,0,169
0,550047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23,29,3,55,580,1221955,18,0,32650,58458,0,0,0,0,0,0,162.556,18,0.00495749735614039,1,0,6,0,0,7,1,1,2,0,96,7,1,0,121
0,550048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,339,3117,1360705,97,0,143442.2,64243,0,0,0,0,0,0,122.087,13,0.00337842097707626,2,0,1,0,1,32,6,0,18,0,46,3,0,0,107
0.304,550049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,46,523,220102,19,0,115909.75,70246,54400,155375,0,0,0,0,126.308,19,0.00114289845799955,2,0,15,0,1,76,4,1,17,1,272,12,0,1,400
0,550063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,44520,35616,0,0,0,0,0,0,20.164,2,0.00160229500921487,4,0,0,0,0,5,0,0,1,0,0,0,0,0,6
0,550064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,276,3105,11034825,69,0,44520,35616,0,0,0,0,0,0,132.614,16,0.000639023480672849,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3
0,550065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,34,340,1010582,17,0,38272.975,35616,0,0,0,0,0,0,50.714,6,0.00194249638260732,4,0,0,0,0,0,0,0,5,0,14,0,0,0,19
0,550066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,44520,35616,0,0,0,0,0,0,10.082,1,0.00311089383091517,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,550067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,50,625,1710875,25,0,44520,35616,0,0,0,0,0,0,0,0,0.00506259050620908,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,550068,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,4,50,136870,2,0,44520,35616,0,0,0,0,0,0,80.656,8,0.00719075807236461,2,0,0,0,0,13,0,0,3,0,0,0,0,0,16
0,550069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,44520,35616,0,0,0,0,0,0,0,0,0.00924058407344929,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,550070,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,44520,35616,0,0,0,0,0,0,0,0,0.0113533521164707,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,550073,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,55450,44360,0,0,0,0,0,0,30.246,3,0.017877216289861,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,550074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,78,808,1269121,26,0,55450,44360,0,0,0,0,0,0,30.55,4,0.0200699810400696,2,0,0,0,0,1,0,0,3,0,0,0,0,0,4
0,550075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,18,210,30432,6,0,55450,44360,0,0,0,0,0,0,31.653,5,0.0222741651329963,2,0,1,0,0,3,0,2,0,0,12,0,0,0,18
0,550076,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,55450,44360,0,0,0,0,0,0,0,0,0.0244866850050652,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,560024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,94647.6,75718.08,0,0,0,0,0,0,20.164,2,0.00157173244462242,5,0,3,0,5,8,0,0,1,0,0,1,0,0,18
0,560025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,12,129,436302,3,0,407000,325600,0,0,0,0,0,0,336.927,39,0.000679514787842995,5,0,1,0,0,10,0,0,7,0,0,7,0,0,25
0,560026,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,7,0,1,2,0,17,25,68.5,51,86,2,111,1118,849536,40,0,550260.898,226600,0,78724.162,0,0,0,0,985.625,107,0.00122789163046784,5,0,11,1,0,45,1,3,30,0,71,5,0,0,167
0,560027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,55.6666666666667,55,57,3,65,679,226158,25,0,361120,97324.7,7e+05,0,0,0,0,0,344.004,38,0.000900633115456915,6,0,24,1,0,80,2,2,25,1,174,4,0,0,313
0,560028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,18,192,240324,6,0,407000,325600,0,0,0,0,0,0,40.328,4,0.00167573287704276,6,0,0,0,0,2,0,0,0,0,0,0,0,0,2
0,560029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,59,59,59,1,442,4391,4186454,145,0,4714.4,29458,0,0,0,0,0,0,215.335,25,0.000539779097865216,6,0,0,0,0,28,1,0,4,0,1,0,1,0,35
0,560030,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,44983.5,35986.8,0,0,0,0,0,0,80.656,8,0.00229055390521953,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.141,560031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,60,64,4,48,494,181411,16,0,213555.75,112167,70812.5,0,0,0,0,0,111.206,12,0.00128110117682844,12,1,29,0,0,50,21,3,27,1,121,1,6,0,260
0.304,560032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,65,65,1,122,1483,753358,31,0,171225.85,65990,1498900,0,174555,67122,0,0,622.482,73,0.000112809711734881,11,3,32,1,1,103,4,1,17,1,89,14,2,2,270
0.304,560033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,118,1169,413942,41,0,63997.5,23226.5,54767.5,8162.5,0,0,0,0,447.171,51,0.00175464479784847,11,5,79,0,0,229,4,8,68,1,244,50,0,0,688
0.608,560034,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,75,75,75,1,189,1912,300962,70,2,37522.86,37900.12,77580,4525.5,6798,0,0,0,957.468,107,0.000955437660643468,6,9,145,0,1,214,5,1,39,1,190,28,0,3,636
1.407,560035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,77,77,1,82,1003,246512,27,0,14546.847,36204,53038,20688,0,0,0,0,1177.795,140,0.000780687895271608,6,5,54,0,0,119,9,0,24,0,164,21,0,1,397
0,560036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,46,44,48,0,67,833,348351,19,0,27000,32000,128216.297,0,0,0,0,0,558.731,61,0.00218940285432641,6,0,18,0,0,31,6,2,8,0,89,5,0,2,161
10.128,560037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,74,80,2,207,1949,671645,53,0,127995,35986.8,127995,0,0,0,0,0,1768.724,202,0.00305596661361448,6,0,18,0,0,40,2,0,22,0,15,2,0,0,99
0,560038,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,51.6666666666667,7,77,3,35,370,179749,15,0,206080,29458,332800,15672,4224000,0,0,0,1348.394,153,0.00163093567447085,6,0,60,1,0,39,0,0,8,0,55,7,0,3,173
10.386,560039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3333333333333,67,71,3,29,279,171616,10,0,70400,6684.7,27418.6,30956.959,0,0,0,0,233.293,25,0.00212312356832971,2,0,63,0,0,23,1,1,9,0,23,4,1,0,125
3.118,560040,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,16,1,171,1833,899467,46,0,18748.5,26120,74905,90640,0,0,0,0,1107.507,131,0.00073320393998305,2,6,135,2,0,132,1,4,16,0,80,22,0,5,403
1.689,560041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,59,597,369147,18,0,11330,45320,264894,12801133,0,0,0,0,1011,113,0.00116484413237333,2,24,97,1,0,145,2,4,16,0,134,33,0,0,456
0,560042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,65,65,1,35,374,164133,15,0,26183.25,22660,0,0,0,0,0,0,276.626,31,0.000441588722278356,1,10,82,0,0,114,5,3,32,0,232,14,2,0,494
0,560043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,53,53,2,54,526,262590,16,0,14869.5,56448,523110,29209.257,0,0,0,0,521.054,61,0.00096684078906312,1,33,118,0,0,170,2,0,68,0,99,10,0,3,503
0.304,560044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,53,71,2,152,1531,542365,53,0,8197.366,5967.511,200776,63800.5,0,0,0,0,355.38,38,0.00097507997083302,1,9,85,0,0,100,4,0,7,0,108,20,0,0,333
0.304,560045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,42,42,1,177,1751,1681080,54,0,42762,84803.84,0,305343.5,0,0,0,0,336.623,38,0.000216169605060605,1,3,17,0,0,30,0,1,6,0,41,0,0,0,98
0,560046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,146,1383,717874,41,0,223495,124574,0,0,0,0,0,0,50.714,6,0.00240579040842703,1,1,10,0,0,21,1,0,5,0,63,11,0,0,112
0,560047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,36,324,331353,9,0,152117.25,121693.8,0,0,0,0,0,0,152.637,17,0.00465337971443375,1,0,1,0,0,17,1,0,5,0,36,0,0,0,60
0,560048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,29,1,147,1347,475764,34,0,68152.47,55682,184112.5,0,0,0,0,0,123.19,14,0.00351609756650146,2,2,15,0,0,82,1,0,12,0,139,21,0,2,274
0,560049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,29,2,66,688,182613,19,0,96852,74580,116370,0,0,0,0,0,183.187,21,0.0013110997272304,2,2,37,0,0,57,15,1,16,0,206,6,0,1,341
0,560062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.00333574576738715,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
0,560063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,60,675,2398875,15,0,100184.5,80147.6,0,0,0,0,0,0,11.185,2,0.00207742054415628,4,0,0,0,0,5,0,0,3,0,1,0,0,0,9
0,560064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,60,675,2398875,15,0,44520,35616,0,0,0,0,0,0,10.082,1,0.00164074807030062,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,560065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,36,360,1070028,18,0,131334,52118,0,0,0,0,0,0,50.41,5,0.00325058701688863,4,0,3,0,0,5,0,1,4,0,41,10,0,0,64
0,560066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,14,140,416122,7,0,44520,35616,0,0,0,0,0,0,10.082,1,0.00485996055609266,2,0,1,0,0,4,0,0,0,0,8,0,0,0,13
0,560069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,2,25,68435,1,0,44520,35616,0,0,0,0,0,0,0,0,0.0100927262762469,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,570023,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,94647.6,75718.08,0,0,0,0,0,0,495.729,52,0.0027417591559447,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,570024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,59,781,1163811,16,0,6231.5,75718.08,0,0,0,0,0,0,549.144,59,0.000618923042471081,5,0,2,0,0,78,1,0,7,0,0,5,0,0,93
0,570025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62.3333333333333,58,66,3,21,212,67459,7,0,691800,325600,0,0,0,0,0,0,552.87,66,0.00157249175694564,5,2,9,0,0,72,0,0,13,0,33,2,0,0,131
0,570026,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,4,57.75,54,59,4,29,327,100053,14,0,403200,250389,384000,240000,0,0,0,0,686.184,70,0.00266868915422581,6,0,58,0,5,109,10,1,21,0,205,11,1,0,421
0,570027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,60,60,60,1,55,565,211447,19,0,465480,286218.46,268460,0,0,0,0,0,536.057,56,0.00100685211923937,6,4,41,0,1,71,9,1,20,0,211,7,3,0,368
0,570028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,245,2372,2897576,82,0,407000,325600,0,0,0,0,0,0,100.82,10,0.00120982915440357,6,0,0,0,0,8,0,0,0,0,1,0,1,0,10
0,570029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,163,1573,1872253,54,0,407000,325600,0,0,0,0,0,0,80.96,9,0.000773412577482558,6,0,0,0,0,4,0,0,5,0,0,0,0,0,9
0,570030,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,15,150,100054,3,0,44983.5,35986.8,21993930,0,0,0,0,0,266.685,31,0.0010847835715478,12,0,0,1,0,10,0,0,3,0,0,0,0,0,14
0,570031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,56,64,2,162,1545,1387175,32,0,217035,35986.8,344987.5,0,0,0,0,0,325.579,37,0.000345078340216001,11,1,23,0,2,28,2,0,16,0,8,1,0,0,81
0,570032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,62,65,3,108,1062,636749,33,0,21981,1280,90971.7,0,90971.7,0,0,0,416.975,45,0.00179048893425527,11,3,15,0,0,59,0,1,45,0,58,5,0,0,186
0,570033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,70,75,2,83,827,144985,30,0,21981,31698,117760,25600000,1095350,0,0,0,400.424,47,0.00316000894449043,6,4,32,0,0,68,6,1,16,0,117,8,0,1,253
0,570034,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3,73,73,73,1,98,1191,168265,36,0,4864,7676.61,32000,6712.2,1095350,0,0,0,952.954,106,0.00126513421799621,6,6,56,0,0,153,11,0,22,1,63,28,1,1,342
0,570035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,75,75,1,162,5237,1256228,76,0,184480,56650,135477.5,90640,0,0,0,0,2171.844,256,0.00151583825762199,6,0,11,0,0,96,4,2,22,0,80,2,0,0,217
1.407,570036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,188,3050,811279,60,0,99440,21631.48,0,0,0,0,0,0,1256.736,133,0.00185140883446755,2,0,2,0,0,26,2,1,17,0,42,1,0,1,92
0,570037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,76,86,2,43,399,170843,12,0,193950,21631.48,116370,297390,4224000,0,0,0,1988.208,237,0.000980372550655927,2,1,18,0,0,50,1,0,21,0,4,19,0,1,115
14.231,570038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,72,63,77,4,100,1022,245540,30,1,128000,7772.38,3467833.175,0,4224000,0,0,0,4193.25,471,0.000442999080291489,2,0,72,1,8,92,2,2,41,3,60,14,0,1,296
2.156,570039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,67,73,3,66,691,252598,17,0,84850.85,10573.5,20688,33280,0,0,0,0,1433.199,171,0.000420798790722286,2,6,101,1,0,69,0,3,25,0,68,27,0,1,301
1.757,570040,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.25,38,69,4,180,1822,721092,59,0,12022,33665.5,19520,0,0,0,0,0,811.121,93,0.00144918038586922,2,15,147,0,0,173,2,6,19,0,238,47,0,0,647
0,570041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,67,67,3,100,1097,841702,41,0,14232.75,29458,38790,12830720,0,0,0,0,263.539,28,0.00186900875763006,1,7,179,0,0,172,0,3,26,0,138,23,0,0,548
0,570042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5,67,70,2,28,285,186448,13,0,20394,49700.12,54453.5,77580,0,0,0,0,264.479,29,0.000245782964730204,1,17,132,0,0,192,1,5,54,0,278,65,0,0,744
3.895,570043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,11,111,44478,3,0,10573.5,10197,54126.66,0,0,0,0,0,1154.771,133,0.0010053183818557,1,21,69,0,0,87,1,1,43,0,86,10,0,1,319
0,570044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,197,1836,1732769,50,0,11216.7,33423.5,7769213,320000,0,0,0,0,441.855,52,0.00153789951856356,1,3,35,0,0,82,0,2,25,0,69,8,0,0,224
1.103,570045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,44,44,1,225,2250,1246418,66,0,35395,38400,0,0,0,0,0,0,384.976,50,0.00187318040373059,1,4,30,0,0,60,9,3,20,0,109,14,0,0,249
0,570046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,24,3,16,206,151308,10,0,58800,51492,56237.5,0,0,0,0,0,30.246,3,0.00319315235262427,1,1,12,0,0,32,0,1,8,0,99,14,2,0,169
0,570047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,152117.25,121693.8,0,0,0,0,0,0,91.487,12,0.00510551298290741,1,0,1,0,0,7,0,0,4,0,27,1,0,1,41
0,570048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,25,30,2,139,1225,571645,35,0,29934.4,40762,144000,0,0,0,0,0,91.65,12,0.00368307868626865,2,3,8,0,0,52,3,0,20,0,114,6,1,1,208
0,570049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,5,46,2,48,463,156970,14,0,75000,60802,0,0,0,0,0,0,178.316,24,0.00151286493233958,2,2,40,0,0,101,5,4,8,1,233,20,0,1,415
0,570061,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,36,378,296757,9,0,100184.5,80147.6,0,0,0,0,0,0,12.288,3,0.00229927025643748,4,0,0,0,0,2,0,0,4,2,1,0,0,0,9
0,570062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,70.715,8,0.00109100706273343,4,0,1,0,0,4,0,0,0,0,0,0,0,0,5
0,570063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,4,45,159925,1,0,100184.5,80147.6,0,0,0,0,0,0,11.185,2,0.00268681339563017,4,0,2,0,0,0,0,0,1,0,0,0,0,0,3
0,570064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,100184.5,80147.6,0,0,0,0,0,0,0,0,0.00382781363158253,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,570065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,44520,35616,0,0,0,0,0,0,1.103,1,0.00474661412070452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,570066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,4,40,118892,2,0,44520,35616,0,0,0,0,0,0,0.304,1,0.00636659650934067,4,0,5,1,0,8,0,0,0,0,38,0,0,0,52
1.407,580023,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,53,563,284640,0,0,94647.6,75718.08,0,0,0,0,0,0,526.933,59,0.00127460577809467,5,0,3,0,1,248,0,0,1,0,0,0,0,0,253
2.51,580024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,0,52,1894,698790,28,0,407000,325600,0,0,0,0,0,0,2429.151,286,0.000868237046963142,5,0,0,3,0,37,1,0,10,0,1,0,0,0,52
