"ix","iy","cell_id","lat","long"
73,22,"00730022",39.0985006479711,-84.5324927357397
74,22,"00740022",39.0985007787692,-84.5347519489431
75,22,"00750022",39.0985008659679,-84.5370111621534
76,22,"00760022",39.0985009095672,-84.539270375368
77,22,"00770022",39.098500909567,-84.541529588584
78,22,"00780022",39.0985008659674,-84.5437888017986
79,22,"00790022",39.0985007787684,-84.5460480150089
80,22,"00800022",39.0985006479699,-84.5483072282123
81,22,"00810022",39.0985004735719,-84.550566441406
82,22,"00820022",39.0985002555745,-84.552825654587
83,22,"00830022",39.0984999939777,-84.5550848677527
84,22,"00840022",39.0984996887814,-84.5573440809002
85,22,"00850022",39.0984993399857,-84.5596032940268
86,22,"00860022",39.0984989475906,-84.5618625071296
87,22,"00870022",39.098498511596,-84.5641217202058
88,22,"00880022",39.098498032002,-84.5663809332528
89,22,"00890022",39.0984975088086,-84.5686401462676
90,22,"00900022",39.0984969420157,-84.5708993592474
91,22,"00910022",39.0984963316234,-84.5731585721896
92,22,"00920022",39.0984956776317,-84.5754177850912
93,22,"00930022",39.0984949800405,-84.5776769979495
94,22,"00940022",39.09849423885,-84.5799362107618
95,22,"00950022",39.09849345406,-84.5821954235251
96,22,"00960022",39.0984926256705,-84.5844546362367
97,22,"00970022",39.0984917536817,-84.5867138488939
98,22,"00980022",39.0984908380934,-84.5889730614937
99,22,"00990022",39.0984898789058,-84.5912322740335
100,22,"01000022",39.0984888761187,-84.5934914865105
101,22,"01010022",39.0984878297322,-84.5957506989217
102,22,"01020022",39.0984867397463,-84.5980099112646
103,22,"01030022",39.098485606161,-84.6002691235361
104,22,"01040022",39.0984844289763,-84.6025283357337
105,22,"01050022",39.0984832081922,-84.6047875478543
106,22,"01060022",39.0984819438088,-84.6070467598954
107,22,"01070022",39.0984806358259,-84.609305971854
108,22,"01080022",39.0984792842436,-84.6115651837274
109,22,"01090022",39.098477889062,-84.6138243955128
110,22,"01100022",39.098476450281,-84.6160836072074
111,22,"01110022",39.0984749679006,-84.6183428188084
112,22,"01120022",39.0984734419209,-84.620602030313
113,22,"01130022",39.0984718723417,-84.6228612417184
114,22,"01140022",39.0984702591633,-84.6251204530218
115,22,"01150022",39.0984686023854,-84.6273796642205
116,22,"01160022",39.0984669020083,-84.6296388753115
117,22,"01170022",39.0984651580317,-84.6318980862922
118,22,"01180022",39.0984633704559,-84.6341572971598
119,22,"01190022",39.0984615392806,-84.6364165079113
120,22,"01200022",39.0984596645061,-84.6386757185442
121,22,"01210022",39.0984577461322,-84.6409349290555
122,22,"01220022",39.0984557841591,-84.6431941394424
123,22,"01230022",39.0984537785866,-84.6454533497023
124,22,"01240022",39.0984517294147,-84.6477125598322
125,22,"01250022",39.0984496366436,-84.6499717698293
126,22,"01260022",39.0984475002732,-84.652230979691
127,22,"01270022",39.0984453203035,-84.6544901894144
128,22,"01280022",39.0984430967345,-84.6567493989966
129,22,"01290022",39.0984408295663,-84.659008608435
130,22,"01300022",39.0984385187987,-84.6612678177267
131,22,"01310022",39.0984361644319,-84.6635270268689
132,22,"01320022",39.0984337664658,-84.6657862358588
133,22,"01330022",39.0984313249005,-84.6680454446936
134,22,"01340022",39.0984288397359,-84.6703046533706
135,22,"01350022",39.0984263109721,-84.6725638618869
136,22,"01360022",39.0984237386091,-84.6748230702398
137,22,"01370022",39.0984211226468,-84.6770822784264
138,22,"01380022",39.0984184630853,-84.679341486444
139,22,"01390022",39.0984157599246,-84.6816006942897
140,22,"01400022",39.0984130131647,-84.6838599019609
141,22,"01410022",39.0984102228056,-84.6861191094545
142,22,"01420022",39.0984073888473,-84.688378316768
143,22,"01430022",39.0984045112898,-84.6906375238985
144,22,"01440022",39.0984015901332,-84.6928967308431
145,22,"01450022",39.0983986253774,-84.6951559375992
146,22,"01460022",39.0983956170225,-84.6974151441639
147,22,"01470022",39.0983925650684,-84.6996743505343
148,22,"01480022",39.0983894695151,-84.7019335567078
149,22,"01490022",39.0983863303627,-84.7041927626815
150,22,"01500022",39.0983831476112,-84.7064519684527
151,22,"01510022",39.0983799212606,-84.7087111740184
152,22,"01520022",39.0983766513109,-84.7109703793761
1,23,"00010023",39.100626651365,-84.3698295845742
2,23,"00020023",39.100629921368,-84.3720887899313
3,23,"00030023",39.1006331477712,-84.3743479954966
4,23,"00040023",39.1006363305746,-84.3766072012673
5,23,"00050023",39.1006394697781,-84.3788664072406
6,23,"00060023",39.1006425653818,-84.3811256134136
7,23,"00070023",39.1006456173856,-84.3833848197837
8,23,"00080023",39.1006486257896,-84.385644026348
9,23,"00090023",39.1006515905937,-84.3879032331037
10,23,"00100023",39.1006545117979,-84.390162440048
11,23,"00110023",39.1006573894022,-84.3924216471781
12,23,"00120023",39.1006602234067,-84.3946808544913
13,23,"00130023",39.1006630138112,-84.3969400619847
14,23,"00140023",39.1006657606158,-84.3991992696555
15,23,"00150023",39.1006684638205,-84.401458477501
16,23,"00160023",39.1006711234253,-84.4037176855183
17,23,"00170023",39.1006737394301,-84.4059768937047
18,23,"00180023",39.100676311835,-84.4082361020574
19,23,"00190023",39.10067884064,-84.4104953105735
20,23,"00200023",39.100681325845,-84.4127545192503
21,23,"00210023",39.10068376745,-84.415013728085
22,23,"00220023",39.1006861654551,-84.4172729370748
23,23,"00230023",39.1006885198601,-84.4195321462168
24,23,"00240023",39.1006908306652,-84.4217913555084
25,23,"00250023",39.1006930978704,-84.4240505649467
26,23,"00260023",39.1006953214755,-84.4263097745288
27,23,"00270023",39.1006975014806,-84.4285689842521
28,23,"00280023",39.1006996378857,-84.4308281941137
29,23,"00290023",39.1007017306908,-84.4330874041109
30,23,"00300023",39.1007037798959,-84.4353466142407
31,23,"00310023",39.1007057855009,-84.4376058245005
32,23,"00320023",39.100707747506,-84.4398650348875
33,23,"00330023",39.1007096659109,-84.4421242453988
34,23,"00340023",39.1007115407159,-84.4443834560316
35,23,"00350023",39.1007133719208,-84.4466426667832
36,23,"00360023",39.1007151595256,-84.4489018776508
37,23,"00370023",39.1007169035304,-84.4511610886315
38,23,"00380023",39.1007186039351,-84.4534202997227
39,23,"00390023",39.1007202607398,-84.4556795109214
40,23,"00400023",39.1007218739444,-84.4579387222248
41,23,"00410023",39.1007234435489,-84.4601979336303
42,23,"00420023",39.1007249695533,-84.462457145135
43,23,"00430023",39.1007264519577,-84.4647163567361
44,23,"00440023",39.100727890762,-84.4669755684308
45,23,"00450023",39.1007292859661,-84.4692347802163
46,23,"00460023",39.1007306375702,-84.4714939920899
47,23,"00470023",39.1007319455742,-84.4737532040486
48,23,"00480023",39.100733209978,-84.4760124160898
49,23,"00490023",39.1007344307818,-84.4782716282107
50,23,"00500023",39.1007356079855,-84.4805308404084
51,23,"00510023",39.100736741589,-84.4827900526801
52,23,"00520023",39.1007378315924,-84.4850492650231
53,23,"00530023",39.1007388779957,-84.4873084774346
54,23,"00540023",39.1007398807989,-84.4895676899117
55,23,"00550023",39.1007408400019,-84.4918269024517
56,23,"00560023",39.1007417556049,-84.4940861150517
57,23,"00570023",39.1007426276077,-84.4963453277091
58,23,"00580023",39.1007434560103,-84.4986045404209
59,23,"00590023",39.1007442408128,-84.5008637531845
60,23,"00600023",39.1007449820152,-84.503122965997
61,23,"00610023",39.1007456796175,-84.5053821788555
62,23,"00620023",39.1007463336196,-84.5076413917573
63,23,"00630023",39.1007469440215,-84.5099006046997
64,23,"00640023",39.1007475108233,-84.5121598176799
65,23,"00650023",39.100748034025,-84.5144190306949
66,23,"00660023",39.1007485136265,-84.516678243742
67,23,"00670023",39.1007489496279,-84.5189374568186
68,23,"00680023",39.1007493420291,-84.5211966699216
69,23,"00690023",39.1007496908302,-84.5234558830484
70,23,"00700023",39.1007499960311,-84.5257150961962
71,23,"00710023",39.1007502576318,-84.5279743093621
72,23,"00720023",39.1007504756324,-84.5302335225434
73,23,"00730023",39.1007506500329,-84.5324927357373
74,23,"00740023",39.1007507808332,-84.534751948941
75,23,"00750023",39.1007508680333,-84.5370111621516
76,23,"00760023",39.1007509116333,-84.5392703753664
77,23,"00770023",39.1007509116331,-84.5415295885827
78,23,"00780023",39.1007508680328,-84.5437888017975
79,23,"00790023",39.1007507808323,-84.5460480150081
80,23,"00800023",39.1007506500316,-84.5483072282118
81,23,"00810023",39.1007504756308,-84.5505664414057
82,23,"00820023",39.1007502576299,-84.552825654587
83,23,"00830023",39.1007499960288,-84.5550848677529
84,23,"00840023",39.1007496908275,-84.5573440809007
85,23,"00850023",39.1007493420261,-84.5596032940275
86,23,"00860023",39.1007489496245,-84.5618625071306
87,23,"00870023",39.1007485136228,-84.5641217202071
88,23,"00880023",39.1007480340209,-84.5663809332542
89,23,"00890023",39.1007475108189,-84.5686401462693
90,23,"00900023",39.1007469440167,-84.5708993592494
91,23,"00910023",39.1007463336144,-84.5731585721918
92,23,"00920023",39.1007456796119,-84.5754177850936
93,23,"00930023",39.1007449820093,-84.5776769979522
94,23,"00940023",39.1007442408066,-84.5799362107646
95,23,"00950023",39.1007434560037,-84.5821954235282
96,23,"00960023",39.1007426276007,-84.58445463624
97,23,"00970023",39.1007417555975,-84.5867138488974
98,23,"00980023",39.1007408399943,-84.5889730614974
99,23,"00990023",39.1007398807908,-84.5912322740374
100,23,"01000023",39.1007388779873,-84.5934914865146
101,23,"01010023",39.1007378315837,-84.595750698926
102,23,"01020023",39.1007367415799,-84.598009911269
103,23,"01030023",39.100735607976,-84.6002691235407
104,23,"01040023",39.100734430772,-84.6025283357384
105,23,"01050023",39.1007332099679,-84.6047875478593
106,23,"01060023",39.1007319455636,-84.6070467599005
107,23,"01070023",39.1007306375593,-84.6093059718592
108,23,"01080023",39.1007292859549,-84.6115651837328
109,23,"01090023",39.1007278907503,-84.6138243955183
110,23,"01100023",39.1007264519457,-84.616083607213
111,23,"01110023",39.100724969541,-84.6183428188141
112,23,"01120023",39.1007234435362,-84.6206020303188
113,23,"01130023",39.1007218739313,-84.6228612417243
114,23,"01140023",39.1007202607264,-84.6251204530277
115,23,"01150023",39.1007186039214,-84.6273796642265
116,23,"01160023",39.1007169035163,-84.6296388753176
117,23,"01170023",39.1007151595112,-84.6318980862983
118,23,"01180023",39.1007133719059,-84.6341572971659
119,23,"01190023",39.1007115407007,-84.6364165079175
120,23,"01200023",39.1007096658954,-84.6386757185504
121,23,"01210023",39.10070774749,-84.6409349290616
122,23,"01220023",39.1007057854847,-84.6431941394486
123,23,"01230023",39.1007037798793,-84.6454533497084
124,23,"01240023",39.1007017306738,-84.6477125598382
125,23,"01250023",39.1006996378684,-84.6499717698354
126,23,"01260023",39.1006975014629,-84.652230979697
127,23,"01270023",39.1006953214574,-84.6544901894203
128,23,"01280023",39.1006930978519,-84.6567493990024
129,23,"01290023",39.1006908306465,-84.6590086084407
130,23,"01300023",39.100688519841,-84.6612678177323
131,23,"01310023",39.1006861654356,-84.6635270268743
132,23,"01320023",39.1006837674301,-84.6657862358641
133,23,"01330023",39.1006813258248,-84.6680454446987
134,23,"01340023",39.1006788406194,-84.6703046533756
135,23,"01350023",39.1006763118141,-84.6725638618917
136,23,"01360023",39.1006737394088,-84.6748230702443
137,23,"01370023",39.1006711234037,-84.6770822784307
138,23,"01380023",39.1006684637985,-84.6793414864481
139,23,"01390023",39.1006657605935,-84.6816006942936
140,23,"01400023",39.1006630137885,-84.6838599019644
141,23,"01410023",39.1006602233836,-84.6861191094578
142,23,"01420023",39.1006573893788,-84.688378316771
143,23,"01430023",39.1006545117741,-84.6906375239011
144,23,"01440023",39.1006515905695,-84.6928967308454
145,23,"01450023",39.1006486257651,-84.6951559376011
146,23,"01460023",39.1006456173608,-84.6974151441654
147,23,"01470023",39.1006425653566,-84.6996743505354
148,23,"01480023",39.1006394697525,-84.7019335567085
149,23,"01490023",39.1006363305487,-84.7041927626818
150,23,"01500023",39.1006331477449,-84.7064519684525
151,23,"01510023",39.1006299213414,-84.7087111740178
152,23,"01520023",39.100626651338,-84.7109703793749
1,24,"00010024",39.1028766513921,-84.3698295845724
2,24,"00020024",39.1028799214487,-84.3720887899291
3,24,"00030024",39.1028831479049,-84.3743479954939
4,24,"00040024",39.1028863307604,-84.3766072012641
5,24,"00050024",39.1028894700155,-84.378866407237
6,24,"00060024",39.1028925656699,-84.3811256134096
7,24,"00070024",39.1028956177238,-84.3833848197793
8,24,"00080024",39.1028986261771,-84.3856440263432
9,24,"00090024",39.1029015910298,-84.3879032330985
10,24,"00100024",39.102904512282,-84.3901624400425
11,24,"00110024",39.1029073899335,-84.3924216471723
12,24,"00120024",39.1029102239844,-84.3946808544851
13,24,"00130024",39.1029130144347,-84.3969400619783
14,24,"00140024",39.1029157612844,-84.3991992696488
15,24,"00150024",39.1029184645334,-84.401458477494
16,24,"00160024",39.1029211241818,-84.4037176855111
17,24,"00170024",39.1029237402296,-84.4059768936973
18,24,"00180024",39.1029263126767,-84.4082361020498
19,24,"00190024",39.1029288415231,-84.4104953105657
20,24,"00200024",39.1029313267689,-84.4127545192423
21,24,"00210024",39.1029337684139,-84.4150137280768
22,24,"00220024",39.1029361664583,-84.4172729370665
23,24,"00230024",39.102938520902,-84.4195321462084
24,24,"00240024",39.102940831745,-84.4217913554998
25,24,"00250024",39.1029430989873,-84.424050564938
26,24,"00260024",39.1029453226289,-84.42630977452
27,24,"00270024",39.1029475026698,-84.4285689842433
28,24,"00280024",39.10294963911,-84.4308281941048
29,24,"00290024",39.1029517319494,-84.4330874041019
30,24,"00300024",39.1029537811881,-84.4353466142317
31,24,"00310024",39.102955786826,-84.4376058244915
32,24,"00320024",39.1029577488632,-84.4398650348784
33,24,"00330024",39.1029596672997,-84.4421242453897
34,24,"00340024",39.1029615421354,-84.4443834560226
35,24,"00350024",39.1029633733703,-84.4466426667742
36,24,"00360024",39.1029651610045,-84.4489018776418
37,24,"00370024",39.1029669050379,-84.4511610886226
38,24,"00380024",39.1029686054705,-84.4534202997138
39,24,"00390024",39.1029702623023,-84.4556795109125
40,24,"00400024",39.1029718755334,-84.4579387222161
41,24,"00410024",39.1029734451637,-84.4601979336217
42,24,"00420024",39.1029749711931,-84.4624571451265
43,24,"00430024",39.1029764536218,-84.4647163567276
44,24,"00440024",39.1029778924496,-84.4669755684225
45,24,"00450024",39.1029792876767,-84.4692347802081
46,24,"00460024",39.1029806393029,-84.4714939920818
47,24,"00470024",39.1029819473284,-84.4737532040407
48,24,"00480024",39.102983211753,-84.476012416082
49,24,"00490024",39.1029844325768,-84.478271628203
50,24,"00500024",39.1029856097997,-84.4805308404009
51,24,"00510024",39.1029867434219,-84.4827900526728
52,24,"00520024",39.1029878334432,-84.4850492650159
53,24,"00530024",39.1029888798636,-84.4873084774276
54,24,"00540024",39.1029898826833,-84.4895676899049
55,24,"00550024",39.102990841902,-84.4918269024451
56,24,"00560024",39.10299175752,-84.4940861150454
57,24,"00570024",39.1029926295371,-84.4963453277029
58,24,"00580024",39.1029934579533,-84.498604540415
59,24,"00590024",39.1029942427687,-84.5008637531787
60,24,"00600024",39.1029949839833,-84.5031229659914
61,24,"00610024",39.1029956815969,-84.5053821788502
62,24,"00620024",39.1029963356098,-84.5076413917523
63,24,"00630024",39.1029969460217,-84.5099006046949
64,24,"00640024",39.1029975128329,-84.5121598176752
65,24,"00650024",39.1029980360431,-84.5144190306905
66,24,"00660024",39.1029985156525,-84.5166782437379
67,24,"00670024",39.102998951661,-84.5189374568147
68,24,"00680024",39.1029993440687,-84.521196669918
69,24,"00690024",39.1029996928754,-84.5234558830451
70,24,"00700024",39.1029999980814,-84.5257150961931
71,24,"00710024",39.1030002596864,-84.5279743093593
72,24,"00720024",39.1030004776906,-84.5302335225408
73,24,"00730024",39.1030006520939,-84.5324927357349
74,24,"00740024",39.1030007828963,-84.5347519489389
75,24,"00750024",39.1030008700979,-84.5370111621498
76,24,"00760024",39.1030009136986,-84.5392703753649
77,24,"00770024",39.1030009136984,-84.5415295885814
78,24,"00780024",39.1030008700974,-84.5437888017965
79,24,"00790024",39.1030007828954,-84.5460480150074
80,24,"00800024",39.1030006520926,-84.5483072282113
81,24,"00810024",39.103000477689,-84.5505664414054
82,24,"00820024",39.1030002596844,-84.5528256545869
83,24,"00830024",39.102999998079,-84.5550848677531
84,24,"00840024",39.1029996928728,-84.5573440809012
85,24,"00850024",39.1029993440656,-84.5596032940282
86,24,"00860024",39.1029989516576,-84.5618625071315
87,24,"00870024",39.1029985156487,-84.5641217202083
88,24,"00880024",39.102998036039,-84.5663809332557
89,24,"00890024",39.1029975128284,-84.568640146271
90,24,"00900024",39.1029969460169,-84.5708993592513
91,24,"00910024",39.1029963356046,-84.5731585721939
92,24,"00920024",39.1029956815914,-84.575417785096
93,24,"00930024",39.1029949839774,-84.5776769979548
94,24,"00940024",39.1029942427625,-84.5799362107675
95,24,"00950024",39.1029934579467,-84.5821954235312
96,24,"00960024",39.1029926295301,-84.5844546362433
97,24,"00970024",39.1029917575126,-84.5867138489009
98,24,"00980024",39.1029908418943,-84.5889730615011
99,24,"00990024",39.1029898826752,-84.5912322740413
100,24,"01000024",39.1029888798552,-84.5934914865186
101,24,"01010024",39.1029878334344,-84.5957506989303
102,24,"01020024",39.1029867434127,-84.5980099112735
103,24,"01030024",39.1029856097903,-84.6002691235453
104,24,"01040024",39.1029844325669,-84.6025283357432
105,24,"01050024",39.1029832117428,-84.6047875478642
106,24,"01060024",39.1029819473178,-84.6070467599055
107,24,"01070024",39.102980639292,-84.6093059718644
108,24,"01080024",39.1029792876654,-84.6115651837381
109,24,"01090024",39.102977892438,-84.6138243955237
110,24,"01100024",39.1029764536098,-84.6160836072186
111,24,"01110024",39.1029749711808,-84.6183428188198
112,24,"01120024",39.102973445151,-84.6206020303245
113,24,"01130024",39.1029718755203,-84.6228612417301
114,24,"01140024",39.1029702622889,-84.6251204530337
115,24,"01150024",39.1029686054567,-84.6273796642324
116,24,"01160024",39.1029669050238,-84.6296388753236
117,24,"01170024",39.10296516099,-84.6318980863044
118,24,"01180024",39.1029633733555,-84.634157297172
119,24,"01190024",39.1029615421202,-84.6364165079236
120,24,"01200024",39.1029596672841,-84.6386757185565
121,24,"01210024",39.1029577488473,-84.6409349290678
122,24,"01220024",39.1029557868098,-84.6431941394547
123,24,"01230024",39.1029537811715,-84.6454533497145
124,24,"01240024",39.1029517319324,-84.6477125598443
125,24,"01250024",39.1029496390926,-84.6499717698414
126,24,"01260024",39.1029475026521,-84.6522309797029
127,24,"01270024",39.1029453226109,-84.6544901894261
128,24,"01280024",39.1029430989689,-84.6567493990082
129,24,"01290024",39.1029408317263,-84.6590086084464
130,24,"01300024",39.1029385208829,-84.6612678177378
131,24,"01310024",39.1029361664388,-84.6635270268797
132,24,"01320024",39.1029337683941,-84.6657862358693
133,24,"01330024",39.1029313267487,-84.6680454447039
134,24,"01340024",39.1029288415025,-84.6703046533805
135,24,"01350024",39.1029263126558,-84.6725638618964
136,24,"01360024",39.1029237402083,-84.6748230702489
137,24,"01370024",39.1029211241602,-84.6770822784351
138,24,"01380024",39.1029184645114,-84.6793414864521
139,24,"01390024",39.1029157612621,-84.6816006942974
140,24,"01400024",39.102913014412,-84.6838599019679
141,24,"01410024",39.1029102239614,-84.686119109461
142,24,"01420024",39.1029073899101,-84.6883783167739
143,24,"01430024",39.1029045122582,-84.6906375239037
144,24,"01440024",39.1029015910057,-84.6928967308477
145,24,"01450024",39.1028986261526,-84.695155937603
146,24,"01460024",39.102895617699,-84.6974151441669
147,24,"01470024",39.1028925656447,-84.6996743505365
148,24,"01480024",39.1028894699899,-84.7019335567092
149,24,"01490024",39.1028863307345,-84.7041927626821
150,24,"01500024",39.1028831478786,-84.7064519684523
151,24,"01510024",39.1028799214221,-84.7087111740171
152,24,"01520024",39.1028766513651,-84.7109703793737
1,25,"00010025",39.1051266514192,-84.3698295845707
2,25,"00020025",39.1051299215294,-84.3720887899269
3,25,"00030025",39.1051331480385,-84.3743479954912
4,25,"00040025",39.1051363309462,-84.376607201261
5,25,"00050025",39.1051394702527,-84.3788664072334
6,25,"00060025",39.1051425659579,-84.3811256134056
7,25,"00070025",39.1051456180618,-84.3833848197749
8,25,"00080025",39.1051486265645,-84.3856440263384
9,25,"00090025",39.1051515914658,-84.3879032330934
10,25,"00100025",39.1051545127659,-84.390162440037
11,25,"00110025",39.1051573904646,-84.3924216471665
12,25,"00120025",39.105160224562,-84.394680854479
13,25,"00130025",39.105163015058,-84.3969400619718
14,25,"00140025",39.1051657619527,-84.3991992696421
15,25,"00150025",39.1051684652461,-84.4014584774871
16,25,"00160025",39.1051711249381,-84.4037176855039
17,25,"00170025",39.1051737410287,-84.4059768936899
18,25,"00180025",39.105176313518,-84.4082361020421
19,25,"00190025",39.1051788424059,-84.4104953105578
20,25,"00200025",39.1051813276924,-84.4127545192343
21,25,"00210025",39.1051837693775,-84.4150137280687
22,25,"00220025",39.1051861674612,-84.4172729370581
23,25,"00230025",39.1051885219435,-84.4195321461999
24,25,"00240025",39.1051908328244,-84.4217913554912
25,25,"00250025",39.1051931001039,-84.4240505649293
26,25,"00260025",39.105195323782,-84.4263097745113
27,25,"00270025",39.1051975038586,-84.4285689842344
28,25,"00280025",39.1051996403338,-84.4308281940959
29,25,"00290025",39.1052017332075,-84.4330874040929
30,25,"00300025",39.1052037824798,-84.4353466142227
31,25,"00310025",39.1052057881506,-84.4376058244825
32,25,"00320025",39.10520775022,-84.4398650348694
33,25,"00330025",39.1052096686879,-84.4421242453807
34,25,"00340025",39.1052115435544,-84.4443834560135
35,25,"00350025",39.1052133748193,-84.4466426667652
36,25,"00360025",39.1052151624828,-84.4489018776328
37,25,"00370025",39.1052169065448,-84.4511610886136
38,25,"00380025",39.1052186070053,-84.4534202997049
39,25,"00390025",39.1052202638643,-84.4556795109037
40,25,"00400025",39.1052218771218,-84.4579387222074
41,25,"00410025",39.1052234467778,-84.460197933613
42,25,"00420025",39.1052249728323,-84.4624571451179
43,25,"00430025",39.1052264552853,-84.4647163567192
44,25,"00440025",39.1052278941367,-84.4669755684141
45,25,"00450025",39.1052292893866,-84.4692347801999
46,25,"00460025",39.105230641035,-84.4714939920737
47,25,"00470025",39.1052319490819,-84.4737532040327
48,25,"00480025",39.1052332135273,-84.4760124160742
49,25,"00490025",39.1052344343711,-84.4782716281954
50,25,"00500025",39.1052356116133,-84.4805308403934
51,25,"00510025",39.105236745254,-84.4827900526654
52,25,"00520025",39.1052378352932,-84.4850492650088
53,25,"00530025",39.1052388817308,-84.4873084774206
54,25,"00540025",39.1052398845669,-84.4895676898981
55,25,"00550025",39.1052408438014,-84.4918269024385
56,25,"00560025",39.1052417594344,-84.494086115039
57,25,"00570025",39.1052426314658,-84.4963453276967
58,25,"00580025",39.1052434598956,-84.498604540409
59,25,"00590025",39.1052442447239,-84.500863753173
60,25,"00600025",39.1052449859506,-84.5031229659859
61,25,"00610025",39.1052456835757,-84.5053821788449
62,25,"00620025",39.1052463375992,-84.5076413917472
63,25,"00630025",39.1052469480212,-84.50990060469
64,25,"00640025",39.1052475148416,-84.5121598176706
65,25,"00650025",39.1052480380605,-84.5144190306861
66,25,"00660025",39.1052485176777,-84.5166782437338
67,25,"00670025",39.1052489536934,-84.5189374568108
68,25,"00680025",39.1052493461075,-84.5211966699144
69,25,"00690025",39.10524969492,-84.5234558830417
70,25,"00700025",39.1052500001309,-84.52571509619
71,25,"00710025",39.1052502617402,-84.5279743093564
72,25,"00720025",39.105250479748,-84.5302335225382
73,25,"00730025",39.1052506541541,-84.5324927357326
74,25,"00740025",39.1052507849587,-84.5347519489368
75,25,"00750025",39.1052508721617,-84.5370111621479
76,25,"00760025",39.1052509157631,-84.5392703753633
77,25,"00770025",39.1052509157629,-84.5415295885801
78,25,"00780025",39.1052508721612,-84.5437888017954
79,25,"00790025",39.1052507849578,-84.5460480150065
80,25,"00800025",39.1052506541529,-84.5483072282107
81,25,"00810025",39.1052504797464,-84.5505664414051
82,25,"00820025",39.1052502617382,-84.5528256545869
83,25,"00830025",39.1052500001285,-84.5550848677534
84,25,"00840025",39.1052496949173,-84.5573440809016
85,25,"00850025",39.1052493461044,-84.559603294029
86,25,"00860025",39.10524895369,-84.5618625071325
87,25,"00870025",39.1052485176739,-84.5641217202095
88,25,"00880025",39.1052480380563,-84.5663809332572
89,25,"00890025",39.1052475148372,-84.5686401462727
90,25,"00900025",39.1052469480164,-84.5708993592533
91,25,"00910025",39.1052463375941,-84.5731585721961
92,25,"00920025",39.1052456835701,-84.5754177850984
93,25,"00930025",39.1052449859447,-84.5776769979574
94,25,"00940025",39.1052442447176,-84.5799362107703
95,25,"00950025",39.105243459889,-84.5821954235343
96,25,"00960025",39.1052426314588,-84.5844546362466
97,25,"00970025",39.105241759427,-84.5867138489044
98,25,"00980025",39.1052408437937,-84.5889730615048
99,25,"00990025",39.1052398845589,-84.5912322740452
100,25,"01000025",39.1052388817224,-84.5934914865227
101,25,"01010025",39.1052378352845,-84.5957506989345
102,25,"01020025",39.1052367452449,-84.5980099112779
103,25,"01030025",39.1052356116039,-84.60026912355
104,25,"01040025",39.1052344343612,-84.602528335748
105,25,"01050025",39.1052332135171,-84.6047875478691
106,25,"01060025",39.1052319490714,-84.6070467599106
107,25,"01070025",39.1052306410241,-84.6093059718696
108,25,"01080025",39.1052292893754,-84.6115651837435
109,25,"01090025",39.1052278941251,-84.6138243955292
110,25,"01100025",39.1052264552733,-84.6160836072241
111,25,"01110025",39.10522497282,-84.6183428188254
112,25,"01120025",39.1052234467651,-84.6206020303303
113,25,"01130025",39.1052218771087,-84.622861241736
114,25,"01140025",39.1052202638509,-84.6251204530396
115,25,"01150025",39.1052186069915,-84.6273796642384
116,25,"01160025",39.1052169065307,-84.6296388753297
117,25,"01170025",39.1052151624683,-84.6318980863105
118,25,"01180025",39.1052133748045,-84.6341572971781
119,25,"01190025",39.1052115435392,-84.6364165079298
120,25,"01200025",39.1052096686724,-84.6386757185627
121,25,"01210025",39.1052077502041,-84.6409349290739
122,25,"01220025",39.1052057881344,-84.6431941394609
123,25,"01230025",39.1052037824632,-84.6454533497206
124,25,"01240025",39.1052017331905,-84.6477125598504
125,25,"01250025",39.1051996403164,-84.6499717698474
126,25,"01260025",39.1051975038409,-84.6522309797089
127,25,"01270025",39.1051953237639,-84.654490189432
128,25,"01280025",39.1051931000855,-84.656749399014
129,25,"01290025",39.1051908328057,-84.6590086084521
130,25,"01300025",39.1051885219244,-84.6612678177434
131,25,"01310025",39.1051861674418,-84.6635270268852
132,25,"01320025",39.1051837693577,-84.6657862358746
133,25,"01330025",39.1051813276722,-84.668045444709
134,25,"01340025",39.1051788423853,-84.6703046533855
135,25,"01350025",39.1051763134971,-84.6725638619012
136,25,"01360025",39.1051737410075,-84.6748230702534
137,25,"01370025",39.1051711249165,-84.6770822784394
138,25,"01380025",39.1051684652241,-84.6793414864562
139,25,"01390025",39.1051657619304,-84.6816006943012
140,25,"01400025",39.1051630150353,-84.6838599019715
141,25,"01410025",39.1051602245389,-84.6861191094643
142,25,"01420025",39.1051573904412,-84.6883783167768
143,25,"01430025",39.1051545127421,-84.6906375239063
144,25,"01440025",39.1051515914417,-84.6928967308499
145,25,"01450025",39.10514862654,-84.6951559376049
146,25,"01460025",39.105145618037,-84.6974151441684
147,25,"01470025",39.1051425659327,-84.6996743505376
148,25,"01480025",39.1051394702271,-84.7019335567099
149,25,"01490025",39.1051363309203,-84.7041927626823
150,25,"01500025",39.1051331480122,-84.7064519684521
151,25,"01510025",39.1051299215028,-84.7087111740164
152,25,"01520025",39.1051266513922,-84.7109703793725
1,26,"00010026",39.1073766514462,-84.369829584569
2,26,"00020026",39.1073799216101,-84.3720887899247
3,26,"00030026",39.107383148172,-84.3743479954885
4,26,"00040026",39.1073863311319,-84.3766072012579
5,26,"00050026",39.1073894704898,-84.3788664072298
6,26,"00060026",39.1073925662458,-84.3811256134016
