sum_cost_pedestrian_events,cell_id,num_near_misses,n_rqst,access,dblprk,dnotyld,jywalk,lvisib,lwfws,nobikef,noswlk,other,prkint,prkswlk,speed,vrrlss,wlksig,xwalk,assist,bikes,drives,other.1,walks,mean_walk_score,min_walk_score,max_walk_score,num_walk_scores,sum_lane_cnt,sum_width,sum_area,num_streets,num_fire_incd,med_sale_res_y,med_sale_res_n,med_sale_com_y,med_sale_com_n,med_sale_ind_y,med_sale_ind_n,med_sale_pbo_y,med_sale_pbo_n,sum_cost.y,num_events.y,dist,n_object,animals_insects,building.related,construction,food,others,police.property,service.complaint,street_sidewalk,traffic_sig0l,trash,trees_plants,water.leak,zoning_parking,n_request
0,800048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,48,61,2,129,1311,437611,45,0,6599,16846.445,0,0,51200,0,0,0,874.256,95,0.001213559,6,2,40,0,0,84,4,2,39,0,157,20,0,1,349
0.304,800049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,3,31,18711,1,0,101808.35,81446.68,0,0,0,0,0,0,405.79,43,0.002883095,7,0,6,0,0,33,2,3,4,0,101,4,0,2,155
0,800050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,74,750,229226,19,2,36360.5,41685,168090,0,129300,0,0,0,476.364,50,0.000794397,7,6,16,0,0,72,0,2,31,0,34,4,0,1,166
0.304,800051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,73,76,2,111,1082,274366,36,0,95023.75,33561,40083,51414.825,0,0,0,0,720.955,80,0.001265507,7,6,68,0,0,157,21,5,39,0,360,25,1,2,684
0.304,800052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,36,322,287418,15,4,123243,61182,854562.5,0,0,0,0,0,585.272,74,0.001814295,5,2,39,0,0,73,8,5,28,0,291,4,3,0,453
0.141,800053,0,6,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,3,57,57,57,1,54,521,229781,20,0,95398.35,64168.5,74580,67122,0,0,0,0,552.071,66,0.001344243,6,1,22,0,0,80,9,3,20,0,141,19,0,1,296
0,800054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,42,416,144701,20,0,25860,25600,441864.4,56650,0,0,0,0,587.641,76,0.00140898,5,2,18,0,0,51,4,2,48,3,79,12,1,2,222
0,800055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,34,2,73,610,643670,32,0,6138.5,51599,0,0,0,0,0,0,346.047,40,0.001379079,5,0,5,0,0,31,2,1,37,1,74,14,1,1,167
0,800056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,35,2,105,1092,1523193,45,0,25860,29749.4,0,0,0,0,0,0,447.829,50,0.000774479,6,3,18,0,0,133,2,3,53,1,186,37,1,1,438
0,800057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,106,987,792983,27,0,27600,566.5,0,0,0,0,0,0,40.328,4,0.000830421,5,7,7,1,0,47,0,1,9,0,53,3,0,0,128
0,800058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,32.452,5,0.001528874,6,2,0,0,0,19,0,0,1,0,0,0,0,0,22
0,800059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,98,917,550523,33,0,84975,67980,0,0,0,0,0,0,0,0,0.003752495,6,0,0,0,0,0,0,0,0,0,29,0,0,0,29
0,800060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,91,999,564748,42,0,84975,67980,0,0,0,0,0,0,0,0,0.004005727,6,0,1,0,0,1,0,1,0,0,42,0,0,0,45
0,800061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,4,46,28822,2,0,84975,67980,0,0,0,0,0,0,0,0,0.003237169,11,0,0,0,0,0,0,0,0,0,4,0,0,0,4
0,800062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,50.41,5,0.00221314,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3
0.304,800063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,9,92,64429,3,0,84975,67980,0,0,0,0,0,0,285.11,32,0.002047349,11,0,0,0,0,6,0,1,12,0,4,1,0,0,24
0,800064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,104,1147,1311237,35,0,84975,67980,0,0,0,0,0,0,60.796,7,0.002405259,11,0,8,0,0,6,0,0,6,0,25,4,0,0,49
0,800065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,73,1,13,140,65234,6,0,48260,28325,0,0,0,0,0,0,80.656,8,0.002417325,6,0,1,0,0,23,5,2,12,2,64,0,1,0,110
0.304,800066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,2,25,10911,1,0,71428.9125,67980,155375,78360,0,0,0,0,263.843,29,0.001919619,12,6,13,0,0,53,0,0,12,0,47,6,0,0,137
1.711,800067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,1,97,987,358383,26,0,86953,67980,116585,26682.15,0,0,0,0,831.835,92,0.000963905,12,1,22,2,3,53,4,0,15,1,129,6,0,1,237
1.711,800068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,1,91,930,313446,25,8,107500,51840,270220.5,114497.0145,0,0,0,0,2463.586,285,0.000556871,6,0,16,0,1,85,3,1,63,0,102,6,0,0,277
0.187,800069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,58,622,292822,24,0,155820,67980,247086,0,0,0,0,0,1539.683,179,0.000472659,6,0,7,0,0,37,2,1,22,0,65,6,0,1,141
0,800070,0,9,0,0,0,0,1,0,1,0,0,1,0,5,0,0,1,0,1,3,0,5,60.5,57,64,2,62,668,292649,25,0,168960,87482,83149.75,82038,0,0,0,0,735.264,86,0.000827531,12,0,1,0,0,70,6,3,69,0,155,11,0,0,315
0,800071,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,49,49,49,1,47,485,138708,13,0,100058.7,79552,0,0,0,0,0,0,199.724,28,0.000596933,11,1,10,0,1,58,2,3,31,0,84,4,1,0,195
1.103,810023,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,46,44,48,0,7,71,24805,2,0,23040,18432,0,0,0,0,0,0,316.105,38,0.003120546,1,0,0,2,0,7,0,0,9,2,0,0,0,0,20
0,810024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,39,362,82568,17,0,458240,26364.27,10448,0,273920,0,0,0,548.458,62,0.002513615,8,1,74,0,0,55,3,0,32,1,73,6,1,3,249
0,810025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,51,2,27,255,49524,9,0,19395,18128,60532.5,0,461200,0,0,0,647.412,77,0.001119559,8,3,43,0,0,98,0,0,20,1,22,14,0,0,201
0,810026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,49,463,159445,14,0,23040,18432,0,0,273549.25,0,0,0,153.436,17,0.000920851,6,0,13,1,0,18,0,0,10,0,0,0,2,0,44
0,810027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,98,891,822815,25,0,23040,18432,0,0,0,0,0,0,233.901,27,0.002123357,6,0,5,0,0,10,0,0,10,0,1,0,0,0,26
0,810028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,62,643,440366,24,0,10450,33990,57650,0,0,0,0,0,255.359,28,0.004277188,6,2,23,0,0,108,1,1,24,0,58,3,3,0,223
0.304,810029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,1,40,397,324444,16,1,9322.5,15599.65,64,0,160000,0,0,0,225.113,25,0.005541454,5,16,32,0,0,80,0,1,10,0,95,2,0,0,236
0,810030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,102,884,2643568,34,0,25481.5,20385.2,0,0,0,0,0,0,144.457,17,0.007218148,5,7,7,0,0,33,0,0,1,0,1,0,0,0,49
0,810031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,11520,9216,0,0,0,0,0,0,13.391,4,0.006032736,6,6,1,0,0,14,0,0,3,0,12,10,0,0,46
0,810032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,30,3,11,110,29039,7,0,12084,15862,124524,0,0,0,0,0,60.492,6,0.00378822,6,11,23,0,0,58,1,0,17,3,26,16,0,0,155
0,810033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,1,44,450,236024,16,0,3369,18128,67142.4,0,0,0,0,0,597.652,63,0.001559591,6,7,38,0,0,118,4,0,24,1,143,45,0,1,381
1.407,810034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,1,125,1243,810599,32,8,9781.3,25650.009,36172.5,9889.308,0,0,0,0,2882.998,355,0.000799413,6,6,57,1,0,104,3,2,46,1,87,38,5,2,352
1.244,810035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,37,2,163,1666,1050548,52,0,25265.9,41019,9600,25600,0,0,0,0,787.761,91,0.001094882,6,2,26,0,0,64,1,6,25,0,100,8,0,0,232
0,810036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,2,136,1345,2589810,67,0,16881.7,25600,0,0,0,0,0,0,50.41,5,0.00309007,6,0,11,0,0,85,0,3,18,3,105,6,0,0,231
0,810037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,44,352,174328,22,0,8651.3,44404,0,0,0,0,0,0,1.407,2,0.002403809,1,0,0,0,0,1,0,0,1,0,3,0,0,0,5
0.445,810038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,38,382,205356,12,0,25860,25600,148378.215,0,0,0,0,0,141.452,15,0.000184576,1,12,21,0,0,58,0,3,5,0,29,5,0,0,133
0.304,810039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,64,723,243924,28,0,5963.25,25600,0,0,0,0,0,0,167.972,27,0.001929543,1,5,32,0,0,112,2,1,24,1,211,29,0,0,417
0.304,810040,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37,37,37,2,13,151,59910,6,0,12463,29795,28325,29458,0,0,0,0,525.77,66,0.001463242,6,5,17,0,0,59,1,1,22,0,50,18,0,1,174
0,810041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,20,202,262084,6,0,6085.325,18284,0,0,215490,105655,0,0,412.916,57,0.000529631,6,18,43,0,0,120,4,0,16,0,52,35,0,5,293
0,810042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,4,37,65118,1,0,834.75,33990,13596,0,63682.5,0,0,0,452.191,57,0.000363505,6,1,8,0,1,52,0,0,7,0,8,10,0,0,87
0,810043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,34,341,184595,10,0,17768.225,14214.58,90114,40960,193192.5,304990.72,0,0,682.666,82,0.001148398,6,0,1,0,1,33,0,2,12,0,4,0,1,0,54
0,810044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,75,734,873773,25,0,1816.5,14214.58,0,0,420225,0,0,0,493.368,58,0.000715715,5,0,2,0,0,24,0,0,26,0,0,5,1,0,58
0.304,810045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,3,30,309,116418,9,0,20480,33990,40622.5,0,0,0,0,0,276.689,37,0.001003355,5,0,8,0,0,34,0,0,8,0,26,2,0,0,78
0,810046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,110,2364,802926,44,9,28000,42850.5,225992.48,0,230600,0,0,0,690.106,92,0.000715521,5,0,2,0,7,37,1,0,20,2,24,3,0,0,96
0,810047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,1,167,1771,1437042,43,0,30792.8,33618,0,320000,0,0,0,0,915.94,122,0.000798435,6,9,26,0,1,129,0,7,13,0,153,7,0,0,345
0,810048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,113,1144,445951,38,0,3232.5,8244.9855,0,0,0,0,0,0,782.083,86,0.00147783,5,1,10,0,0,33,0,1,8,0,40,7,0,0,100
0,810049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,11395.41,9116.328,0,0,0,0,0,0,962.502,104,0.003626538,6,0,0,0,0,9,0,1,5,0,1,0,0,0,16
0,810050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,101808.35,81446.68,0,0,0,0,0,0,724.264,83,0.001955492,7,0,1,1,0,3,0,0,0,0,0,0,0,0,5
0.141,810051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,69,73,2,44,437,81995,15,0,108016.5,60000,0,0,0,0,0,0,1408.949,165,0.001850903,7,3,22,0,0,62,4,1,8,1,185,4,0,1,291
1.548,810052,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,63.5,53,74,2,66,691,184034,23,0,44800,39037,154707,80795,0,0,0,0,1046.724,133,0.002275571,6,8,26,0,0,108,16,1,49,3,161,3,2,0,377
0.304,810053,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,47,47,47,1,12,140,26377,6,0,46189.5,14782.75,0,0,0,0,0,0,211.722,21,0.003158095,6,23,14,0,0,53,0,0,19,0,37,3,0,0,149
0,810054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,101808.35,81446.68,0,0,0,0,0,0,30.246,3,0.003640543,5,5,3,0,0,6,0,0,5,0,5,0,0,0,24
0,810055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,101808.35,81446.68,0,0,0,0,0,0,0,0,0.003448611,6,0,7,0,0,2,0,0,1,0,9,0,0,1,20
0,810056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,36,334,378619,22,0,83475,25600,0,0,0,0,0,0,30.55,4,0.002945056,6,0,2,0,0,48,0,1,74,1,62,2,2,0,192
0,810057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,10,100,142539,5,0,23714.25,33200,0,69822,0,0,0,0,40.632,5,0.00204324,6,0,8,0,0,46,2,0,18,1,102,9,0,0,186
0,810058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,0,0,0.002406821,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,810059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,0,0,0.004187573,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,810060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,0,0,0.00624419,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,810061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,0,0,0.005268213,11,0,0,0,0,0,0,0,0,0,5,0,0,0,5
0,810062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,0,0,0.004352109,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,810063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,84975,67980,0,0,0,0,0,0,10.082,1,0.0043065,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.103,810064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,174,1914,2218268,58,0,84975,67980,0,0,0,0,0,0,112.005,12,0.00465865,11,0,1,0,0,9,0,0,4,0,26,1,0,0,41
1.103,810065,0,12,0,0,1,0,5,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,58.5,55,62,2,70,769,837474,24,0,72000,48088,0,0,0,0,0,0,91.042,10,0.004669229,6,4,19,1,0,28,9,1,9,0,111,11,2,1,196
0,810066,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,62.5,62,63,2,32,309,103375,10,0,81614.16,61643.95,141625,0,0,0,0,0,124.901,17,0.004003611,12,6,17,0,0,58,1,1,30,0,85,14,0,4,216
0,810067,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,2,46,44,48,0,72,679,213580,19,0,34120.35,79310,113110.75,78360,0,0,0,0,211.722,21,0.003179611,12,5,16,1,0,39,2,2,29,0,151,20,0,0,265
0,810068,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,55.66666667,31,69,3,11,111,51374,4,0,121065,67073.6,0,0,0,0,0,0,472.405,56,0.001160354,8,1,11,1,0,42,2,1,23,0,132,7,1,3,224
0,810069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,41,417,323814,17,0,70606.25,92114,0,0,0,0,0,0,347.504,39,0.001124046,8,2,13,1,0,48,13,2,11,0,131,6,0,2,229
0,810070,0,7,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,3,0,4,49,49,49,2,32,340,174357,14,0,112969.5,85736,0,0,0,0,0,0,40.632,5,0.002705065,12,0,22,0,0,35,4,1,34,1,147,8,0,1,253
0,810071,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,3,52,52,52,1,46,460,242411,23,0,112733.5,70430.25,0,0,0,0,0,0,10.386,2,0.002575282,12,3,50,0,0,64,15,0,16,0,109,32,0,3,292
0.304,820023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,33,49,2,72,773,385162,18,0,23040,18432,0,6760.1,1655040,0,0,0,650.876,72,0.000863897,1,0,0,7,0,53,0,0,27,3,3,0,0,1,94
0.304,820024,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,32.4,16,43,5,70,669,134355,26,2,12430,30405,11216.7,13436.83,0,0,0,0,671.98,75,0.000925587,1,16,261,1,2,303,4,7,73,0,236,21,0,4,928
2.319,820025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,1,169,1639,624419,47,0,188660.5,12205.92,31170,0,56158,0,0,0,2227.896,260,0.000210921,7,10,116,1,0,203,12,4,56,0,100,17,2,9,530
0.654,820026,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,40.33333333,29,59,3,51,471,107102,14,0,14798,22458.59,11425,57178,273549.25,0,0,0,1021.032,117,0.000787665,5,10,126,1,2,182,1,2,34,1,179,21,2,8,569
1.103,820027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,2,43,390,203682,15,0,35750,8180.26,8031.9,0,0,0,0,0,622.836,71,0.001540149,5,0,27,0,0,75,0,1,11,0,59,4,1,1,179
1.103,820028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,43,2,62,571,344130,38,0,4400,8079.5,0,0,0,0,0,0,40.469,5,0.002370612,5,0,6,0,0,29,0,0,9,0,30,2,0,0,76
0,820029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,22,194,556987,8,0,25481.5,20385.2,0,0,0,0,0,0,70.574,7,0.004079124,5,0,1,0,0,2,0,0,1,0,1,0,0,0,5
0,820030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,3,26,77752,1,0,25481.5,20385.2,0,0,0,0,0,0,80.656,8,0.005591152,5,0,1,0,0,3,0,0,1,0,0,0,0,0,5
0,820031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,25481.5,20385.2,0,0,0,0,0,0,0,0,0.006160095,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,820032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,1,43,424,455735,16,0,20280.7,55650,19390.8,41792,0,0,0,0,71.019,9,0.00392237,6,1,8,0,0,34,0,2,24,0,36,7,0,0,112
0.141,820033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,38,2,93,1012,1674768,32,0,14916,5132.49,12542100,15040.3,284460,0,0,0,895.149,110,0.001717039,6,7,62,0,0,136,2,0,20,0,131,35,0,8,401
1.103,820034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,1,61,609,210291,20,4,10112,26796,28938,0,0,0,0,0,3258.684,378,0.000666606,6,1,32,0,0,160,2,3,75,2,68,18,1,0,362
0,820035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,1,326,3586,1880385,101,10,5376,5224,7894.8,25600,0,0,0,0,1266.189,160,0.000556404,6,3,30,0,0,127,9,4,31,0,160,38,2,0,404
0,820036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,26,35,2,148,1513,1989590,72,0,13646.1,23413.5,42294,0,0,0,0,0,113.412,14,0.002342728,6,5,18,0,0,89,0,3,14,0,150,15,1,0,295
0,820037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,1,124,1344,1297897,62,0,25860,25600,925788,0,0,0,0,0,91.042,10,0.00312811,1,3,4,0,0,42,0,1,9,0,66,9,0,0,134
0.304,820038,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,46,44,48,0,86,919,804328,37,7,13912.5,18102,97992.455,0,0,0,0,0,165.37,22,0.001700693,1,3,29,0,1,114,3,2,29,0,121,17,1,0,320
0,820039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,17,170,284003,8,0,2614.437,12607.1,0,0,0,0,0,0,61.595,7,0.001699607,2,1,10,0,0,67,0,0,9,0,85,17,0,0,189
0,820040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,88,792,441497,22,0,8063.8815,6451.1052,0,0,0,0,0,0,50.714,6,0.000581785,2,7,14,0,0,40,0,0,14,0,13,0,1,0,89
0,820041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,9630.5,20394,0,0,0,0,0,0,306.744,42,0.002445857,2,2,4,0,0,12,0,0,0,0,0,0,0,0,18
0.304,820042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,27,281,267559,9,0,17768.225,14214.58,0,0,0,0,0,0,376.152,42,0.001839994,6,31,10,0,0,23,1,1,2,0,6,0,1,0,75
0,820043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,1,4,42,25892,2,0,16010.25,40109,0,0,0,0,0,0,378.167,46,0.001472679,6,11,10,0,0,40,0,1,7,0,106,8,0,1,184
0.141,820044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,4,38,27561,1,0,17768.225,14214.58,0,0,0,0,0,0,503.104,69,0.001466306,6,22,8,0,0,27,0,0,18,0,3,0,0,0,78
0,820045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,34,355,331287,17,0,7354.5,19350.4,0,0,0,0,0,0,183.682,20,0.00169931,6,9,22,0,0,59,0,5,9,0,150,4,0,0,258
0,820046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,6,63,69351,3,0,11395.41,9116.328,0,0,0,0,0,0,61.899,8,0.001845611,6,0,2,0,0,9,0,0,0,0,35,1,0,0,47
0,820047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,70,2774,599562,44,0,26222.28,9116.328,0,0,0,0,0,0,163.631,21,0.002468166,6,0,0,0,0,8,0,0,5,0,15,4,0,0,32
0,820048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,1,37,432,125693,15,0,14093.7,35840,0,0,0,0,0,0,120.984,12,0.002877952,6,2,16,1,0,125,1,1,19,0,118,33,0,0,316
0,820049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,77,828,246262,34,0,9159,62150,0,0,0,0,0,0,233.293,25,0.004472361,6,0,7,0,0,32,1,4,4,0,74,5,0,0,127
0,820050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,101808.35,81446.68,0,0,0,0,0,0,1031.348,132,0.002620779,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2
11.185,820051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,62,677,391525,17,0,1280,81446.68,0,0,0,0,0,0,4174.101,496,0.000377347,1,0,9,1,1,68,0,0,42,1,6,5,0,0,133
0.586,820052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,1,209,2125,1158831,69,0,12800,24926,963050,1019700,0,0,0,0,2891.046,344,0.000583331,6,11,34,5,1,110,1,1,16,1,145,18,0,2,345
