sample_index,x-tsne,y-tsne,cell_id,lat,long,min_walk_score,max_walk_score,mean_walk_score,med_sale_pbo_n,log_sum_cost_pedestrian_events,log_num_near_misses,log_n_rqst,log_access,log_dblprk,log_dnotyld,log_jywalk,log_lvisib,log_lwfws,log_nobikef,log_noswlk,log_other,log_prkint,log_prkswlk,log_speed,log_vrrlss,log_wlksig,log_xwalk,log_assist,log_bikes,log_drives,log_other.1,log_walks,log_num_walk_scores,log_sum_lane_cnt,log_sum_width,log_sum_area,log_num_streets,log_num_fire_incd,log_med_sale_res_y,log_med_sale_res_n,log_med_sale_com_y,log_med_sale_com_n,log_med_sale_ind_y,log_med_sale_ind_n,log_med_sale_pbo_y,log_sum_cost.y,log_num_events.y,log_dist,log_n_object,log_animals_insects,log_building.related,log_construction,log_food,log_others,log_police.property,log_service.complaint,log_street_sidewalk,log_traffic_sig0l,log_trash,log_trees_plants,log_water.leak,log_zoning_parking,log_n_request,avg_pop(K),avg_request,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,kmeans_11,kmeans_labels
3607,14.25866358,1.704353328,940047,39.15474,-84.57994,7,7,7,0,0.226338442,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.17847041,5.442461,11.56213468,1.793424749,1.101940079,10.71228238,10.94464744,12.66941353,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.803624793,3.850360345,-4.560095009,1.101940079,1.388791241,3.332561589,-4.605170186,-4.605170186,4.094511215,1.101940079,1.793424749,1.388791241,0.009950331,4.094511215,1.611435915,-4.605170186,3.526654599,5.323058758,93.59,2,0,0,2,3,1,0,5,0,6,5,0
3608,-3.394122258,1.792604984,940048,39.15699,-84.57994,44,48,46,0,-1.890475442,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,2.565718293,9.614538678,0.009950331,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.548644085,3.496810546,-4.45485293,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.947337701,1.101940079,0.009950331,0.698134722,-4.605170186,3.332561589,0.698134722,-4.605170186,3.17847041,4.204841862,93.59,1,1,2,0,2,0,3,2,7,0,4,2
3609,-7.638692027,-4.721143675,940049,39.15924,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-4.32241787,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,1,1,3,4,5,5,6,4,4,3,1
3610,5.152426802,-9.737230963,940050,39.16149,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.175254576,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,0,0,1,0,3,2,3,8,9,9,0
3611,5.152464943,-9.737257064,940051,39.16374,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.042152876,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,0,0,1,0,3,2,3,8,9,9,0
3612,-7.697628228,-4.663814267,940052,39.16599,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.731579684,1.793424749,-3.923285793,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,1,1,3,4,5,5,6,4,4,3,1
3613,-7.675731818,-4.677783911,940053,39.16824,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.108167703,1.388791241,-3.816489941,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,1,1,3,4,5,5,6,4,4,3,1
3614,-10.73702613,-3.308260253,940054,39.17049,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.54340116,8.346881625,15.37284727,4.369574427,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.728431522,2.565718293,-3.7199891,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,93.59,0,1,1,3,4,5,5,6,4,7,8,1
3615,4.150579553,-0.797761397,940055,39.17274,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.54340116,6.990265709,14.05971243,3.871409323,-4.605170186,11.58272211,11.35957858,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.798250328,2.565718293,-3.676403128,1.793424749,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.708716646,-4.605170186,-4.605170186,2.080690761,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.135928904,49.6,0,0,0,1,3,0,3,2,7,0,4,0
3616,4.356911142,-1.988517223,940056,39.17499,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.401530659,5.703815807,12.93543123,2.708716646,-4.605170186,11.58272211,11.35957858,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.107059072,0.009950331,-3.722512725,1.793424749,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,49.6,0,0,0,1,3,0,3,2,7,0,4,0
3617,-3.859718845,-6.337217644,940060,39.18399,-84.57994,4,4,4,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.044998515,5.164843115,12.18818873,1.947337701,-4.605170186,11.72305437,11.46050897,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.178181775,0.698134722,0.009950331,3.17847041,-4.605170186,-4.605170186,2.63977136,0.698134722,-4.605170186,3.091496896,-4.605170186,4.043226691,-4.605170186,-4.605170186,-4.605170186,4.787575073,49.6,2,1,1,3,4,5,5,6,4,4,3,1
3618,-2.131099227,7.824194609,940061,39.18624,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.737907685,5.857961726,12.88133588,2.63977136,-4.605170186,11.79505472,11.58625037,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.329726371,0.698134722,-4.605170186,2.303584593,-4.605170186,-4.605170186,2.080690761,-4.605170186,0.009950331,2.080690761,-4.605170186,3.555633735,-4.605170186,-4.605170186,-4.605170186,4.127295662,49.6,1,1,2,0,1,2,4,7,3,2,2,2
3619,-2.100546112,7.798598236,940062,39.18849,-84.57994,44,48,46,0,0.226338442,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.773213527,5.129957885,11.19586964,1.611435915,-4.605170186,12.0607174,11.35957858,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.426398307,3.296207168,-4.505708726,0.698134722,-4.605170186,2.833801406,-4.605170186,-4.605170186,2.303584593,-4.605170186,-4.605170186,3.044998515,-4.605170186,4.219654753,-4.605170186,-4.605170186,-4.605170186,4.753676394,49.6,2,1,2,0,1,2,4,7,3,2,2,2
3620,-4.184877848,-2.700033818,940063,39.19074,-84.57994,26,26,26,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,1.388791241,3.784416881,10.36072282,0.698134722,-4.605170186,11.71826759,11.6477536,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.878093887,2.63977136,-4.473994829,0.698134722,-4.605170186,3.466048354,-4.605170186,-4.605170186,2.485739636,0.009950331,1.101940079,0.698134722,0.009950331,4.430935839,-4.605170186,-4.605170186,-4.605170186,4.90534885,49.6,3,1,1,3,4,5,5,6,4,4,3,1
3621,-3.775403021,-6.41909563,940064,39.19299,-84.57994,2,2,2,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.828858764,6.234430333,12.77214472,3.135928904,-4.605170186,11.73225383,11.33668947,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-4.297919043,0.698134722,-4.605170186,3.555633735,-4.605170186,-4.605170186,2.996232149,-4.605170186,0.698134722,2.303584593,-4.605170186,4.007514987,1.793424749,0.009950331,-4.605170186,4.859889921,49.6,3,1,1,3,4,5,5,6,4,4,3,1
3622,-3.389738334,8.972963306,940065,39.19524,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.466048354,5.768352245,11.59253125,2.773213527,-4.605170186,11.86990043,11.32248516,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.341421117,0.698134722,-4.322116357,2.485739636,1.388791241,3.332561589,-4.605170186,-4.605170186,2.996232149,-4.605170186,0.009950331,0.698134722,-4.605170186,4.736286164,1.611435915,-4.605170186,-4.605170186,5.159112769,49.6,4,1,2,0,2,4,1,0,6,3,6,2
3623,-3.088064166,8.837116693,940066,39.19749,-84.57994,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.912222985,6.388578212,12.655931,3.219275745,-4.605170186,11.58272211,11.35957858,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.102676422,1.793424749,-4.416896296,2.485739636,-4.605170186,3.135928904,-4.605170186,-4.605170186,3.135928904,0.698134722,-4.605170186,1.611435915,-4.605170186,4.276804998,1.388791241,-4.605170186,0.698134722,4.875273656,49.6,3,1,2,0,2,4,4,0,6,3,6,2
3624,8.31663797,11.14760405,940067,39.19974,-84.57994,50,50,50,0,0.705569701,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,0.009950331,4.477450444,6.956554967,13.15283634,3.713815939,-4.605170186,11.50201122,11.25241761,-4.605170186,11.33910777,-4.605170186,-4.605170186,-4.605170186,6.239456796,4.094511215,-4.534177755,1.793424749,-4.605170186,3.689129423,-4.605170186,1.101940079,4.043226691,0.698134722,0.009950331,2.833801406,-4.605170186,4.585069514,2.485739636,-4.605170186,0.009950331,5.442461,49.6,5,0,0,2,1,2,4,7,3,2,2,0
3625,2.92523008,6.147338699,950014,39.08049,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,4.787575073,11.82268706,0.698134722,-4.605170186,10.04585523,9.822711785,-4.605170186,-4.605170186,14.34584465,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.369797872,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,18.43,0,0,2,2,1,2,4,7,3,2,2,2
3626,-1.308756955,-7.254847138,950015,39.08274,-84.5822,13,13,13,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,5.424994069,7.771492976,14.48902579,3.912222985,-4.605170186,10.46880165,9.822711785,14.34584465,-4.605170186,14.34584465,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.503697488,0.009950331,-4.605170186,0.009950331,-4.605170186,-4.605170186,2.303584593,0.009950331,-4.605170186,1.388791241,-4.605170186,2.708716646,-4.605170186,-4.605170186,-4.605170186,3.434309733,18.43,2,1,1,3,0,3,2,3,2,5,7,1
3627,2.211078107,5.078670032,950016,39.08499,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.513469068,7.780725063,14.56887052,4.234251422,-4.605170186,10.92367891,9.822711785,12.81230283,12.64535933,-4.605170186,-4.605170186,-4.605170186,4.61644637,2.398803951,-4.525604023,0.009950331,3.496810546,2.833801406,-4.605170186,-4.605170186,4.430935839,1.388791241,0.009950331,2.485739636,0.009950331,4.111037785,0.698134722,-4.605170186,0.009950331,5.375324703,18.43,12,0,2,2,1,0,3,2,7,0,4,2
3628,2.793392188,-15.78127252,950017,39.08724,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,10.04585523,9.822711785,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.416119901,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,18.43,0,0,1,1,0,3,2,3,2,5,7,1
3629,11.84860958,2.720655195,950024,39.10299,-84.5822,19,19,19,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.466048354,5.817140921,12.2773137,2.773213527,-4.605170186,10.34595971,10.45748789,10.70996364,11.42934829,-4.605170186,-4.605170186,-4.605170186,4.390317173,2.080690761,-4.280834949,1.611435915,0.009950331,1.793424749,1.101940079,-4.605170186,3.689129423,1.101940079,0.009950331,2.198335072,-4.605170186,4.625070848,1.793424749,-4.605170186,0.009950331,5.147552615,103.97,2,0,0,2,3,1,0,5,0,6,5,0
3630,-6.551375987,4.519311501,950025,39.10524,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.828858764,6.107045159,12.55898054,3.135928904,-4.605170186,10.73900219,10.51585869,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.278012613,3.135928904,-4.448067211,1.611435915,3.258481079,2.773213527,-4.605170186,-4.605170186,4.094511215,-4.605170186,0.698134722,1.611435915,-4.605170186,4.574814066,1.947337701,-4.605170186,0.698134722,5.370684539,103.97,2,1,2,0,2,4,1,4,1,8,1,2
3631,-4.930693747,-9.716530252,950026,39.10749,-84.5822,43,43,43,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.343935284,4.962914558,7.277254637,13.25642215,3.367640598,-4.605170186,11.00210001,10.82514904,10.9024399,11.15063493,-4.605170186,-4.605170186,-4.605170186,6.450356672,4.276804998,-4.522461527,1.611435915,2.080690761,3.434309733,-4.605170186,-4.605170186,4.709620287,3.401530659,0.698134722,2.198335072,0.698134722,5.278165678,2.833801406,1.101940079,0.009950331,6.01618155,103.97,4,1,1,3,4,5,5,6,4,4,3,1
3632,2.790541116,-5.648388274,950027,39.10974,-84.5822,63,63,63,0,0.107059072,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,0.698134722,3.219275745,5.549114995,11.93878133,2.198335072,-4.605170186,10.64896014,10.57513041,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.031132276,3.806884687,-4.350540371,1.611435915,1.388791241,3.689129423,-4.605170186,-4.605170186,4.820362208,1.793424749,1.793424749,2.890927159,-4.605170186,5.598458995,3.367640598,0.698134722,0.698134722,6.216626061,103.97,5,0,0,1,0,3,2,3,2,5,7,0
3633,-5.033485407,-9.959934325,950028,39.11199,-84.5822,44,48,46,0,0.107059072,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.198335072,4.442768897,10.57188112,1.101940079,-4.605170186,10.51451042,10.42174579,10.56591802,9.467306245,-4.605170186,-4.605170186,-4.605170186,5.780870051,3.526654599,-4.395318664,0.698134722,1.793424749,3.689129423,-4.605170186,-4.605170186,4.499920775,1.388791241,1.793424749,3.17847041,-4.605170186,5.693765808,2.303584593,-4.605170186,1.101940079,6.173806937,103.97,5,1,1,3,4,5,5,6,4,4,3,1
3634,2.715877678,-5.78003023,950029,39.11424,-84.5822,58,66,62,0,1.140393823,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,3.828858764,6.180037357,12.40750627,2.63977136,-4.605170186,9.967893721,10.04585523,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,8.024046045,5.860814713,-4.55661081,0.698134722,2.565718293,3.932021692,-4.605170186,2.565718293,5.141722034,1.388791241,1.388791241,4.605270181,-4.605170186,5.575986981,2.398803951,-4.605170186,1.611435915,6.455214286,103.97,6,0,0,1,0,3,2,3,2,5,7,0
3635,-7.157299868,-9.778428877,950030,39.11649,-84.5822,44,48,46,0,0.107059072,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.526654599,5.891671836,12.38645486,2.708716646,-4.605170186,9.103463151,10.15034802,9.862666079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.077050325,3.806884687,-4.409657351,0.698134722,2.63977136,4.189806246,-4.605170186,-4.605170186,5.710460129,2.398803951,0.009950331,3.761432647,-4.605170186,6.133419735,4.369574427,0.009950331,1.611435915,6.890619293,103.97,9,1,1,3,4,5,5,6,4,4,3,1
3636,-6.537109262,4.622914177,950031,39.11874,-84.5822,44,48,46,0,0.107059072,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,2.996232149,8.449344665,0.009950331,-4.605170186,9.681461189,10.05509257,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.208780986,3.044998515,-4.24412632,0.698134722,0.698134722,4.159039321,-4.605170186,-4.605170186,4.897914424,-4.605170186,1.101940079,3.091496896,-4.605170186,5.627657084,3.951436008,-4.605170186,1.611435915,6.327954641,103.97,5,1,2,0,2,4,1,4,1,8,1,2
3637,-6.975794669,-9.429098218,950032,39.12099,-84.5822,47,47,47,0,0.795703769,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.430935839,6.837343544,13.06390767,3.737907685,-4.605170186,10.20466601,10.25937754,13.78038586,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.687659868,3.496810546,-4.099646855,0.698134722,2.080690761,3.17847041,-4.605170186,-4.605170186,4.553982149,0.009950331,1.611435915,3.932021692,0.009950331,5.332767101,3.091496896,0.009950331,1.101940079,6.035505356,103.97,4,1,1,3,4,5,5,6,4,4,3,1
