"cell_id","lat_cell","long_cell","sum_cost","num_events"
650062,39.1884981121684,-84.5144190305245,438.991,51
650063,39.1907481141569,-84.5144190305201,403.888,42
650064,39.1929981161446,-84.5144190305157,51.513,6
650066,39.1974981201178,-84.514419030507,10.082,1
650067,39.1997481221032,-84.5144190305026,50.41,5
660020,39.0939985075441,-84.5166782437544,80.96,9
660021,39.0962485095723,-84.5166782437503,1024.709,109
660022,39.0984985115998,-84.5166782437462,3612.715,403
660023,39.1007485136265,-84.516678243742,2108.644,223
660024,39.1029985156525,-84.5166782437379,2919.242,319
660025,39.1052485176777,-84.5166782437338,2360.538,274
660026,39.1074985197021,-84.5166782437297,2039.831,216
660027,39.1097485217258,-84.5166782437256,1400.444,147
660028,39.1119985237487,-84.5166782437214,2881.643,314
660029,39.1142485257709,-84.5166782437173,2219.25,241
660030,39.1164985277923,-84.5166782437132,2526.064,270
660031,39.1187485298129,-84.5166782437091,946.35,107
660032,39.1209985318328,-84.5166782437049,378.549,42
660033,39.1232485338519,-84.5166782437008,487.641,54
660034,39.1254985358702,-84.5166782436967,810.151,85
660035,39.1277485378878,-84.5166782436926,3805.234,395
660036,39.1299985399047,-84.5166782436884,605.224,61
660037,39.1322485419207,-84.5166782436843,30.246,3
660038,39.134498543936,-84.5166782436802,788.234,91
660039,39.1367485459505,-84.5166782436761,368.559,43
660040,39.1389985479643,-84.5166782436719,20.164,2
660041,39.1412485499773,-84.5166782436678,221.804,22
660042,39.1434985519896,-84.5166782436637,285.251,33
660043,39.1457485540011,-84.5166782436596,191.558,19
660044,39.1479985560118,-84.5166782436554,112.005,12
660045,39.1502485580217,-84.5166782436513,275.664,31
660046,39.1524985600309,-84.5166782436472,212.825,22
660047,39.1547485620394,-84.516678243643,141.756,16
660048,39.1569985640471,-84.5166782436389,235.612,30
660049,39.159248566054,-84.5166782436348,71.677,8
660050,39.1614985680601,-84.5166782436307,950.77,119
660051,39.1637485700655,-84.5166782436265,2278.484,254
660052,39.1659985720701,-84.5166782436224,1044.265,109
660053,39.168248574074,-84.5166782436183,80.656,8
660054,39.1704985760771,-84.5166782436142,71.019,9
660055,39.1727485780795,-84.51667824361,133.272,15
660056,39.1749985800811,-84.5166782436059,50.714,6
660057,39.1772485820819,-84.5166782436018,30.246,3
660058,39.1794985840819,-84.5166782435976,71.019,9
660059,39.1817485860812,-84.5166782435935,100.82,10
660060,39.1839985880797,-84.5166782435894,20.164,2
660061,39.1862485900775,-84.5166782435853,10.082,1
660062,39.1884985920745,-84.5166782435811,80.656,8
660063,39.1907485940707,-84.516678243577,181.78,19
660067,39.1997486020481,-84.5166782435605,151.23,15
670020,39.093998943524,-84.5189374568302,223.352,25
670021,39.0962489455594,-84.5189374568263,1424.775,162
670022,39.098498947594,-84.5189374568225,2757.777,298
670023,39.1007489496279,-84.5189374568186,2423.809,260
670024,39.102998951661,-84.5189374568147,2304.486,254
670025,39.1052489536934,-84.5189374568108,3245.506,371
670026,39.1074989557249,-84.5189374568069,1682.513,187
670027,39.1097489577558,-84.5189374568031,964.054,103
670028,39.1119989597858,-84.5189374567992,1506.284,163
670029,39.1142489618151,-84.5189374567953,1554.883,171
670030,39.1164989638437,-84.5189374567914,1302.551,144
670031,39.1187489658714,-84.5189374567876,519.434,62
670032,39.1209989678984,-84.5189374567837,202.389,23
670033,39.1232489699246,-84.5189374567798,627.29,64
670034,39.1254989719501,-84.5189374567759,921.987,98
670035,39.1277489739748,-84.518937456772,5068.397,536
670036,39.1299989759988,-84.5189374567681,1121.612,114
670037,39.132248978022,-84.5189374567643,264.946,30
670038,39.1344989800444,-84.5189374567604,2659.662,285
670039,39.136748982066,-84.5189374567565,981.475,115
670040,39.1389989840869,-84.5189374567526,410.011,49
670041,39.141248986107,-84.5189374567488,884.451,99
670042,39.1434989881264,-84.5189374567449,2498.123,281
670043,39.145748990145,-84.518937456741,780.513,84
670044,39.1479989921628,-84.5189374567371,403.429,49
670045,39.1502489941798,-84.5189374567332,786.849,88
670046,39.1524989961961,-84.5189374567293,204.949,23
670047,39.1547489982116,-84.5189374567255,171.698,18
670048,39.1569990002264,-84.5189374567216,164.734,22
670049,39.1592490022404,-84.5189374567177,20.164,2
670050,39.1614990042536,-84.5189374567138,1145.651,132
670051,39.1637490062661,-84.5189374567099,1120.616,133
670052,39.1659990082778,-84.5189374567061,1110.653,134
670053,39.1682490102888,-84.5189374567022,174.653,23
670054,39.1704990122989,-84.5189374566983,276.88,35
670055,39.1727490143084,-84.5189374566944,551.159,63
670056,39.174999016317,-84.5189374566905,556.674,68
670057,39.1772490183249,-84.5189374566867,451.279,54
670058,39.179499020332,-84.5189374566828,145.977,22
670059,39.1817490223383,-84.5189374566789,334.53,39
670061,39.1862490263487,-84.5189374566711,10.082,1
670062,39.1884990283528,-84.5189374566672,80.797,9
670063,39.1907490303561,-84.5189374566634,287.994,39
670064,39.1929990323586,-84.5189374566595,30.246,3
670065,39.1952490343604,-84.5189374566556,70.878,8
670066,39.1974990363614,-84.5189374566517,30.246,3
670067,39.1997490383616,-84.5189374566478,201.944,21
680020,39.0939993359058,-84.5211966699325,1529.875,172
680021,39.0962493379477,-84.5211966699289,1090.97,124
680022,39.0984993399888,-84.5211966699253,1656.828,181
680023,39.1007493420291,-84.5211966699216,1713.997,193
680024,39.1029993440687,-84.521196669918,1123.875,139
680025,39.1052493461075,-84.5211966699144,1258.264,146
680026,39.1074993481455,-84.5211966699107,652.17,71
680027,39.1097493501827,-84.5211966699071,1789.029,205
680028,39.1119993522192,-84.5211966699035,1737.329,197
680029,39.1142493542549,-84.5211966698999,2810.462,332
680030,39.1164993562899,-84.5211966698962,1620.826,194
680031,39.1187493583241,-84.5211966698926,400.424,47
680032,39.1209993603575,-84.521196669889,283.703,30
680033,39.1232493623901,-84.5211966698853,586.163,60
680034,39.125499364422,-84.5211966698817,1335.653,140
680035,39.1277493664531,-84.5211966698781,4343.616,455
680036,39.1299993684835,-84.5211966698744,2637.175,282
680037,39.1322493705131,-84.5211966698708,947.312,107
680038,39.1344993725419,-84.5211966698672,2427.051,277
680039,39.1367493745699,-84.5211966698636,1571.23,178
680040,39.1389993765972,-84.5211966698599,486.446,51
680041,39.1412493786237,-84.5211966698563,668.226,70
680042,39.1434993806495,-84.5211966698527,1693.925,177
680043,39.1457493826744,-84.521196669849,304.666,32
680044,39.1479993846987,-84.5211966698454,81.759,9
680045,39.1502493867221,-84.5211966698418,222.716,25
680046,39.1524993887448,-84.5211966698381,30.246,3
680047,39.1547493907667,-84.5211966698345,10.386,2
680048,39.1569993927878,-84.5211966698309,30.854,5
680049,39.1592493948082,-84.5211966698273,123.798,16
680050,39.1614993968278,-84.5211966698236,2623.851,296
680051,39.1637493988466,-84.52119666982,975.819,109
680052,39.1659994008647,-84.5211966698163,1352.657,148
680053,39.168249402882,-84.5211966698127,116.063,18
680054,39.1704994048986,-84.5211966698091,96.062,16
680055,39.1727494069143,-84.5211966698054,143.354,16
680056,39.1749994089293,-84.5211966698018,113.716,15
680057,39.1772494109436,-84.5211966697982,243.375,26
680058,39.179499412957,-84.5211966697946,120.984,12
680059,39.1817494149697,-84.5211966697909,744.665,84
680060,39.1839994169817,-84.5211966697873,120.984,12
680061,39.1862494189929,-84.5211966697836,10.082,1
680062,39.1884994210032,-84.52119666978,50.41,5
680063,39.1907494230129,-84.5211966697764,208.985,30
680064,39.1929994250217,-84.5211966697728,71.182,9
680065,39.1952494270298,-84.5211966697691,73.388,11
680066,39.1974994290372,-84.5211966697655,213.433,24
680067,39.1997494310437,-84.5211966697619,1088.728,132
690020,39.0939996846897,-84.5234558830585,1624.312,188
690021,39.0962496867373,-84.5234558830552,724.411,83
690022,39.0984996887841,-84.5234558830518,426.236,47
690023,39.1007496908302,-84.5234558830484,2101.875,237
690024,39.1029996928754,-84.5234558830451,1782.785,203
690025,39.10524969492,-84.5234558830417,376.597,44
690026,39.1074996969637,-84.5234558830383,286.213,33
690027,39.1097496990067,-84.5234558830349,456.2,48
690028,39.1119997010489,-84.5234558830315,799.554,95
690029,39.1142497030903,-84.5234558830282,1019.632,141
690030,39.1164997051309,-84.5234558830248,1156.228,132
690031,39.1187497071708,-84.5234558830214,1398.011,157
690032,39.12099970921,-84.523455883018,441.056,52
690033,39.1232497112483,-84.5234558830147,601.265,67
690034,39.1254997132859,-84.5234558830113,1151.363,118
690035,39.1277497153227,-84.5234558830079,1393.48,151
690036,39.1299997173588,-84.5234558830045,721.337,76
690037,39.132249719394,-84.5234558830011,141.148,14
690038,39.1344997214285,-84.5234558829978,546.139,57
690039,39.1367497234623,-84.5234558829944,606.327,62
690040,39.1389997254952,-84.523455882991,1846.277,201
690041,39.1412497275274,-84.5234558829876,679.715,73
690042,39.1434997295589,-84.5234558829843,1248.719,133
690043,39.1457497315895,-84.5234558829809,424.547,43
690044,39.1479997336194,-84.5234558829775,30.246,3
690045,39.1502497356485,-84.5234558829741,112.005,12
