"cell_id","lat_cell","long_cell","animals_insects","building related","construction","food","others","police property","service complaint","street_sidewalk","traffic_signal","trash","trees_plants","water leak","zoning_parking","n_request"
620057,39.1772464008667,-84.5076413915846,1,2,0,0,4,0,0,2,0,2,0,0,0,11
620058,39.1794964028314,-84.5076413915795,0,0,0,0,2,0,0,3,0,0,0,0,0,5
620059,39.1817464047954,-84.5076413915744,0,0,0,0,1,0,0,1,0,0,0,0,0,2
620060,39.1839964067587,-84.5076413915693,0,0,0,0,6,0,0,2,0,1,0,0,0,9
620066,39.1974964185225,-84.5076413915388,0,0,0,0,1,0,0,1,0,0,0,0,0,2
620067,39.1997464204805,-84.5076413915338,0,1,0,0,1,0,0,0,0,0,0,0,0,2
630021,39.0962469400188,-84.5099006047094,1,25,2,10,45,0,0,7,1,0,0,0,0,91
630022,39.0984969420206,-84.5099006047046,1,24,5,4,186,4,0,28,4,0,0,0,1,257
630023,39.1007469440215,-84.5099006046997,1,45,1,11,153,1,0,82,3,4,4,0,1,306
630024,39.1029969460217,-84.5099006046949,8,76,1,21,107,0,0,35,0,8,0,0,0,256
630025,39.1052469480212,-84.50990060469,6,130,3,8,233,9,1,82,1,11,1,1,0,486
630026,39.1074969500199,-84.5099006046852,2,27,1,3,107,2,1,30,0,1,0,0,0,174
630027,39.1097469520179,-84.5099006046804,2,38,0,6,155,4,1,19,3,45,3,1,0,277
630028,39.1119969540151,-84.5099006046755,4,118,2,0,190,8,4,93,2,248,8,4,2,683
630029,39.1142469560116,-84.5099006046706,4,133,0,0,206,37,9,56,3,287,49,9,4,797
630030,39.1164969580073,-84.5099006046658,0,107,3,0,107,22,6,38,1,155,37,0,0,476
630031,39.1187469600022,-84.509900604661,10,98,0,0,194,7,6,46,3,89,20,3,0,476
630032,39.1209969619964,-84.5099006046561,0,10,0,6,27,1,0,4,0,2,0,0,0,50
630033,39.1232469639899,-84.5099006046513,2,27,0,0,47,0,0,15,2,17,16,0,0,126
630034,39.1254969659826,-84.5099006046464,0,24,0,0,36,0,0,3,0,22,3,0,0,88
630035,39.1277469679745,-84.5099006046416,0,29,0,0,81,1,0,14,1,18,13,0,2,159
630036,39.1299969699657,-84.5099006046367,0,123,3,33,246,4,0,73,0,115,23,1,6,627
630037,39.1322469719562,-84.5099006046319,12,116,0,12,298,7,0,65,2,252,23,0,8,795
630038,39.1344969739458,-84.509900604627,1,11,0,0,118,1,1,20,2,75,15,0,10,254
630039,39.1367469759348,-84.5099006046222,1,0,0,0,47,0,1,15,2,0,4,0,0,70
630040,39.138996977923,-84.5099006046173,5,57,0,0,94,3,1,14,0,287,26,0,21,508
630041,39.1412469799104,-84.5099006046125,0,3,0,0,59,2,0,20,1,32,4,0,2,123
630042,39.1434969818971,-84.5099006046077,0,8,0,4,58,1,0,4,0,65,16,0,0,156
630044,39.1479969858682,-84.509900604598,0,15,0,0,41,2,2,22,0,68,8,0,1,159
630045,39.1502469878526,-84.5099006045931,13,47,1,1,265,7,2,48,0,220,57,0,6,667
630046,39.1524969898362,-84.5099006045883,11,21,1,0,45,3,0,13,1,21,2,2,0,120
630050,39.1614969977634,-84.5099006045689,0,0,0,0,2,0,0,1,0,0,0,0,0,3
630051,39.1637469997433,-84.509900604564,0,0,0,0,24,0,0,20,0,1,0,0,0,45
630052,39.1659970017224,-84.5099006045592,0,2,0,0,3,0,0,9,0,0,0,0,0,14
630053,39.1682470037008,-84.5099006045543,0,2,0,0,10,0,0,9,2,0,0,0,0,23
630054,39.1704970056785,-84.5099006045495,0,0,0,0,0,1,0,0,0,1,0,0,0,2
630055,39.1727470076554,-84.5099006045446,0,1,0,0,6,0,0,1,0,1,0,0,0,9
630056,39.1749970096315,-84.5099006045398,0,0,0,0,27,1,0,16,0,0,0,2,0,46
630057,39.1772470116069,-84.5099006045349,32,17,0,0,67,0,1,22,0,4,4,2,0,149
630058,39.1794970135816,-84.5099006045301,13,11,0,0,45,3,1,5,0,0,0,0,0,78
630059,39.1817470155554,-84.5099006045252,1,1,0,0,6,0,0,1,0,0,0,0,0,9
630060,39.1839970175286,-84.5099006045204,0,0,0,0,0,0,0,0,0,1,0,0,0,1
630061,39.1862470195009,-84.5099006045155,1,4,0,0,13,0,0,3,0,0,0,0,0,21
630062,39.1884970214726,-84.5099006045107,1,2,0,0,4,1,0,0,0,1,0,0,0,9
630065,39.1952470273829,-84.5099006044961,0,0,0,0,1,0,0,1,0,0,0,0,0,2
630067,39.1997470313194,-84.5099006044864,0,0,0,0,4,0,0,1,0,0,0,0,0,5
640020,39.0939975047903,-84.5121598176937,0,0,0,0,1,0,0,1,0,0,0,0,0,2
640021,39.0962475068021,-84.5121598176891,0,3,0,0,28,0,0,2,2,0,0,0,0,35
640022,39.0984975088131,-84.5121598176844,0,17,2,0,57,0,0,18,0,0,0,3,0,97
640023,39.1007475108233,-84.5121598176799,3,76,2,36,425,2,0,108,2,11,0,1,2,668
640024,39.1029975128329,-84.5121598176752,1,50,3,37,242,4,0,58,2,3,0,1,3,404
640025,39.1052475148416,-84.5121598176706,7,103,1,7,195,1,0,60,1,12,0,1,0,388
640026,39.1074975168496,-84.512159817666,2,70,3,6,294,3,1,87,3,32,4,2,0,507
640027,39.1097475188569,-84.5121598176614,6,191,1,13,430,7,1,99,5,154,1,5,1,914
640028,39.1119975208634,-84.5121598176568,2,179,0,3,454,11,9,71,3,230,8,0,1,971
640029,39.1142475228691,-84.5121598176522,3,158,0,0,208,12,0,30,1,151,33,1,2,599
640030,39.1164975248741,-84.5121598176476,2,103,0,0,133,10,1,25,0,185,21,0,0,480
640031,39.1187475268783,-84.512159817643,17,53,0,0,107,0,0,33,1,118,15,2,0,346
640032,39.1209975288818,-84.5121598176384,0,29,0,0,22,0,0,3,0,48,5,0,0,107
640033,39.1232475308845,-84.5121598176338,0,33,0,0,60,2,0,16,0,82,12,0,0,205
640034,39.1254975328865,-84.5121598176292,0,14,0,0,62,2,2,8,2,55,6,0,0,151
640035,39.1277475348877,-84.5121598176245,5,48,0,0,309,4,2,51,0,115,5,5,1,545
640036,39.1299975368881,-84.5121598176199,0,8,0,0,32,0,0,20,2,16,2,0,0,80
640037,39.1322475388878,-84.5121598176153,1,0,0,1,13,1,0,21,1,1,0,0,0,39
640038,39.1344975408867,-84.5121598176107,0,0,0,0,17,0,0,2,0,0,0,1,0,20
640040,39.1389975448823,-84.5121598176015,1,114,0,4,209,3,2,20,5,229,42,0,2,631
640041,39.141247546879,-84.5121598175969,1,20,0,0,79,3,1,12,0,67,7,0,0,190
640042,39.1434975488749,-84.5121598175923,3,24,0,0,61,4,2,26,0,220,13,1,0,354
640043,39.1457475508701,-84.5121598175877,7,47,0,0,95,2,7,18,0,283,27,0,0,486
640044,39.1479975528645,-84.512159817583,1,42,3,0,129,7,3,52,0,208,35,0,1,481
640045,39.1502475548581,-84.5121598175784,7,12,0,6,78,3,1,49,1,161,5,0,3,326
640046,39.152497556851,-84.5121598175738,5,10,0,0,31,3,0,9,0,115,22,1,0,196
640047,39.1547475588431,-84.5121598175692,0,0,0,0,0,0,0,0,1,0,0,0,0,1
640048,39.1569975608345,-84.5121598175646,0,0,0,0,1,0,0,1,0,11,0,0,0,13
640051,39.1637475668041,-84.5121598175508,0,0,0,2,18,0,0,30,0,0,0,0,0,50
640052,39.1659975687925,-84.5121598175462,0,4,0,19,48,0,0,36,1,1,0,0,0,109
640053,39.1682475707801,-84.5121598175416,0,2,0,0,12,2,0,1,0,3,1,1,1,23
640054,39.1704975727669,-84.5121598175369,0,2,0,0,1,0,0,2,0,0,0,0,0,5
640055,39.172747574753,-84.5121598175323,4,18,0,0,60,9,1,12,2,114,53,0,3,276
640056,39.1749975767383,-84.5121598175277,0,18,0,0,42,4,2,7,2,162,15,0,1,253
640057,39.1772475787229,-84.5121598175231,1,0,0,0,3,0,0,1,0,1,1,0,0,7
640058,39.1794975807067,-84.5121598175185,7,6,0,0,17,1,1,2,0,2,0,0,0,36
640059,39.1817475826898,-84.5121598175139,17,5,0,0,35,3,0,12,0,1,0,0,0,73
640060,39.183997584672,-84.5121598175093,1,3,0,0,13,0,0,1,0,0,1,0,0,19
640061,39.1862475866536,-84.5121598175047,3,2,0,0,13,0,0,1,0,1,0,0,0,20
640062,39.1884975886344,-84.5121598175,8,7,0,0,19,2,1,13,0,2,0,0,0,52
640063,39.1907475906144,-84.5121598174954,23,18,0,0,41,1,0,9,0,0,0,0,0,92
640064,39.1929975925937,-84.5121598174908,15,14,0,0,17,0,0,1,0,1,0,0,0,48
640067,39.199747598527,-84.5121598174769,0,0,0,0,7,0,0,0,0,0,0,0,0,7
650020,39.0939980279662,-84.514419030708,0,4,0,0,91,0,0,8,0,0,0,0,0,103
650021,39.0962480299865,-84.5144190307036,0,1,1,0,10,1,0,2,0,0,0,0,0,15
650022,39.0984980320062,-84.5144190306992,2,92,0,2,76,3,1,41,1,2,0,0,1,221
650023,39.100748034025,-84.5144190306949,2,17,1,4,89,0,0,26,0,0,0,0,0,139
650024,39.1029980360431,-84.5144190306905,2,92,2,5,239,1,1,93,1,4,0,3,0,443
650025,39.1052480380605,-84.5144190306861,7,105,1,9,320,2,1,45,0,32,1,0,1,524
650026,39.107498040077,-84.5144190306818,3,65,5,8,273,1,0,37,0,40,1,1,0,434
650027,39.1097480420928,-84.5144190306774,14,129,1,19,229,3,2,68,9,91,2,0,2,569
650028,39.1119980441079,-84.5144190306731,5,157,0,11,261,7,2,82,2,111,4,3,2,647
650029,39.1142480461222,-84.5144190306687,7,214,2,2,362,27,2,45,2,129,11,0,0,803
650030,39.1164980481358,-84.5144190306643,9,197,1,0,229,5,3,41,8,270,30,1,0,794
650031,39.1187480501486,-84.5144190306599,2,23,0,0,67,6,1,39,0,138,9,0,0,285
650032,39.1209980521606,-84.5144190306556,18,77,0,0,224,12,2,44,2,214,42,0,0,635
650033,39.1232480541718,-84.5144190306512,22,67,1,0,197,10,2,35,1,162,13,1,1,512
650034,39.1254980561824,-84.5144190306468,0,6,0,0,28,0,0,3,1,32,1,0,2,73
650035,39.1277480581921,-84.5144190306425,8,85,1,9,251,3,0,38,0,153,10,7,4,569
650036,39.1299980602011,-84.5144190306381,0,5,0,0,7,0,0,1,0,1,0,0,0,14
650037,39.1322480622093,-84.5144190306337,0,0,0,2,5,0,0,0,0,0,0,0,0,7
650038,39.1344980642168,-84.5144190306294,0,1,0,0,4,0,0,5,0,0,0,0,0,10
650039,39.1367480662235,-84.514419030625,0,65,2,0,111,8,2,70,0,150,10,0,4,422
650040,39.1389980682295,-84.5144190306206,1,70,1,0,97,0,0,15,0,85,21,2,8,300
650041,39.1412480702347,-84.5144190306163,2,31,0,0,76,10,1,11,2,13,3,0,1,150
650042,39.1434980722391,-84.5144190306119,0,17,1,0,44,11,0,6,2,85,4,1,0,171
650043,39.1457480742428,-84.5144190306075,0,12,4,0,74,8,4,25,1,115,12,0,0,255
650044,39.1479980762457,-84.5144190306031,2,7,0,0,29,1,2,7,0,88,2,0,3,141
650045,39.1502480782478,-84.5144190305988,0,6,0,0,49,2,2,19,0,112,4,0,0,194
650046,39.1524980802492,-84.5144190305944,3,8,0,0,17,5,0,1,0,59,0,0,0,93
650047,39.1547480822499,-84.51441903059,0,2,0,0,2,0,0,1,1,48,1,0,0,55
650048,39.1569980842498,-84.5144190305856,0,3,1,0,7,0,1,5,0,33,4,0,0,54
650049,39.1592480862489,-84.5144190305813,0,3,0,0,31,1,4,11,0,86,1,0,0,137
650050,39.1614980882472,-84.5144190305769,0,1,0,0,4,0,0,2,0,21,0,0,0,28
650051,39.1637480902448,-84.5144190305725,0,0,0,9,11,1,0,12,0,0,1,0,0,34
650052,39.1659980922417,-84.5144190305682,0,0,0,1,53,4,0,36,0,0,1,0,0,95
650053,39.1682480942378,-84.5144190305638,0,0,0,3,11,0,0,19,0,0,1,0,0,34
650054,39.1704980962331,-84.5144190305595,2,10,0,0,85,4,1,16,2,117,7,0,10,254
650055,39.1727480982277,-84.514419030555,1,28,0,0,77,11,3,5,0,239,36,0,1,401
650056,39.1749981002215,-84.5144190305507,5,11,1,0,70,5,7,17,1,143,8,0,2,270
650057,39.1772481022145,-84.5144190305463,0,0,0,0,1,0,0,0,0,10,0,0,0,11
650058,39.1794981042068,-84.5144190305419,0,1,0,0,12,0,0,1,0,11,1,0,0,26
650059,39.1817481061983,-84.5144190305376,0,1,1,0,3,1,0,6,0,5,0,0,0,17
650060,39.1839981081891,-84.5144190305332,0,0,0,0,4,0,0,0,0,2,0,0,0,6
650061,39.1862481101791,-84.5144190305288,0,1,0,0,25,2,0,6,0,0,0,0,0,34
650062,39.1884981121684,-84.5144190305245,7,4,0,0,30,2,0,1,0,3,0,0,0,47
650063,39.1907481141569,-84.5144190305201,7,17,0,0,47,3,0,30,0,1,0,0,0,105
650064,39.1929981161446,-84.5144190305157,6,10,0,0,19,0,0,6,0,1,0,0,0,42
650067,39.1997481221032,-84.5144190305026,1,0,1,0,11,0,0,32,0,44,0,0,0,89
660020,39.0939985075441,-84.5166782437544,0,0,0,0,5,0,0,0,0,0,0,0,2,7
660021,39.0962485095723,-84.5166782437503,0,0,0,0,9,0,0,1,0,1,0,0,0,11
660022,39.0984985115998,-84.5166782437462,0,40,1,2,178,4,0,38,2,11,0,11,0,287
660023,39.1007485136265,-84.516678243742,13,41,0,12,142,0,0,20,1,3,0,0,1,233
660024,39.1029985156525,-84.5166782437379,4,36,2,4,137,1,0,45,0,1,0,3,1,234
660025,39.1052485176777,-84.5166782437338,5,145,0,15,360,5,0,64,1,88,1,0,3,687
660026,39.1074985197021,-84.5166782437297,3,57,3,8,141,5,1,46,1,37,0,0,2,304
660027,39.1097485217258,-84.5166782437256,6,109,0,8,399,6,1,43,2,104,2,0,3,683
660028,39.1119985237487,-84.5166782437214,7,152,14,1,256,16,3,87,6,123,8,0,2,675
660029,39.1142485257709,-84.5166782437173,11,194,2,6,284,11,3,52,0,126,21,0,0,710
660030,39.1164985277923,-84.5166782437132,12,307,0,1,541,8,1,54,6,160,34,0,1,1125
660031,39.1187485298129,-84.5166782437091,4,180,1,0,385,9,6,46,2,251,76,1,1,962
660032,39.1209985318328,-84.5166782437049,0,38,1,0,84,5,0,15,1,75,33,0,1,253
660033,39.1232485338519,-84.5166782437008,8,42,0,0,89,10,5,42,2,227,6,0,0,431
660034,39.1254985358702,-84.5166782436967,4,58,0,0,157,4,4,38,0,248,4,0,12,529
660035,39.1277485378878,-84.5166782436926,4,87,0,24,211,6,4,23,9,169,13,2,18,570
660036,39.1299985399047,-84.5166782436884,0,2,0,4,44,0,0,1,1,0,0,0,0,52
660037,39.1322485419207,-84.5166782436843,0,0,0,1,6,0,0,0,0,0,0,0,0,7
660038,39.134498543936,-84.5166782436802,0,0,0,0,3,0,0,2,1,0,0,0,0,6
660040,39.1389985479643,-84.5166782436719,0,0,0,0,2,0,0,4,0,1,0,0,0,7
660042,39.1434985519896,-84.5166782436637,1,34,0,0,64,4,2,19,0,139,10,0,0,273
660043,39.1457485540011,-84.5166782436596,1,35,0,0,75,11,1,27,0,113,24,6,6,299
660044,39.1479985560118,-84.5166782436554,0,2,2,0,9,0,0,6,0,41,2,0,0,62
660045,39.1502485580217,-84.5166782436513,1,5,0,0,16,4,2,17,1,78,0,2,0,126
660046,39.1524985600309,-84.5166782436472,0,2,1,0,10,0,0,1,0,24,0,0,0,38
660047,39.1547485620394,-84.516678243643,0,1,0,0,16,0,0,7,0,41,0,0,0,65
660048,39.1569985640471,-84.5166782436389,0,1,0,0,30,0,0,21,0,66,6,0,0,124
660049,39.159248566054,-84.5166782436348,0,1,1,0,10,0,0,7,0,35,1,0,0,55
660050,39.1614985680601,-84.5166782436307,0,0,0,0,27,0,0,6,0,9,3,0,0,45
660051,39.1637485700655,-84.5166782436265,0,6,2,0,100,1,2,39,1,1,0,0,2,154
660052,39.1659985720701,-84.5166782436224,0,1,0,0,11,0,0,2,0,1,0,0,0,15
660053,39.168248574074,-84.5166782436183,0,5,0,0,35,6,4,18,0,81,8,0,1,158
660054,39.1704985760771,-84.5166782436142,4,12,0,0,97,2,1,46,0,184,10,0,1,357
660055,39.1727485780795,-84.51667824361,6,24,0,1,126,11,2,24,0,216,12,1,0,423
660056,39.1749985800811,-84.5166782436059,2,12,1,0,75,6,4,35,0,182,17,0,3,337
660057,39.1772485820819,-84.5166782436018,0,9,1,0,36,3,2,18,1,132,3,2,3,210
660058,39.1794985840819,-84.5166782435976,2,1,0,0,40,0,2,12,4,67,4,0,0,132
660059,39.1817485860812,-84.5166782435935,0,2,0,0,16,0,0,2,0,27,1,1,2,51
660060,39.1839985880797,-84.5166782435894,1,1,0,0,12,0,0,8,0,31,2,0,0,55
660061,39.1862485900775,-84.5166782435853,0,1,0,0,5,1,0,5,0,7,0,0,0,19
660062,39.1884985920745,-84.5166782435811,4,0,0,0,0,0,0,0,0,0,0,0,0,4
660063,39.1907485940707,-84.516678243577,17,11,0,0,34,3,0,5,0,0,0,0,0,70
660064,39.1929985960662,-84.5166782435729,0,1,0,0,1,0,0,0,0,1,0,0,0,3
660067,39.1997486020481,-84.5166782435605,5,8,0,1,71,0,1,4,1,24,0,0,0,115
670020,39.093998943524,-84.5189374568302,0,2,0,0,7,0,0,7,0,0,0,0,0,16
670021,39.0962489455594,-84.5189374568263,0,1,0,0,9,0,0,8,0,0,0,0,0,18
670022,39.098498947594,-84.5189374568225,1,42,0,3,123,1,1,27,0,36,0,1,0,235
670023,39.1007489496279,-84.5189374568186,1,62,0,2,158,1,1,33,0,11,1,0,0,270
670024,39.102998951661,-84.5189374568147,1,18,0,1,74,1,1,34,1,17,0,0,0,148
670025,39.1052489536934,-84.5189374568108,1,31,0,1,499,1,2,23,4,58,0,0,1,621
670026,39.1074989557249,-84.5189374568069,9,48,2,1,148,2,0,37,2,34,4,0,1,288
670027,39.1097489577558,-84.5189374568031,1,60,3,0,126,1,4,24,3,164,2,0,0,388
670028,39.1119989597858,-84.5189374567992,4,130,0,3,197,5,6,42,4,207,11,3,1,613
670029,39.1142489618151,-84.5189374567953,18,332,2,9,278,4,0,39,0,119,28,0,0,829
670030,39.1164989638437,-84.5189374567914,14,161,0,22,170,0,1,23,1,39,13,1,0,445
670031,39.1187489658714,-84.5189374567876,2,58,1,3,194,9,0,28,1,80,26,0,1,403
670032,39.1209989678984,-84.5189374567837,0,3,0,0,13,0,1,7,0,16,2,0,0,42
670033,39.1232489699246,-84.5189374567798,7,24,1,0,157,6,4,48,1,318,12,0,14,592
670034,39.1254989719501,-84.5189374567759,7,81,2,0,427,11,4,47,1,657,13,0,5,1255
670035,39.1277489739748,-84.518937456772,4,68,2,29,350,15,1,76,2,148,10,1,9,715
670036,39.1299989759988,-84.5189374567681,0,0,0,2,8,0,0,2,1,0,0,0,0,13
670037,39.132248978022,-84.5189374567643,0,0,0,0,18,0,0,7,1,0,0,0,0,26
670038,39.1344989800444,-84.5189374567604,0,0,1,0,22,0,0,9,2,2,1,0,0,37
670039,39.136748982066,-84.5189374567565,0,0,0,0,23,0,0,1,0,0,0,0,0,24
670040,39.1389989840869,-84.5189374567526,0,1,1,0,16,0,0,4,0,0,0,0,0,22
670041,39.141248986107,-84.5189374567488,0,6,0,5,90,1,1,28,1,0,4,0,0,136
670042,39.1434989881264,-84.5189374567449,3,42,1,8,233,2,1,55,2,52,5,0,2,406
670043,39.145748990145,-84.518937456741,0,28,0,0,81,0,2,31,0,77,8,2,0,229
670044,39.1479989921628,-84.5189374567371,0,1,1,0,36,1,0,13,0,29,0,0,0,81
670045,39.1502489941798,-84.5189374567332,0,7,0,0,88,0,0,36,5,18,3,2,0,159
670046,39.1524989961961,-84.5189374567293,0,0,0,0,14,0,1,3,0,46,0,0,0,64
670047,39.1547489982116,-84.5189374567255,0,0,0,0,27,0,3,6,0,70,0,0,0,106
670048,39.1569990002264,-84.5189374567216,0,0,1,0,23,0,2,14,2,26,1,0,0,69
670049,39.1592490022404,-84.5189374567177,0,0,0,0,5,0,0,10,0,32,0,0,0,47
670050,39.1614990042536,-84.5189374567138,0,3,0,0,0,0,0,0,0,24,0,0,0,27
670051,39.1637490062661,-84.5189374567099,0,3,0,0,5,0,0,3,0,0,0,0,0,11
670052,39.1659990082778,-84.5189374567061,0,0,0,5,4,0,0,1,0,0,1,0,0,11
670053,39.1682490102888,-84.5189374567022,1,17,0,0,92,5,4,11,0,134,39,0,0,303
670054,39.1704990122989,-84.5189374566983,9,19,0,0,85,4,1,15,0,97,7,0,0,237
670055,39.1727490143084,-84.5189374566944,3,28,1,0,98,14,4,22,0,216,11,0,9,406
670056,39.174999016317,-84.5189374566905,1,13,1,0,65,3,4,34,0,115,22,1,7,266
670057,39.1772490183249,-84.5189374566867,7,23,2,0,85,1,2,16,1,136,11,1,1,286
670058,39.179499020332,-84.5189374566828,6,16,0,0,35,1,0,13,0,17,0,0,0,88
670059,39.1817490223383,-84.5189374566789,21,65,0,0,96,2,0,7,0,6,0,0,0,197
670060,39.1839990243439,-84.518937456675,0,4,0,0,0,0,0,0,0,1,0,0,0,5
670061,39.1862490263487,-84.5189374566711,0,0,0,0,4,0,0,4,0,12,0,0,0,20
670062,39.1884990283528,-84.5189374566672,0,0,0,0,4,0,0,3,0,7,0,0,0,14
670063,39.1907490303561,-84.5189374566634,8,19,0,0,32,1,0,4,0,1,0,1,0,66
670064,39.1929990323586,-84.5189374566595,0,0,0,0,6,0,0,4,0,1,0,0,0,11
670065,39.1952490343604,-84.5189374566556,0,2,0,0,7,0,0,5,0,10,0,0,0,24
670066,39.1974990363614,-84.5189374566517,0,0,0,0,17,1,0,6,0,23,0,0,0,47
670067,39.1997490383616,-84.5189374566478,0,0,0,0,19,3,5,6,0,90,1,1,0,125
680020,39.0939993359058,-84.5211966699325,0,0,1,0,9,0,0,2,0,0,0,0,0,12
680021,39.0962493379477,-84.5211966699289,0,2,0,0,21,0,0,7,0,0,0,0,0,30
680022,39.0984993399888,-84.5211966699253,0,0,0,0,18,2,0,5,0,2,0,0,0,27
680023,39.1007493420291,-84.5211966699216,0,0,0,0,10,0,0,7,0,0,0,0,0,17
680024,39.1029993440687,-84.521196669918,11,13,0,2,49,0,1,15,0,2,0,0,0,93
680025,39.1052493461075,-84.5211966699144,23,32,0,0,184,7,3,21,2,57,0,0,0,329
680026,39.1074993481455,-84.5211966699107,2,38,0,1,156,6,1,43,0,222,4,1,3,477
680027,39.1097493501827,-84.5211966699071,0,11,0,0,242,3,0,43,0,1,1,0,0,301
680028,39.1119993522192,-84.5211966699035,0,27,1,1,118,6,0,22,1,21,8,0,0,205
680029,39.1142493542549,-84.5211966698999,0,45,1,0,55,0,0,14,0,17,6,0,1,139
680030,39.1164993562899,-84.5211966698962,3,114,3,1,193,3,6,28,1,88,13,0,1,454
680031,39.1187493583241,-84.5211966698926,14,65,0,1,146,0,0,11,0,62,14,0,1,314
680032,39.1209993603575,-84.521196669889,3,68,0,0,188,4,5,39,1,175,15,2,0,500
680033,39.1232493623901,-84.5211966698853,8,65,2,0,175,5,0,23,0,256,6,6,6,552
680034,39.125499364422,-84.5211966698817,6,77,0,0,283,11,2,31,0,462,7,3,8,890
680035,39.1277493664531,-84.5211966698781,3,69,1,14,401,12,4,44,0,341,21,1,1,912
680036,39.1299993684835,-84.5211966698744,0,9,2,0,177,1,1,42,0,24,8,1,0,265
680037,39.1322493705131,-84.5211966698708,1,30,0,0,219,0,5,41,1,191,13,0,6,507
680038,39.1344993725419,-84.5211966698672,0,14,2,0,197,0,3,50,1,146,9,2,3,427
680039,39.1367493745699,-84.5211966698636,1,6,0,0,36,1,1,12,1,37,4,0,0,99
680040,39.1389993765972,-84.5211966698599,0,5,0,3,37,0,0,6,0,0,1,1,0,53
680041,39.1412493786237,-84.5211966698563,4,8,0,0,44,2,1,4,1,56,2,0,0,122
680042,39.1434993806495,-84.5211966698527,9,67,1,36,287,4,4,29,2,131,14,1,1,586
680043,39.1457493826744,-84.521196669849,1,28,1,0,74,11,1,45,1,138,7,1,0,308
680044,39.1479993846987,-84.5211966698454,0,8,2,0,36,0,3,15,0,65,3,0,0,132
680045,39.1502493867221,-84.5211966698418,2,9,0,0,37,2,3,10,2,117,1,2,0,185
680046,39.1524993887448,-84.5211966698381,0,5,0,0,26,1,1,5,0,65,6,0,0,109
680047,39.1547493907667,-84.5211966698345,0,0,0,0,8,0,0,0,0,53,0,0,0,61
680048,39.1569993927878,-84.5211966698309,0,0,0,0,9,0,0,6,0,31,2,0,0,48
680049,39.1592493948082,-84.5211966698273,0,0,0,0,1,0,0,1,0,17,0,0,0,19
680050,39.1614993968278,-84.5211966698236,0,0,0,0,1,0,0,0,0,0,0,0,0,1
680051,39.1637493988466,-84.52119666982,0,0,0,0,1,0,0,0,0,0,0,0,0,1
680052,39.1659994008647,-84.5211966698163,0,0,1,0,36,0,0,16,0,0,0,0,0,53
680053,39.168249402882,-84.5211966698127,0,0,0,0,11,0,0,0,0,0,2,0,0,13
680057,39.1772494109436,-84.5211966697982,4,11,0,0,69,0,0,3,0,59,4,1,0,151
680058,39.179499412957,-84.5211966697946,0,0,0,0,7,0,0,1,0,7,0,0,0,15
680059,39.1817494149697,-84.5211966697909,0,0,1,0,28,0,1,21,0,2,0,0,0,53
680060,39.1839994169817,-84.5211966697873,0,0,0,0,3,0,0,3,0,5,0,0,0,11
680061,39.1862494189929,-84.5211966697836,0,1,0,0,5,0,0,0,0,5,0,0,0,11
680062,39.1884994210032,-84.52119666978,0,1,0,0,5,0,0,1,0,0,0,0,0,7
680063,39.1907494230129,-84.5211966697764,0,0,0,0,29,0,0,6,0,3,0,0,0,38
680064,39.1929994250217,-84.5211966697728,1,3,0,0,4,0,0,1,0,0,0,0,0,9
680065,39.1952494270298,-84.5211966697691,0,0,0,0,3,0,0,2,0,2,0,0,0,7
680066,39.1974994290372,-84.5211966697655,0,0,0,0,6,0,0,4,0,7,0,0,0,17
680067,39.1997494310437,-84.5211966697619,0,2,0,0,40,0,0,15,0,17,0,0,0,74
690020,39.0939996846897,-84.5234558830585,0,2,0,0,6,0,0,0,0,1,0,0,0,9
690021,39.0962496867373,-84.5234558830552,0,0,0,0,1,0,0,0,0,0,0,0,0,1
690022,39.0984996887841,-84.5234558830518,0,0,0,0,3,0,0,4,0,0,1,0,0,8
690023,39.1007496908302,-84.5234558830484,0,0,0,0,9,0,0,5,0,1,0,0,0,15
690024,39.1029996928754,-84.5234558830451,0,1,0,0,21,2,0,1,1,14,0,0,0,40
690025,39.10524969492,-84.5234558830417,0,5,0,0,114,30,2,29,1,205,0,0,0,386
690026,39.1074996969637,-84.5234558830383,0,34,0,0,105,9,0,33,2,142,2,0,1,328
690027,39.1097496990067,-84.5234558830349,6,9,0,0,84,2,5,18,1,112,0,0,0,237
690028,39.1119997010489,-84.5234558830315,6,33,1,0,81,0,2,21,0,79,13,1,0,237
690029,39.1142497030903,-84.5234558830282,1,50,1,0,186,2,0,59,1,51,9,0,2,362
690030,39.1164997051309,-84.5234558830248,7,46,0,0,161,8,0,13,0,22,2,0,0,259
690031,39.1187497071708,-84.5234558830214,14,79,0,2,157,18,1,30,1,69,11,0,7,389
690032,39.12099970921,-84.523455883018,2,104,0,0,315,7,6,50,0,151,57,3,2,697
690033,39.1232497112483,-84.5234558830147,11,48,0,0,193,11,3,51,0,499,26,15,5,862
690034,39.1254997132859,-84.5234558830113,16,74,1,0,464,16,8,62,0,727,36,2,3,1409
690035,39.1277497153227,-84.5234558830079,2,100,2,0,549,5,7,41,1,584,10,2,18,1321
690036,39.1299997173588,-84.5234558830045,1,37,2,0,217,1,2,40,1,171,14,8,15,509
690037,39.132249719394,-84.5234558830011,1,11,0,0,31,1,0,7,1,15,0,1,0,68
